form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00040535,B845242,,,CCM,Montanans for Tester,,,,,,PO Box 1135,,Helena,MT,59624,P2024,,2023-04-03,2500.00,,Contribution,011,C00412304,,S6MT00162,Tester,Jon,,,,S,MT, ,,,,,,,,
SB23,C00040535,B845241,,,PAC,Motor City PAC,,,,,,P.O. Box 15854,,Washington,DC,20003,O2023,Not Applicable,2023-04-04,2500.00,,Contribution,011,C00507574,,,,,,,,,, ,,,,,,,,
SB23,C00040535,B845245,,,PAC,Forward Together PAC,,,,,,1751 Potomac Greens Drive,,Alexandria,VA,22314,O2023,Not Applicable,2023-04-13,5000.00,,Contribution,011,C00412791,,,,,,,,,, ,,,,,,,,
SB23,C00040535,B845246,,,PAC,Granite Values PAC,,,,,,600 Pennsylvania Ave SE #15180,,Washington,DC,20003,O2023,Not Applicable,2023-04-14,1000.00,,Contribution,011,C00629311,,,,,,,,,, ,,,,,,,,
SB23,C00040535,B845244,,,PAC,Big Sky Opportunity PAC,,,,,,410 1st Street SE 2nd Floor,,Washinton,DC,20003,O2023,Not Applicable,2023-04-17,2500.00,,Contribution,011,C00542027,,,,,,,,,, ,,,,,,,,
SB23,C00040535,B845238,,,CCM,Houchin for Congress,,,,,,3213 Duke St Suite 700,,alexandria,VA,22314,P2024,,2023-04-17,2000.00,,Contribution,011,C00800649,,H6IN09143,Houchin,Erin,,,,H,IN,09,,,,,,,,
SB23,C00040535,B845239,,,CCM,Marsha for Senate,,,,,,410 1st Street SE Second Floor,,Washington,DC,20003,P2024,,2023-04-17,1500.00,,Contribution,011,C00376939,,S8TN00337,Blackburn,Marsha,,,,S,TN, ,,,,,,,,
SB23,C00040535,B845237,,,CCM,Mike Flood for Congress,,,,,,411 First St SE,,Washington,DC,20003,P2024,,2023-04-17,2000.00,,Contribution,011,C00801241,,H2NE01118,Flood,Mike,,,,H,NE,01,,,,,,,,
SB23,C00040535,B845240,,,CCM,Nicole for New York,,,,,,2817 N Jefferson Street,,Arlington,VA,22207,P2024,,2023-04-17,1000.00,,Contribution,011,C00694778,,H0NY11078,Malliotakis,Nicole,,,,H,NY,11,,,,,,,,
SB23,C00040535,B845243,,,CCM,Wiley Nickel for Congress,,,,,,412 First St SE Ste. 100,,Wasington,DC,20003,P2024,,2023-04-17,1000.00,,Contribution,011,C00763045,,H2NC14019,Nickel,Wiley,,,,H,NC,13,,,,,,,,
SB23,C00040535,B845657,,,CCM,Guthrie for Congress,,,,,,PO Box 9639,,Bowling Green,KY,42102,P2024,,2023-04-24,2500.00,,Contribution,011,C00445023,,H8KY02031,Guthrie,Brett,,,,H,KY,02,,,,,,,,
SB23,C00040535,B845655,,,CCM,Iowans for Zach Nunn,,,,,,2817 N Jefferson Street,,Arlington,VA,22207,P2024,,2023-04-24,1000.00,,Contribution,011,C00784389,,H2IA03119,Nunn,Zach,,,,H,IA,03,,,,,,,,
SB23,C00040535,B845656,,,CCM,Jason Smith for Congress,,,,,,439 New Jersey Ave SE,,Washington,DC,20003,P2024,,2023-04-24,2500.00,,Contribution,011,C00541862,,H4MO08162,Smith,Jason,,,,H,MO,08,,,,,,,,
