form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00236034,SB23.6973,,,CCM,CRAWFORD FOR CONGRESS,,,,,,PO BOX 16956,,JONESBORO,AR,72403,G2024,,2024-04-11,1000.00,,Political Contribution,011,C00462374,,,,,,,,H,AR,01,,,,,,,,
SB23,C00236034,SB23.6986,,,CCM,DON BACON FOR CONGRESS,,,,,,P.O. BOX 391368,,OMAHA,NE,68139,G2024,,2024-06-10,5000.00,,Political Contribution,011,C00575167,,,,,,,,H,NE,02,,,,,,,,
SB23,C00236034,SB23.6978,,,CCM,DOUG LAMALFA COMMITTEE,,,,,,9458 TREELAKE RD.,,GRANITE BAY,CA,95746,G2024,,2024-05-15,1000.00,,Political Contribution,011,C00509422,,,,,,,,S,CA,01,,,,,,,,
SB23,C00236034,SB23.6997,,,CCM,MARSHA FOR SENATE,,,,,,PO BOX 3750,,BRENTWOOD,TN,37024,G2024,,2024-04-11,1000.00,,Political Contribution,011,C00376939,,,,,,,,S,TN,07,,,,,,,,
SB23,C00236034,SB23.7002,,,CCM,NEBRASKA SANDHILLS PAC,,,,,,228 S WASHINGTON ST STE 115,,ALEXANDRIA,VA,22314,G2024,,2024-04-23,5000.00,,Political Contribution,011,C00540054,NEBRASKA SANDHILLS PAC,,,,,,,S,NE,,,,,,,,,
SB23,C00236034,SB23.6983,,,CCM,NIEMEYER FOR CONGRESS,,,,,,PO BOX 727,,CEDAR LAKE,IN,46303,G2024,,2024-05-21,1000.00,,Political Contribution,011,C00851972,,,,,,,,H,IN,01,,,,,,,,
SB23,C00236034,SB23.6989,,,CCM,PETE RICKETTS VICTORY FUND,,,,,,1327 H STREET,STE 101,LINCOLN,NE,68508,G2024,,2024-06-14,5000.00,,Political Contribution,011,C00832949,,,,,,,,S,NE,,,,,,,,,
SB23,C00236034,SB23.6975,,,CCM,SCALISE FOR CONGRESS,,,,,,PO BOX 23219,,JEFFERSON,LA,70183,G2024,,2024-04-23,2500.00,,Political Contribution,011,C00394957,,,,,,,,H,LA,01,,,,,,,,
SB23,C00236034,SB23.6974,,,CCM,WESTERMAN FOR CONGRESS,,,,,,PO BOX 21097,,HOT SPRINGS,AR,71903,G2024,,2024-04-11,1000.00,,Political Contribution,011,C00548180,,,,,,,,H,AR,04,,,,,,,,
SB23,C00236034,SB23.6988,,,CCM,WOMACK FOR CONGRESS COMMITTEE,,,,,,PO BOX 508,,ROGERS,AR,72757,G2024,,2024-06-10,2500.00,,Political Contribution,011,C00477745,,,,,,,,H,AR,03,,,,,,,,
