form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB22,C00770180,SB22.3,,,CCM,CRAMER FOR SENATE,,,,,,PO BOX 26141,,ALEXANDRIA,VA,22313,P2024,,2023-06-22,121483.52,,TRANSFER TO AUTH CMTEE OF JOINT FUNDRAISING PROCEEDS,,,,,CRAMER,KEVIN,,SEN,,S,ND,,  ,,,,,,,
SB22,C00770180,SB22.4,,,CCM,CRAMER FOR SENATE,,,,,,PO BOX 26141,,ALEXANDRIA,VA,22313,G2024,,2023-06-22,45861.86,,TRANSFER TO AUTH CMTEE OF JOINT FUNDRAISING PROCEEDS,,,,,CRAMER,KEVIN,,SEN,,S,ND,,  ,,,,,,,
SB22,C00770180,SB22.5,,,CCM,DEB FISCHER FOR US SENATE,,,,,,5555 S ST STE 200,,LINCOLN,NE,68506,P2024,,2023-06-22,123426.38,,TRANSFER TO AUTH CMTEE OF JOINT FUNDRAISING PROCEEDS,,,,,FISCHER,DEB ,,SEN,,S,NE,,  ,,,,,,,
SB22,C00770180,SB22.6,,,CCM,DEB FISCHER FOR US SENATE,,,,,,5555 S ST STE 200,,LINCOLN,NE,68506,G2024,,2023-06-22,44635.78,,TRANSFER TO AUTH CMTEE OF JOINT FUNDRAISING PROCEEDS,,,,,FISCHER,DEB ,,SEN,,S,NE,,  ,,,,,,,
SB22,C00770180,SB22.7,,,CCM,FRIENDS OF JOHN BARRASSO,,,,,,1600 ELKHORN VALLEY DR,,CASPER,WY,82609,P2024,,2023-06-22,113408.52,,TRANSFER TO AUTH CMTEE OF JOINT FUNDRAISING PROCEEDS,,,,,BARRASSO,JOHN,,SEN,,S,WY,,  ,,,,,,,
SB22,C00770180,SB22.8,,,CCM,FRIENDS OF JOHN BARRASSO,,,,,,1600 ELKHORN VALLEY DR,,CASPER,WY,82609,G2024,,2023-06-22,35831.86,,TRANSFER TO AUTH CMTEE OF JOINT FUNDRAISING PROCEEDS,,,,,BARRASSO,JOHN,,SEN,,S,WY,,  ,,,,,,,
SB22,C00770180,SB22.10,,,CCM,JOSH HAWLEY FOR SENATE,,,,,,PO BOX 31476,,ST LOUIS,MO,63131,G2024,,2023-06-22,51981.86,,TRANSFER TO AUTH CMTEE OF JOINT FUNDRAISING PROCEEDS,,,,,HAWLEY,JOSH,,SEN,,S,MO,,  ,,,,,,,
SB22,C00770180,SB22.9,,,CCM,JOSH HAWLEY FOR SENATE,,,,,,PO BOX 31476,,ST LOUIS,MO,63131,P2024,,2023-06-22,132234.83,,TRANSFER TO AUTH CMTEE OF JOINT FUNDRAISING PROCEEDS,,,,,HAWLEY,JOSH,,SEN,,S,MO,,  ,,,,,,,
SB22,C00770180,SB22.11,,,CCM,MARSHA FOR SENATE,,,,,,PO BOX 3750,,BRENTWOOD,TN,37024,P2024,,2023-06-22,122661.38,,TRANSFER TO AUTH CMTEE OF JOINT FUNDRAISING PROCEEDS,,,,,BLACKBURN,MARSHA,,SEN,,S,TN,,  ,,,,,,,
SB22,C00770180,SB22.12,,,CCM,MARSHA FOR SENATE,,,,,,PO BOX 3750,,BRENTWOOD,TN,37024,G2024,,2023-06-22,48715.78,,TRANSFER TO AUTH CMTEE OF JOINT FUNDRAISING PROCEEDS,,,,,BLACKBURN,MARSHA,,SEN,,S,TN,,  ,,,,,,,
SB22,C00770180,SB22.23,,,CCM,PETE RICKETTS FOR SENATE,,,,,,555 METRO PLACE N,STE 525,DUBLIN,OH,43017,P2024,,2023-06-22,134221.04,,TRANSFER TO AUTH CMTEE OF JOINT FUNDRAISING PROCEEDS,,,,,RICKETTS,PETE,,SEN,,S,NE,,  ,,,,,,,
SB22,C00770180,SB22.24,,,CCM,PETE RICKETTS FOR SENATE,,,,,,555 METRO PLACE N,STE 525,DUBLIN,OH,43017,G2024,,2023-06-22,49072.97,,TRANSFER TO AUTH CMTEE OF JOINT FUNDRAISING PROCEEDS,,,,,RICKETTS,PETE,,SEN,,S,NE,,  ,,,,,,,
SB22,C00770180,SB22.25,,,CCM,RICK SCOTT FOR FLORIDA,,,,,,PO BOX 130708,,TAMPA,FL,33681,P2024,,2023-06-22,123752.10,,TRANSFER TO AUTH CMTEE OF JOINT FUNDRAISING PROCEEDS,,,,,SCOTT,RICK,,SEN,,S,FL,,  ,,,,,,,
SB22,C00770180,SB22.26,,,CCM,RICK SCOTT FOR FLORIDA,,,,,,PO BOX 130708,,TAMPA,FL,33681,G2024,,2023-06-22,46505.78,,TRANSFER TO AUTH CMTEE OF JOINT FUNDRAISING PROCEEDS,,,,,SCOTT,RICK,,SEN,,S,FL,,  ,,,,,,,
SB22,C00770180,SB22.27,,,CCM,ROMNEY FOR UTAH,,,,,,130 CONANT ST,,BEVERLY,MA,01915,P2024,,2023-06-22,130183.88,,TRANSFER TO AUTH CMTEE OF JOINT FUNDRAISING PROCEEDS,,,,,ROMNEY,MITT,,SEN,,S,UT,,  ,,,,,,,
SB22,C00770180,SB22.28,,,CCM,ROMNEY FOR UTAH,,,,,,130 CONANT ST,,BEVERLY,MA,01915,G2024,,2023-06-22,49176.86,,TRANSFER TO AUTH CMTEE OF JOINT FUNDRAISING PROCEEDS,,,,,ROMNEY,MITT,,SEN,,S,UT,,  ,,,,,,,
SB22,C00770180,SB22.29,,,CCM,TED CRUZ FOR SENATE,,,,,,PO BOX 25376,,HOUSTON,TX,77265,P2024,,2023-06-22,108401.55,,TRANSFER TO AUTH CMTEE OF JOINT FUNDRAISING PROCEEDS,,,,,CRUZ,TED,,SEN,,S,TX,,  ,,,,,,,
SB22,C00770180,SB22.30,,,CCM,TED CRUZ FOR SENATE,,,,,,PO BOX 25376,,HOUSTON,TX,77265,G2024,,2023-06-22,48046.06,,TRANSFER TO AUTH CMTEE OF JOINT FUNDRAISING PROCEEDS,,,,,CRUZ,TED,,SEN,,S,TX,,  ,,,,,,,
