form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00007070,BA22ADB075DBE40BA920,,,COM,Angie Chen Button Campaign,,,,,,PO Box 832748,,Richardson,TX,750832748,G2024,,2024-10-03,2500.00,,Contribution to committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00007070,B0CB77B3EABA34589BAC,,,COM,Tan Parker Campaign,,,,,,P.O. Box 271741,,Flower Mound,TX,750271741,G2024,,2024-10-03,1500.00,,Contribution to committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00007070,BF13260A8BEE1488CAAE,,,COM,Jeff Leach Campaign,,,,,,PO Box 866186,,Plano,TX,750861124,G2024,,2024-10-03,2000.00,,Contribution to committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00007070,BD0A5376C015946D7A53,,,COM,Texans for Kelly Hancock,,,,,,PO Box 821349,,North Richland Hills,TX,76182,P2026,,2024-10-03,500.00,,Contribution to committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00007070,B9A502C24B97D410EB11,,,COM,Morgan Meyer for Texas,,,,,,3838 Oak Lawn Avenue,Ste 400,Dallas,TX,752194506,G2024,,2024-10-03,1500.00,,Contribution to committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00007070,B1DCF4ECAD9B5476794E,,,COM,Brent Hagenbuch Campaign,,,,,,"2800 Shoreline Drive, #310",,Denton,TX,762104410,G2024,,2024-10-03,1000.00,,Contribution to committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00007070,BACA8C37C4E2F4B929F7,,,COM,Nathan Johnson Campaign,,,,,,PO Box 670994,,Dallas,TX,753670994,G2024,,2024-10-03,1000.00,,Contribution to committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00007070,B0ADA0CB03F82477EA6E,,,COM,Texans for Joan Huffman,,,,,,"3733-1 Westheimer, #40",,Houston,TX,770275226,G2024,,2024-10-03,2000.00,,Contribution to committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00007070,BD171A93298544C93B20,,,COM,Angela Paxton Campaign,,,,,,PO Box 2878,,McKinney,TX,75070,G2024,,2024-10-03,2000.00,,Contribution to committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00007070,BF653E1A7056540F195D,,,COM,Giovanni Capriglione Campaign,,,,,,PO Box 92007,,Southlake,TX,76092,G2024,,2024-10-15,2500.00,,Contribution to committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00007070,BEFB3498EF7964368A7E,,,COM,Todd Hunter Campaign,,,,,,445 Cape Henry Drive,,Corpus Christi,TX,78412,G2024,,2024-10-03,1500.00,,Contribution to committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00007070,B6A2A295D5DE0405B9FE,,,COM,Texans for Trent Ashby,,,,,,PO Box 412,,Lufkin,TX,75902,G2024,,2024-10-03,2000.00,,Contribution to committee,,,,,,,,,,,,,,,,,,,,,
