form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00720920,B863912,,,PAC,CHC Bold PAC,,,,,,PO Box 15096,,Washington,DC,20003,O2024,Not Applicable,2024-01-08,5000.00,,Contribution,011,C00365536,,,,,,,,,, ,,,,,,,,
SB23,C00720920,B863916,,,CCM,Pete Stauber for Congress,,,,,,23 West Central Entrance,,Duluth,MN,55811,G2024,,2024-01-17,400.00,,Contribution,011,C00650697,,H8MN08043,Stauber,Pete,,,,H,MN,08,,,,,,,,
SB23,C00720920,B863805,,,CCM,Pete Stauber for Congress,,,,,,23 West Central Entrance,,Duluth,MN,55811,P2024,,2024-01-17,2100.00,,Contribution,011,C00650697,,H8MN08043,Stauber,Pete,,,,H,MN,08,,,,,,,,
SB23,C00720920,B866043,,,CCM,Bob Casey for Senate Inc.,,,,,,PO Box 58746,,Philadelphia,PA,19102,P2024,,2024-02-16,1000.00,,Contribution,011,C00431056,,S6PA00217,Casey,Bob,,,Jr.,S,PA, ,,,,,,,,
SB23,C00720920,B864218,,,CCM,Darren Soto for Congress,,,,,,660 PENNSYLVANIAAVE SE SUITE 202,,Washington,DC,20003,P2025,,2024-02-16,2500.00,,Contribution,011,C00581074,,H6FL09179,Soto,Darren,,,,H,FL,09,,,,,,,,
SB23,C00720920,B866044,,,CCM,Casten For Congress,,,,,,PO Box 132,,Downers Grove,IL,60515,P2024,,2024-03-01,1500.00,,Contribution,011,C00648493,,H8IL06139,Casten,Sean,,,,H,IL,06,,,,,,,,
SB23,C00720920,B866842,,,CCM,Friends of John Barrasso,,,,,,PO Box 52008,,Casper,WY,82605,P2024,,2024-03-01,2500.00,,Contribution,011,C00436386,,S6WY00068,Barrasso,John,,,,S,WY, ,,,,,,,,
SB23,C00720920,B866840,,,CCM,Martin Heinrich for Senate,,,,,,P.O. Box 25763,,Albuquerque,NM,87125,G2024,,2024-03-01,5000.00,,Contribution,011,C00434563,,S2NM00088,Heinrich,Martin,T,,,S,NM, ,,,,,,,,
SB23,C00720920,B866841,,,CCM,Susie Lee for Congress,,,,,,5130 S Fort Apache Rd #215-382,,Las Vegas,NV,89148,P2024,,2024-03-01,2500.00,,Contribution,011,C00655613,,H8NV03200,Lee,Susie,,,,H,NV,03,,,,,,,,
SB23,C00720920,B867472,,,CCM,Nevadans for Steven Horsford,,,,,,P.O. Box 336664,,North Las Vegas,NV,89033,P2024,,2024-03-11,1000.00,,Contribution,011,C00668228,,H2NV04011,Horsford,Steven,,,,H,NV,04,,,,,,,,
SB23,C00720920,B867499,,,CCM,John Curtis for Utah,,,,,,PO Box 296,, Provo,UT,84603,O2024,Convention,2024-03-13,1000.00,,Contribution,011,C00647339,,S4UT00282,Curtis,John,,,,S,UT, ,,,,,,,,
SB23,C00720920,B868928,,,CCM,Fischbach for Congress,,,,,,PO Box 190,,Litchfield,MN,55355,P2024,,2024-04-03,2500.00,,Contribution,011,C00717959,,H0MN07091,Fischbach,Michelle,,,,H,MN,07,,,,,,,,
SB23,C00720920,B868929,,,COM,Iron Ladies PAC,,,,,,P.O. Box 341027,,Austin,TX,78734,O2024,Not Applicable,2024-04-03,1000.00,,Contribution,011,C00781716,,,,,,,,,, ,,,,,,,,
