form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00671685,SE-S1402115,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2024,,2023-12-21,430.70,,76178.92,LEADS / PHONE LISTS,004,,S,H8NJ04014,SMITH,CHRIS,,,,H,04,NJ,CAPPLEMAN,OLIVER,,MR,,2023-12-21,X,INVOICE DID NOT CLEAR BANK BEFORE CLOSE OF BOOKS
SE,C00671685,SE-S1402117,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2024,,2023-12-21,430.70,,30338.65,LEADS / PHONE LISTS,004,,S,H2CA00120,BROWNLEY,JULIA,,,,H,26,CA,CAPPLEMAN,OLIVER,,MR,,2023-12-21,X,INVOICE DID NOT CLEAR BANK BEFORE CLOSE OF BOOKS
SE,C00671685,SE-S1402969,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2024,,2023-12-28,430.70,,77686.36,LEADS / PHONE LISTS(ESTIMATE),004,,S,H8NJ04014,SMITH,CHRIS,,,,H,04,NJ,CAPPLEMAN,OLIVER,,MR,,2023-12-28,X,INVOICE FOR THIS ESTIMATE NOT ISSUED OR PAID BEFORE CLOSE OF BOOKS
SE,C00671685,SE-S1402971,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2024,,2023-12-28,430.70,,31846.09,LEADS / PHONE LISTS(ESTIMATE),004,,S,H2CA00120,BROWNLEY,JULIA,,,,H,26,CA,CAPPLEMAN,OLIVER,,MR,,2023-12-28,X,INVOICE FOR THIS ESTIMATE NOT ISSUED OR PAID BEFORE CLOSE OF BOOKS
SE,C00671685,SE-S1266709,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2024,,2023-06-29,228.58,2023-07-05,34138.31,LEADS / PHONE LISTS,004,,S,H8NJ04014,SMITH,CHRIS,,,,H,04,NJ,CAPPLEMAN,OLIVER,,MR,,2023-06-29,
SE,C00671685,SE-S1266711,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2024,,2023-06-29,228.58,2023-07-05,10334.99,LEADS / PHONE LISTS,004,,S,H2CA00120,BROWNLEY,JULIA,,,,H,26,CA,CAPPLEMAN,OLIVER,,MR,,2023-06-29,
SE,C00671685,SE-S1266565,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2024,,2023-06-22,170.92,2023-07-06,34138.31,LEADS / PHONE LISTS,004,,S,H8NJ04014,SMITH,CHRIS,,,,H,04,NJ,CAPPLEMAN,OLIVER,,MR,,2023-06-22,
SE,C00671685,SE-S1266567,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2024,,2023-06-22,170.92,2023-07-06,10334.99,LEADS / PHONE LISTS,004,,S,H2CA00120,BROWNLEY,JULIA,,,,H,26,CA,CAPPLEMAN,OLIVER,,MR,,2023-06-22,
SE,C00671685,SE-S1266853,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2024,,2023-07-06,215.89,2023-07-12,34354.20,LEADS / PHONE LISTS,004,,S,H8NJ04014,SMITH,CHRIS,,,,H,04,NJ,CAPPLEMAN,OLIVER,,MR,,2023-07-06,
SE,C00671685,SE-S1266855,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2024,,2023-07-06,215.89,2023-07-12,10550.88,LEADS / PHONE LISTS,004,,S,H2CA00120,BROWNLEY,JULIA,,,,H,26,CA,CAPPLEMAN,OLIVER,,MR,,2023-07-06,
SE,C00671685,SE-S1274807,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2024,,2023-07-13,88.64,2023-07-19,34967.13,LEADS / PHONE LISTS,004,,S,H8NJ04014,SMITH,CHRIS,,,,H,04,NJ,CAPPLEMAN,OLIVER,,MR,,2023-07-13,
SE,C00671685,SE-S1274809,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2024,,2023-07-13,88.64,2023-07-19,11163.81,LEADS / PHONE LISTS,004,,S,H2CA00120,BROWNLEY,JULIA,,,,H,26,CA,CAPPLEMAN,OLIVER,,MR,,2023-07-13,
SE,C00671685,SE-S1302641,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2024,,2023-07-20,118.49,2023-07-26,35300.89,LEADS / PHONE LISTS,004,,S,H8NJ04014,SMITH,CHRIS,,,,H,04,NJ,CAPPLEMAN,OLIVER,,MR,,2023-07-20,
SE,C00671685,SE-S1302643,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2024,,2023-07-20,118.49,2023-07-26,11497.57,LEADS / PHONE LISTS,004,,S,H2CA00120,BROWNLEY,JULIA,,,,H,26,CA,CAPPLEMAN,OLIVER,,MR,,2023-07-20,
SE,C00671685,SE-S1370349,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2024,,2023-07-27,522.99,2023-08-02,36111.63,LEADS / PHONE LISTS,004,,S,H8NJ04014,SMITH,CHRIS,,,,H,04,NJ,CAPPLEMAN,OLIVER,,MR,,2023-07-27,
SE,C00671685,SE-S1370351,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2024,,2023-07-27,522.99,2023-08-02,12308.31,LEADS / PHONE LISTS,004,,S,H2CA00120,BROWNLEY,JULIA,,,,H,26,CA,CAPPLEMAN,OLIVER,,MR,,2023-07-27,
SE,C00671685,SE-S1391531,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2024,,2023-08-03,500.51,2023-08-09,37882.27,LEADS / PHONE LISTS,004,,S,H8NJ04014,SMITH,CHRIS,,,,H,04,NJ,CAPPLEMAN,OLIVER,,MR,,2023-08-03,
