form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00699439,19373288,,,COM,Friends of Michele Reynolds,,,,,,4679 WINTERSET DRIVE,,Columbus,OH,43220,,,2024-06-12,500.00,0.00,"Michele Reynolds, STATE SENATE 3rd OH",011,,,,Reynolds,Michele,,OH Sen.,,,,,,,,,,,,"Michele Reynolds, STATE SENATE 3rd OH"
SB29,C00699439,19419177,,,ORG,Senate Majority Fund,,,,,,2318 Curtis Street,,Denver,CO,80205,,,2024-06-27,-1250.00,0.00,Void - SENATE MAJORITY FUND,001,,,,,,,,,,,,,,,,,,,Void - SENATE MAJORITY FUND
SB29,C00699439,19419178,,,ORG,New Day Colorado Fund,,,,,,PO Box 324,,Fort Lupton,CO,80621,,,2024-06-27,-1250.00,0.00,Void - NEW DAY COLORADO FUND,001,,,,,,,,,,,,,,,,,,,Void - NEW DAY COLORADO FUND
SB29,C00699439,19419181,,,COM,Friends of Jessica Bateman,,,,,,120 State Ave NE #1462,,Olympia,WA,98501,,,2024-06-27,-500.00,0.00,Void - Friends of Jessica Bateman,011,,,,Bateman,Jessica,,Rep.,,,,,,,,,,,,Void - Friends of Jessica Bateman
SB29,C00699439,19419183,,,COM,Friends of Strom Peterson,,,,,,PO Box 3057,,Edmonds,WA,98020,,,2024-06-27,-500.00,0.00,Void - Friends of Strom Peterson,011,,,,Peterson,Strom,H.,Rep.,,,,,,,,,,,,Void - Friends of Strom Peterson
SB29,C00699439,19419185,,,PTY,House Democratic Campaign Committee,,,,,,4130 1st Ave S Suite D,,Seattle,WA,98134,,,2024-06-27,-2000.00,0.00,Void - House Democratic Campaign Committee,011,,,,,,,,,,,,,,,,,,,Void - House Democratic Campaign Committee
SB29,C00699439,19419186,,,ORG,Senate Majority Fund,,,,,,2318 Curtis Street,,Denver,CO,80205,,,2024-06-27,-1250.00,0.00,Void - SENATE MAJORITY FUND,001,,,,,,,,,,,,,,,,,,,Void - SENATE MAJORITY FUND
SB29,C00699439,19419187,,,COM,Committee to Reelect Jay Costa,,,,,,1035 East End Avenue,,Pittsburgh,PA,15221,,,2024-06-27,-1000.00,0.00,Void - Committee to Reelect Jay Costa,011,,,,Costa,Jay,,Sen.,,,,,,,,,,,,Void - Committee to Reelect Jay Costa
SB29,C00699439,19419189,,,COM,Friends of Lisa Boscola,,,,,,PO Box 1294,,Bethlehem,PA,18016,,,2024-06-27,-500.00,0.00,Void - Friends of Lisa Boscola,011,,,,Boscola,Lisa,M.,Sen.,,,,,,,,,,,,Void - Friends of Lisa Boscola
SB29,C00699439,19419190,,,COM,Friends of Nikil Saval,,,,,,525 Queen Street,,Philadelphia,PA,19147,,,2024-06-27,-500.00,0.00,Void - Friends of Nikil Saval,011,,,,Saval,Nikil,,Sen.,,,,,,,,,,,,Void - Friends of Nikil Saval
