form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00812495,500345400,,,ORG,Bill.com,,,,,,6220 America Center Dr,Ste 100,Alviso,CA,950022563,,,2023-08-30,0.40,0.00,Non-Contribution Account: Banking Verification,,,,,,,,,,,,,,,,,,,,
SB29,C00812495,500354300,,,ORG,Bill.com,,,,,,6220 America Center Dr,Ste 100,Alviso,CA,950022563,,,2023-10-25,418.70,0.00,Non-Contribution Account: Software Subscription,,,,,,,,,,,,,,,,,,,,
SB29,C00812495,500358920,,,ORG,"Payroll Data Processing, Inc.",,,,,,3501 E Frontage Rd,Ste 350,Tampa,FL,336071723,,,2023-12-22,177.92,0.00,Non-Contribution Account: Payroll Services,,,,,,,,,,,,,,,,,,,,
SB29,C00812495,500357320,,,ORG,Bill.com,,,,,,6220 America Center Dr,Ste 100,Alviso,CA,950022563,,,2023-11-27,669.92,0.00,Non-Contribution Account: Software Subscription,,,,,,,,,,,,,,,,,,,,
SB29,C00812495,500347330,,,ORG,Turner Conoly Group LLC,,,,,,2101 16th St NW,Apt 504,Washington,DC,200096586,,,2023-09-29,5000.00,0.00,Non-Contribution Account: Strategic Planning Consulting Services,,,,,,,,,,,,,,,,,,,,
SB29,C00812495,500348540,,,ORG,Bill.com,,,,,,6220 America Center Dr,Ste 100,Alviso,CA,950022563,,,2023-09-26,418.70,0.00,Non-Contribution Account: Software Subscription,,,,,,,,,,,,,,,,,,,,
SB29,C00812495,500348550,,,ORG,Democratic Governors Association,,,,,,1225 I St NW,Ste 1100,Washington,DC,200053914,,,2023-09-11,50000.00,0.00,Non-Contribution Account: Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00812495,500344860,,,ORG,Elias Law Group,,,,,,10 G St NE,Ste 600,Washington,DC,200024253,,,2023-09-05,35649.05,0.00,Non-Contribution Account: Legal Services,,,,,,,,,,,,,,,,,,,,
SB29,C00812495,500359460,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2023-12-29,10.25,0.00,Non-Contribution Account: Bank Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00812495,500343370,,,ORG,Elias Law Group,,,,,,10 G St NE,Ste 600,Washington,DC,200024253,,,2023-08-11,15487.00,0.00,Non-Contribution Account: Legal Services,,,,,,,,,,,,,,,,,,,,
