form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00320218,EB140204,,,PAC," Zavala for Yuba Community College Board 2024, Bautista",,,,,,507 Sunset Avenue,,Woodland,CA,95695,,,2024-07-18,500.00,,Non Federal Contribution,,," Zavala for Yuba Community College Board 2024, Bautista",,,,,,,,,,,,,,,,,
SB29,C00320218,EB140214,,,PAC,All About Sacramento,,,,,,"1100 O Street, Suite 200",,Sacramento,CA,95814,,,2024-09-12,10000.00,,Non Federal Contribution,,,All About Sacramento,,,,,,,,,,,,,,,,,
SB29,C00320218,EB140198,,,PAC,"Bonta for CA Attorney General 2026, Rob",,,,,,"17000 Tribute Road, Suite 201",,Sacramento,CA,95815,,,2024-07-12,10000.00,,Non Federal Contribution,,,"Bonta for CA Attorney General 2026, Rob",,,,,,,,,,,,,,,,,
SB29,C00320218,EB140192,,,PAC,"Bui-Thompson for SMUD 2024, Nancy",,,,,,307 Outrigger Way,,Sacramento,CA,95831,,,2024-08-22,2500.00,,Non Federal Contribution,,,"Bui-Thompson for SMUD 2024, Nancy",,,,,,,,,,,,,,,,,
SB29,C00320218,EB140196,,,PAC,"Dickinson for City Council 2024, Roger",,,,,,1700 Tribute Road,Suite 201,Sacramento,CA,95815,,,2024-07-03,2000.00,,Non Federal Contribution,,,"Dickinson for City Council 2024, Roger",,,,,,,,,,,,,,,,,
SB29,C00320218,EB143333,,,PAC,"Guerrera for City Council 2024, Eric",,,,,,"1700 Tribute Road, Suite 201",,Sacramento,CA,95815,,,2024-09-19,5000.00,,Non Federal Contribution,,,"Guerrera for City Council 2024, Eric",,,,,,,,,,,,,,,,,
SB29,C00320218,EB140203,,,PAC,"Guerrero for Mayor 2024, Martha",,,,,,4931 Gibbons Drive,,Carmichael,CA,95608,,,2024-07-18,500.00,,Non Federal Contribution,,,"Guerrero for Mayor 2024, Martha",,,,,,,,,,,,,,,,,
SB29,C00320218,EB140209,,,PAC,"Hernandez for Mayor 2024, Rachel",,,,,,2824 Turpin Avenue,,Riverbank,CA,95367,,,2024-08-29,250.00,,Non Federal Contribution,,,"Hernandez for Mayor 2024, Rachel",,,,,,,,,,,,,,,,,
SB29,C00320218,EB140206,,,PAC,"Kaplan for City Council 2026, Lisa",,,,,,5455 Madison Avenue,,Sacramento,CA,95841,,,2024-08-09,2050.00,,Non Federal Contribution,,,"Kaplan for City Council 2026, Lisa",,,,,,,,,,,,,,,,,
SB29,C00320218,EB140201,,,PAC,"Kerth for SMUD 2024, Rob",,,,,,1787 Tribute Road,Suite K,Sacramento,CA,95815,,,2024-07-12,2500.00,,Non Federal Contribution,,,"Kerth for SMUD 2024, Rob",,,,,,,,,,,,,,,,,
SB29,C00320218,EB140195,,,PAC,"Maple for City Council 2026, Katie",,,,,,5445 Madison Avenue,,Sacramento,CA,95841,,,2024-07-03,6551.00,,Non Federal Contribution,,,"Maple for City Council 2026, Katie",,,,,,,,,,,,,,,,,
SB29,C00320218,EB140197,,,PAC,"Mccarty Mayor 2024, Kevin",,,,,,1809 S Street,Suite 101,Sacrmento,CA,95811,,,2024-07-03,4000.00,,Non Federal Contribution,,,"Mccarty Mayor 2024, Kevin",,,,,,,,,,,,,,,,,
SB29,C00320218,EB143332,,,PAC,"Mccarty Mayor 2024, Kevin",,,,,,1809 S Street,Suite 101,Sacrmento,CA,95811,,,2024-09-26,9550.00,,Non Federal Contribution,,,"Mccarty Mayor 2024, Kevin",,,,,,,,,,,,,,,,,
SB29,C00320218,EB140213,,,PAC,"Patterson for Assembly 2024, Joe",,,,,,4202 H Street,,Sacramento,CA,95819,,,2024-09-12,1500.00,,Non Federal Contribution,,,"Patterson for Assembly 2024, Joe",,,,,,,,,,,,,,,,,
SB29,C00320218,EB140211,,,PAC,"Pluckebaum for City Council 2024, Phil",,,,,,"1700 Tribute Road, Suite 201",,Sacramento,CA,95815,,,2024-08-30,6800.00,,Non Federal Contribution,,,"Pluckebaum for City Council 2024, Phil",,,,,,,,,,,,,,,,,
SB29,C00320218,EB140207,,,PAC,Sacramento Building Trades PAC,,,,,,1600 Sacramento Inn Way,Suite 132,Sacramento,CA,95815,,,2024-08-09,9100.00,,Non Federal Contribution,,,Sacramento Building Trades PAC,,,,,,,,,,,,,,,,,
SB29,C00320218,EB140202,,,PAC,"Sanborn for SMUD Board 2026, Heidi",,,,,,1700 Tribute Road,Suite 201,Sacramento,CA,95815,,,2024-07-12,2500.00,,Non Federal Contribution,,,"Sanborn for SMUD Board 2026, Heidi",,,,,,,,,,,,,,,,,
