form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00002766,20299754,,,COM,Jacky Rosen Victory Fund,,,,,,"1100 New Jersey Avenue, SE",Suite 2403,Washington,DC,20003,,,2024-08-02,5000.00,0.00,Contribution,011,,,,,,,,,,,,,,,,,,,Contribution
SB23,C00002766,20300205,,,CCM,"Warren for Senate, Inc.",,,,,,124 Washington Street,Suite 101,Foxboro,MA,02035,G2024,,2024-08-07,2500.00,0.00,Contribution,011,C00500843,"Warren for Senate, Inc.",S2MA00170,Warren,Elizabeth,A.,,,S,MA,,,,,,,,,Contribution
SB23,C00002766,20300206,,,CCM,Debbie Wasserman Schultz for Congress,,,,,,1071 Twin Branch Lane,,Weston,FL,33326,G2024,,2024-08-07,5000.00,0.00,Contribution,011,C00385773,Debbie Wasserman Schultz for Congress,H4FL20023,Wasserman-Schultz,Debbie,,,,H,FL,25,,,,,,,,Contribution
SB23,C00002766,20300210,,,ORG,Janice Dixon,,,,,,3302 McGinnis Ferry Road,,Suwanee,GA,30024,,,2024-08-07,-1000.00,0.00,Voided Check from 7/16/2024,011,,Janice Dixon,,,,,,,,,,,,,,,,,Voided Check from 7/16/2024
SB23,C00002766,20300211,,,ORG,Austin Jackson,,,,,,3302 McGinnis Ferry Road,,Suwanee,GA,30024,,,2024-08-07,-1000.00,0.00,Voided Check from 7/17/2024,011,,Austin Jackson,,,,,,,,,,,,,,,,,Voided Check from 7/17/2024
SB23,C00002766,20300220,,,ORG,Janice Dixon,,,,,,3302 McGinnis Ferry Road,,Suwanee,GA,30024,,,2024-08-07,1000.00,0.00,Delegate Stipend,011,,,,,,,,,,,,,,,,,,,Delegate Stipend
SB23,C00002766,20300221,,,ORG,Austin Jackson,,,,,,3302 McGinnis Ferry Road,,Suwanee,GA,30024,,,2024-08-07,1000.00,0.00,Delegate Stipend,011,,,,,,,,,,,,,,,,,,,Delegate Stipend
SB23,C00002766,20300275,,,CCM,Friends Of Mazie Hirono,,,,,,"323 7th Street, SE",,Washington,DC,20003,P2024,,2024-08-08,2500.00,0.00,Contribution,011,C00420760,Friends Of Mazie Hirono,S2HI00106,Hirono,Mazie,K.,Sen.,,S,HI,,,,,,,,,Contribution
SB23,C00002766,20303423,,,CCM,Darren Soto For Congress,,,,,,PO Box 421349,,Kissimmee,FL,34742,G2024,,2024-08-08,5000.00,0.00,Contribution,011,C00581074,Darren Soto For Congress,H6FL09179,Soto,Darren,,,,H,FL,09,,,,,,,,Contribution
SB23,C00002766,20314874,,,PTY,Los Angeles County Democratic Party - Federal,,,,,,777 S. Figueroa Street,#4050,Los Angeles,CA,90017,,,2024-08-09,1100.00,0.00,Contribution,011,,,,,,,,,,,,,,,,,,,Contribution
SB23,C00002766,20315697,,,PAC,HMP,,,,,,"1032 15th Street, NW",Suite 247,Washington,DC,20005,,,2024-08-09,250000.00,0.00,Contribution,011,C00495028,,,,,,,,,,,,,,,,,,Contribution
SB23,C00002766,20315701,,,CCM,The Bill Keating Committee,,,,,,PO Box 3065,,Buzzards Bay,MA,02532,P2024,,2024-08-09,2500.00,0.00,Contribution,011,C00479063,The Bill Keating Committee,H0MA10082,Keating,William,R.,,,H,MA,09,,,,,,,,Contribution
SB23,C00002766,20321308,,,CCM,Susan Wild For Congress,,,,,,1636 N Cedar Crest Blvd,#183,Allentown,PA,18104,G2024,,2024-08-12,4000.00,0.00,Contribution,011,C00658567,Susan Wild For Congress,H8PA15229,Wild,Susan,,Rep.,,H,PA,07,,,,,,,,Contribution
SB23,C00002766,20321309,,,CCM,Chris Deluzio For Congress,,,,,,PO Box 16210,,Pittsburgh,PA,15242,G2024,,2024-08-12,5000.00,0.00,Contribution,011,C00787648,Chris Deluzio For Congress,H2PA17103,Deluzio,Christopher,,,,H,PA,17,,,,,,,,Contribution
SB23,C00002766,20321310,,,CCM,Friends Of Janelle Stelson,,,,,,PO Box 42,,Lemoyne,PA,17043,G2024,,2024-08-12,5000.00,0.00,Contribution,011,C00852368,Friends Of Janelle Stelson,H4PA10104,Stelson,Janelle,,,,H,PA,10,,,,,,,,Contribution
SB23,C00002766,20321311,,,PAC,Keystone America PAC,,,,,,"10 G Street, NE",Suite 470,Washington,DC,20002,,,2024-08-12,5000.00,0.00,Contribution,011,C00439992,,,,,,,,,,,,,,,,,,Contribution
SB23,C00002766,20327154,,,PAC,FF PAC,,,,,,"611 Pennsylvania Avenue, SE",Suite 143,Washington,DC,20003,,,2024-08-13,800000.00,0.00,Contribution,011,C00669259,,,,,,,,,,,,,,,,,,Contribution
SB23,C00002766,20336187,,,PAC,Equality PAC,,,,,,PO Box 15377,,Washington,DC,20003,,,2024-08-16,5000.00,0.00,Contribution,011,C00550970,,,,,,,,,,,,,,,,,,Contribution
SB23,C00002766,20336310,,,CCM,River Gassen For Congress,,,,,,4164 Austin Bluffs Parkway,#305,Colorado Springs,CO,80918,G2024,,2024-08-16,2500.00,0.00,Contribution,011,C00855312,River Gassen For Congress,H4CO05105,Gassen,River,,,,H,CO,05,,,,,,,,Contribution
