form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00002089,500024537,,,ORG,Chris Hollins for City Controller,,,,,,PO Box 56386,,Houston,TX,772566386,O2023,Run-off General,2023-12-21,8000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024522,,,COM,Chris Turner Campaign,,,,,,PO Box 182093,,Arlington,TX,760962093,G2024,,2023-12-07,5000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024546,,,ORG,Communications Workers of America,,,,,,501 3rd St NW,Ste C1,Washington,DC,200012760,,,2023-12-13,4220.26,0.00,Transfer of Mistaken Deposit,001,,,,,,,,,,,,,,,,,,,Orig. Unitemized Deposit 12/12/2023
SB29,C00002089,500024503,,,COM,CWA ARIZONA STATE COUNCIL PAC,,,,,,1951 W Camelback Rd,Ste 335,Phoenix,AZ,850153458,,,2023-12-18,4000.00,0.00,Non-Federal Committee Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024547,,,COM,CWA District 2-13 PEC,,,,,,9602 Martin Luther King Jr Hwy,Ste D,Lanham,MD,207061838,,,2023-12-07,1000.00,0.00,Non-Federal Committee Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024534,,,ORG,Friends of Charles Slife,,,,,,4387 Ridgeland Cir,,Cleveland,OH,441351000,P2024,,2023-12-19,100.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024536,,,ORG,Friends of Eric J Moore,,,,,,183 W Aurora Rd,,Northfield,OH,440672056,G2024,,2023-12-19,100.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024535,,,ORG,Friends of Kira Krivosh,,,,,,PO Box 16784,,Rocky River,OH,441160784,G2024,,2023-12-19,100.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024538,,,ORG,Mario Castillo Campaign,,,,,,PO Box 56386,,Houston,TX,772566386,O2023,Run-off General,2023-12-21,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024532,,,ORG,New Democrat Coalition Action Fund,,,,,,600 Pennsylvania Ave SE,Ste 410,Washington,DC,200034350,,,2023-12-19,1000.00,0.00,Federal Committee Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024531,,,COM,Tom Keen for Florida,,,,,,PO Box 782193,,Orlando,FL,328782193,G2023,,2023-12-12,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024541,,,ORG,Truist,,,,,,PO Box 85024,,Richmond,VA,232855024,,,2023-12-05,6.00,0.00,Returned Check,001,,,,,,,,,,,,,,,,,,,"Company check stale dated, originally deposited and unitemized on 12/1/23"
SB29,C00002089,500024542,,,ORG,Truist,,,,,,PO Box 85024,,Richmond,VA,232855024,,,2023-12-12,989.00,0.00,Returned Check,001,,,,,,,,,,,,,,,,,,,"Company  stop payment on member contrib ck - Wired money later. Original, unitemized deposit 12/7/23"
SB29,C00002089,500024543,,,ORG,Truist,,,,,,PO Box 85024,,Richmond,VA,232855024,,,2023-12-20,1487.50,0.00,Returned Check,001,,,,,,,,,,,,,,,,,,,"Company stop payment on member contrib ck - Wired money later. Original, unitemized deposit 12/15/23"
SB29,C00002089,500024544,,,ORG,Truist,,,,,,PO Box 85024,,Richmond,VA,232855024,,,2023-12-22,5.50,0.00,Duplicate Deposit Returned to Bank,001,,,,,,,,,,,,,,,,,,,"Bank deposited check multiple times through lockbox. Orig, unitemized deposit Aug 23"
SB29,C00002089,500024545,,,ORG,Truist,,,,,,PO Box 85024,,Richmond,VA,232855024,,,2023-12-28,11.00,0.00,Duplicate Deposit Returned to Bank,001,,,,,,,,,,,,,,,,,,,"Bank deposited check multiple times through lockbox. Orig, unitemized deposits November 23"
