form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00235853,500635406,,,COM,Cole for VA,,,,,,PO Box 73,,Fredericksburg,VA,224040073,G2024,,2023-11-01,22.50,0.00,In-kind: signage,,,,,,,,,,,,,,,,,,,,
SB29,C00235853,500635259,,,COM,Cole for VA,,,,,,PO Box 73,,Fredericksburg,VA,224040073,G2024,,2023-11-03,282.75,0.00,In-kind: GOTV time and travel,,,,,,,,,,,,,,,,,,,,
SB29,C00235853,500635265,,,COM,Cole for VA,,,,,,PO Box 73,,Fredericksburg,VA,224040073,G2024,,2023-11-04,365.00,0.00,In-kind: GOTV time and travel,,,,,,,,,,,,,,,,,,,,
SB29,C00235853,500635272,,,COM,Cole for VA,,,,,,PO Box 73,,Fredericksburg,VA,224040073,G2024,,2023-11-05,365.00,0.00,In-kind: GOTV time and travel,,,,,,,,,,,,,,,,,,,,
SB29,C00235853,500635279,,,COM,Cole for VA,,,,,,PO Box 73,,Fredericksburg,VA,224040073,G2024,,2023-11-06,365.00,0.00,In-kind: GOTV time and travel,,,,,,,,,,,,,,,,,,,,
SB29,C00235853,500635285,,,COM,Cole for VA,,,,,,PO Box 73,,Fredericksburg,VA,224040073,G2024,,2023-11-07,329.00,0.00,In-kind: GOTV time and travel,,,,,,,,,,,,,,,,,,,,
SB29,C00235853,500635388,,,COM,Cole for VA,,,,,,PO Box 73,,Fredericksburg,VA,224040073,G2024,,2023-11-08,771.98,0.00,In-kind: GOTV time and travel,,,,,,,,,,,,,,,,,,,,
SB29,C00235853,500635411,,,COM,Democratic Party of Arkansas Non-Federal Account,,,,,,1300 W Capitol Ave,,Little Rock,AR,722012916,,Arkansas Non-Federa,2023-11-02,500.00,0.00,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00235853,500635412,,,COM,Don't Legislate Hate PAC,,,,,,6035 Binney St,,Omaha,NE,681043467,,,2023-11-09,1000.00,0.00,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00235853,500635405,,,COM,Friends of Danica Roem for Senate,,,,,,PO Box 726,,Manassas,VA,201130726,G2024,,2023-11-01,22.50,0.00,In-kind: signage,,,,,,,,,,,,,,,,,,,,
