form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00163832,B772651,,,PTY,IN Senate Democrats,,,,,,115 West Washington St. Suite 1165,,Indianapolis,IN,46204,O2020,Not Applicable,2024-11-25,-1000.00,,State Party Cmte,011,,,,,,,,,,, ,,,,,,,,Voided: Original check dated 09/15/20
SB29,C00163832,B833633,,,CCM,Freeman for Indiana,,,,,,10410 Cliffty Falls Road,,Indianapolis,IN,46239,G2024,,2024-11-25,-250.00,,G-2024 State Senate 32 IN,011,,,,Freeman,Aaron,M,,,S,IN,32,,,,,,,,Voided: Original check dated 10/14/22
SB29,C00163832,B854005,,,CCM,Hoosiers for Haggard,,,,,,625 E. State Road 42,,Mooresville,IN,46158,P2024,,2024-11-25,-500.00,,P-2024 State House 57 IN,011,,,,Haggard,Craig,,,,H,IN,57,,,,,,,,Voided: Original check dated 09/07/23
SB29,C00163832,B772658,,,CCM,Todd Huston Campaign,,,,,,PO Box 1461,,Indianapolis,IN,46206,G2020,,2024-11-25,-1000.00,,G-2020 State House 37 IN,011,,,,Huston,Todd,,,,H,IN,37,,,,,,,,Voided: Original check dated 09/15/20
SB29,C00163832,B833626,,,CCM,Bob Morris for State Representative,,,,,,6344 E State Blvd,,Fort Wayne,IN,46815,G2022,,2024-11-25,-750.00,,G-2022 State House 84 IN,011,,,,Morris,Bob,,,,H,IN,84,,,,,,,,Voided: Original check dated 10/14/22
SB29,C00163832,B796406,,,CCM,Friends for Mike Speedy,,,,,,4705 W 72nd St,,Indianapolis,IN,46268,P2022,,2024-11-25,-750.00,,P-2022 State House 90 IN,011,,,,Speedy,Mike,R,,,H,IN,90,,,,,,,,Voided: Original check dated 09/24/21
SB29,C00163832,B816715,,,CCM,Abraham Aiyash For Michigan,,,,,,10034 Joseph Campau Avenue,,Hamtramick,MI,48212,O2022,Election Cycle,2024-11-25,-250.00,,O-2022 State House 09 MI,011,,,,Aiyash,Abraham,,,,H,MI,09,,,,,,,,Voided: Original check dated 04/22/22
SB29,C00163832,B846052,,,CCM,Sarah Anthony for State Senate,,,,,,PO BOX 12267,,Lansing,MI,48901,O2026,Election Cycle,2024-11-25,-250.00,,O-2026 State Senate 23 MI,011,,,,Anthony,Sarah,,,,S,MI,23,,,,,,,,Voided: Original check dated 05/04/23
SB29,C00163832,B763859,,,CCM,Rosemary Bayer for Senate,,,,,,PO Box 7887,,Bloomfield,MI,48302,O2022,Election Cycle,2024-11-25,-200.00,,O-2022 State Senate 12 MI,011,,,,Bayer,Rosemary,K,,,S,MI,12,,,,,,,,Voided: Original check dated 06/12/20
SB29,C00163832,B875797,,,CCM,Bob Bezotte for State Rep.,,,,,,2031 Peavy Road,,Howell,MI,48843,O2024,Election Cycle,2024-11-25,-250.00,,O-2024 State House 50 MI,011,,,,Bezotte,Bob,,,,H,MI,50,,,,,,,,Voided: Original check dated 06/17/24
SB29,C00163832,B760540,,,CCM,Friends of Jon Bumstead,,,,,,106 W. Allegan Suite 200,,Lansing,MI,48933,O2022,Election Cycle,2024-11-25,-150.00,,O-2022 State Senate 32 MI,011,,,,Bumstead,Jon,,,,S,MI,32,,,,,,,,Voided: Original check dated 03/26/20
SB29,C00163832,B851344,,,CCM,Friends of Jon Bumstead,,,,,,2186 E. 72nd Street,,Newaygo,MI,49337,O2026,Election Cycle,2024-11-25,-250.00,,O-2026 State Senate 32 MI,011,,,,Bumstead,Jon,,,,S,MI,32,,,,,,,,Voided: Original check dated 07/27/23
SB29,C00163832,B851700,,,CCM,Friends of Jaime Churches,,,,,,8841 Macomb St. PO Box #23,,Grosse Ile,MI,48138,O2024,Election Cycle,2024-11-25,-250.00,,O-2024 State House 27 MI,011,,,,Churches,Jaime,,,,H,MI,27,,,,,,,,Voided: Original check dated 07/27/23
SB29,C00163832,B786672,,,CCM,Mike Mueller for State Representative,,,,,,6127 Lobdell Rd,,Linden,MI,48451,O2022,Election Cycle,2024-11-25,-250.00,,O-2022 State House 72 MI,011,,,,Mueller,Mike,,,,H,MI,72,,,,,,,,Voided: Original check dated 04/15/21
SB29,C00163832,B867388,,,CCM,John Roth for State Rep. Committee,,,,,,9541 Amidon Dr.,,Traverse City,MI,49685,O2024,Election Cycle,2024-11-25,-250.00,,O-2024 State House 104 MI,011,,,,Roth,John,R,,,H,MI,10,,,,,,,,Voided: Original check dated 03/07/24
