form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00756940,500001925,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2024-07-07,4.94,0.00,Non-Contribution Account - Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001926,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2024-07-07,14.74,0.00,Non-Contribution Account - Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001928,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2024-07-14,0.80,0.00,Non-Contribution Account - Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001929,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2024-07-14,31.28,0.00,Non-Contribution Account - Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001930,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2024-07-21,0.99,0.00,Non-Contribution Account - Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001931,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2024-07-21,73.65,0.00,Non-Contribution Account - Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001932,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2024-07-28,15.36,0.00,Non-Contribution Account - Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001933,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2024-07-31,21.34,0.00,Non-Contribution Account - Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001936,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2024-08-04,0.99,0.00,Non-Contribution Account - Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001937,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2024-08-04,9.20,0.00,Non-Contribution Account - Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001940,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2024-08-11,4.35,0.00,Non-Contribution Account - Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001941,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2024-08-11,12.38,0.00,Non-Contribution Account - Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001942,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2024-08-11,50.00,0.00,Non-Contribution Account - Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001947,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2024-08-15,1.39,0.00,Non-Contribution Account - Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001950,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2024-08-18,34.22,0.00,Non-Contribution Account - Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001952,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2024-08-25,8.11,0.00,Non-Contribution Account - Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001953,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2024-08-25,18.22,0.00,Non-Contribution Account - Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001959,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2024-08-31,1.39,0.00,Non-Contribution Account - Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001960,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2024-08-31,95.70,0.00,Non-Contribution Account - Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001961,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2024-08-31,10.00,0.00,Non-Contribution Account - Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001962,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2024-09-01,0.99,0.00,Non-Contribution Account - Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001963,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2024-09-01,0.60,0.00,Non-Contribution Account - Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001975,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2024-09-08,4.35,0.00,Non-Contribution Account - Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001976,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2024-09-08,63.09,0.00,Non-Contribution Account - Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001994,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2024-09-15,8.53,0.00,Non-Contribution Account - Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500001995,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2024-09-15,142.92,0.00,Non-Contribution Account - Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00756940,500002025,,,ORG,ActBlue Technical Services,,,,,,36 Summer St,,Somerville,MA,021431701,,,2024-09-22,440.20,0.00,Non-Contribution Account - Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
