form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00756940,500001905,,,ORG,Duable Brand Trust,,,,,,110 Broadway St,Ste 170,San Antonio,TX,782051917,G2024,,2024-09-25,4500.00,,245386.76,Advertising (Estimate),004,,S,S4TX00722,ALLRED,COLIN,,,,S,00,TX,Halvorson,Steven,,,,2024-10-02,X,*
SE,C00756940,500001921,,,ORG,Duable Brand Trust,,,,,,110 Broadway St,Ste 170,San Antonio,TX,782051917,G2024,,2024-09-25,4500.00,,245386.76,Advertising (Estimate),004,,S,P00009423,Harris,Kamala,,,,P,00,US,Halvorson,Steven,,,,2024-10-02,X,*
SE,C00756940,500001895,,,ORG,FedEx,,,,,,602 NW Loop 410,,San Antonio,TX,782165536,G2024,,2024-09-19,12.99,2024-09-19,245386.76,Printing,004,,S,S4TX00722,ALLRED,COLIN,,,,S,00,TX,Halvorson,Steven,,,,2024-10-02,
SE,C00756940,500001911,,,ORG,FedEx,,,,,,602 NW Loop 410,,San Antonio,TX,782165536,G2024,,2024-09-19,12.99,2024-09-19,245386.76,Printing,004,,S,P00009423,Harris,Kamala,,,,P,00,US,Halvorson,Steven,,,,2024-10-02,
SE,C00756940,500001896,,,ORG,FedEx,,,,,,602 NW Loop 410,,San Antonio,TX,782165536,G2024,,2024-09-20,14.07,2024-09-20,245386.76,Printing,004,,S,S4TX00722,ALLRED,COLIN,,,,S,00,TX,Halvorson,Steven,,,,2024-10-02,
SE,C00756940,500001912,,,ORG,FedEx,,,,,,602 NW Loop 410,,San Antonio,TX,782165536,G2024,,2024-09-20,14.07,2024-09-20,245386.76,Printing,004,,S,P00009423,Harris,Kamala,,,,P,00,US,Halvorson,Steven,,,,2024-10-02,
SE,C00756940,500001898,,,ORG,Office Max,,,,,,9429 Katy Fwy,,Houston,TX,770241503,G2024,,2024-09-20,11.91,2024-09-20,245386.76,Printing,004,,S,S4TX00722,ALLRED,COLIN,,,,S,00,TX,Halvorson,Steven,,,,2024-10-02,
SE,C00756940,500001914,,,ORG,Office Max,,,,,,9429 Katy Fwy,,Houston,TX,770241503,G2024,,2024-09-20,11.91,2024-09-20,245386.76,Printing,004,,S,P00009423,Harris,Kamala,,,,P,00,US,Halvorson,Steven,,,,2024-10-02,
SE,C00756940,500001892,,,ORG,"Prestige Printing, LLC",,,,,,8 Burwood Ln,,San Antonio,TX,782167086,G2024,,2024-09-17,158.99,2024-09-17,245386.76,Printing,004,,S,S4TX00722,ALLRED,COLIN,,,,S,00,TX,Halvorson,Steven,,,,2024-10-02,
SE,C00756940,500001908,,,ORG,"Prestige Printing, LLC",,,,,,8 Burwood Ln,,San Antonio,TX,782167086,G2024,,2024-09-17,158.99,2024-09-17,245386.76,Printing,004,,S,P00009423,Harris,Kamala,,,,P,00,US,Halvorson,Steven,,,,2024-10-02,
SE,C00756940,500001893,,,ORG,Quicktrip,,,,,,7818 Garland Rd,,Dallas,TX,752184413,G2024,,2024-09-19,162.00,2024-09-19,245386.76,Travel,004,,S,S4TX00722,ALLRED,COLIN,,,,S,00,TX,Halvorson,Steven,,,,2024-10-02,
SE,C00756940,500001894,,,ORG,Quicktrip,,,,,,7818 Garland Rd,,Dallas,TX,752184413,G2024,,2024-09-19,312.00,2024-09-19,245386.76,Travel,004,,S,S4TX00722,ALLRED,COLIN,,,,S,00,TX,Halvorson,Steven,,,,2024-10-02,
SE,C00756940,500001909,,,ORG,Quicktrip,,,,,,7818 Garland Rd,,Dallas,TX,752184413,G2024,,2024-09-19,162.00,2024-09-19,245386.76,Travel,004,,S,P00009423,Harris,Kamala,,,,P,00,US,Halvorson,Steven,,,,2024-10-02,
SE,C00756940,500001910,,,ORG,Quicktrip,,,,,,7818 Garland Rd,,Dallas,TX,752184413,G2024,,2024-09-19,312.00,2024-09-19,245386.76,Travel,004,,S,P00009423,Harris,Kamala,,,,P,00,US,Halvorson,Steven,,,,2024-10-02,
SE,C00756940,500001897,,,ORG,Quicktrip,,,,,,7818 Garland Rd,,Dallas,TX,752184413,G2024,,2024-09-20,126.00,2024-09-20,245386.76,Travel,004,,S,S4TX00722,ALLRED,COLIN,,,,S,00,TX,Halvorson,Steven,,,,2024-10-02,
SE,C00756940,500001922,,,ORG,Quicktrip,,,,,,7818 Garland Rd,,Dallas,TX,752184413,G2024,,2024-09-20,126.00,2024-09-20,245386.76,Travel,004,,S,P00009423,Harris,Kamala,,,,P,00,US,Halvorson,Steven,,,,2024-10-02,
SE,C00756940,500001900,,,ORG,Texas Organizing Project,,,,,,700 S Zarzamora St,Ste 212,San Antonio,TX,782075248,G2024,,2024-08-23,2182.95,2024-08-23,245386.76,Staff Time,004,,S,S4TX00722,ALLRED,COLIN,,,,S,00,TX,Halvorson,Steven,,,,2024-10-02,
SE,C00756940,500001916,,,ORG,Texas Organizing Project,,,,,,700 S Zarzamora St,Ste 212,San Antonio,TX,782075248,G2024,,2024-08-23,2182.95,2024-08-23,245386.76,Staff Time,004,,S,P00009423,Harris,Kamala,,,,P,00,US,Halvorson,Steven,,,,2024-10-02,
SE,C00756940,500001901,,,ORG,Texas Organizing Project,,,,,,700 S Zarzamora St,Ste 212,San Antonio,TX,782075248,G2024,,2024-09-06,2797.80,2024-09-06,245386.76,Staff Time,004,,S,S4TX00722,ALLRED,COLIN,,,,S,00,TX,Halvorson,Steven,,,,2024-10-02,
SE,C00756940,500001917,,,ORG,Texas Organizing Project,,,,,,700 S Zarzamora St,Ste 212,San Antonio,TX,782075248,G2024,,2024-09-06,2797.80,2024-09-06,245386.76,Staff Time,004,,S,P00009423,Harris,Kamala,,,,P,00,US,Halvorson,Steven,,,,2024-10-02,
SE,C00756940,500001902,,,ORG,Texas Organizing Project,,,,,,700 S Zarzamora St,Ste 212,San Antonio,TX,782075248,G2024,,2024-09-20,6685.06,2024-09-20,245386.76,Staff Time,004,,S,S4TX00722,ALLRED,COLIN,,,,S,00,TX,Halvorson,Steven,,,,2024-10-02,
SE,C00756940,500001918,,,ORG,Texas Organizing Project,,,,,,700 S Zarzamora St,Ste 212,San Antonio,TX,782075248,G2024,,2024-09-20,6685.06,2024-09-20,245386.76,Staff Time,004,,S,P00009423,Harris,Kamala,,,,P,00,US,Halvorson,Steven,,,,2024-10-02,
SE,C00756940,500001904,,,ORG,Texas Organizing Project,,,,,,700 S Zarzamora St,Ste 212,San Antonio,TX,782075248,G2024,,2024-09-25,63740.99,,245386.76,Staff Time (Estimate),004,,S,S4TX00722,ALLRED,COLIN,,,,S,00,TX,Halvorson,Steven,,,,2024-10-02,X,*
SE,C00756940,500001920,,,ORG,Texas Organizing Project,,,,,,700 S Zarzamora St,Ste 212,San Antonio,TX,782075248,G2024,,2024-09-25,63740.99,,245386.76,Staff Time (Estimate),004,,S,P00009423,Harris,Kamala,,,,P,00,US,Halvorson,Steven,,,,2024-10-02,X,*
SE,C00756940,500001890,,,ORG,Texas Power Strategies,,,,,,PO Box 120296,,San Antonio,TX,782129496,G2024,,2024-09-03,4000.00,2024-09-03,245386.76,Canvassing,004,,S,S4TX00722,ALLRED,COLIN,,,,S,00,TX,Halvorson,Steven,,,,2024-10-02,
SE,C00756940,500001906,,,ORG,Texas Power Strategies,,,,,,PO Box 120296,,San Antonio,TX,782129496,G2024,,2024-09-03,4000.00,2024-09-03,245386.76,Canvassing,004,,S,P00009423,Harris,Kamala,,,,P,00,US,Halvorson,Steven,,,,2024-10-02,
