form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00831248,SB21B.13024,,,ORG,Chain Bridge Bank,,,,,,1445 A Laughlin Ave.,,McLean,VA,22101,,,2023-07-10,75.00,,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00831248,SB21B.13025,,,ORG,Chain Bridge Bank,,,,,,1445 A Laughlin Ave.,,McLean,VA,22101,,,2023-08-14,25.00,,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00831248,SB21B.13026,,,ORG,Chain Bridge Bank,,,,,,1445 A Laughlin Ave.,,McLean,VA,22101,,,2023-10-04,25.00,,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00831248,SB21B.13034,,,ORG,Hickory Data Management,,,,,,Po Box 1243,,Alexandria,VA,22313,,,2023-12-31,127.50,,List Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00831248,SB21B.13027,,,ORG,Holtzman Vogel,,,,,,15405 John Marshall Hwy,,Haymarket,VA,20169,,,2023-07-10,7500.00,,Legal Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00831248,SB21B.13028,,,ORG,Huckaby Davis Lisker,,,,,,228 S. Washington St.,115,Alexandria,VA,22314,,,2023-11-14,1435.50,,Compliance Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00831248,SB21B.13030,,,ORG,K2 & Co.,,,,,,1117 Macey Way,,Stillwater,MN,55082,,,2023-07-10,15180.96,,Communications Consulting/Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00831248,SB21B.13031,,,ORG,K2 & Co.,,,,,,1117 Macey Way,,Stillwater,MN,55082,,,2023-08-14,2500.00,,Communications Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00831248,SB21B.13029,,,IND,,O'Rourke,John Ryan,,,,"853 New Jersey Ave., SE #474",,Washington,DC,20003,,,2023-07-05,8000.00,,Strategic Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00831248,SB21B.13035,,,ORG,O2M Digital,,,,,,7676 Hillmont St.,Ste. 191,Houston,TX,77040,,,2023-12-31,106.80,,List Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00831248,SB21B.13036,,,ORG,Olympic Media,,,,,,2402 Potomac Ave.,#102,Alexandria,VA,22301,,,2023-07-30,185.60,,List Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00831248,SB21B.13037,,,ORG,Olympic Media,,,,,,2402 Potomac Ave.,#102,Alexandria,VA,22301,,,2023-08-30,188.00,,List Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00831248,SB21B.13038,,,ORG,Olympic Media,,,,,,2402 Potomac Ave.,#102,Alexandria,VA,22301,,,2023-09-30,184.00,,List Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00831248,SB21B.13039,,,ORG,Olympic Media,,,,,,2402 Potomac Ave.,#102,Alexandria,VA,22301,,,2023-10-31,192.00,,List Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00831248,SB21B.13040,,,ORG,Olympic Media,,,,,,2402 Potomac Ave.,#102,Alexandria,VA,22301,,,2023-11-30,104.00,,List Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00831248,SB21B.13041,,,ORG,Olympic Media,,,,,,2402 Potomac Ave.,#102,Alexandria,VA,22301,,,2023-12-31,128.00,,List Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00831248,SB21B.13032,,,ORG,OnMessage,,,,,,705 Melvin Ave.,Ste. 105,Annapolis,MD,21401,,,2023-07-10,15765.07,,Digital Fundraising,,,,,,,,,,,,,,,,,,,,
SB21B,C00831248,SB21B.13042,,,ORG,OnMessage,,,,,,705 Melvin Ave.,Ste. 105,Annapolis,MD,21401,,,2023-07-30,102.70,,List Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00831248,SB21B.13043,,,ORG,OnMessage,,,,,,705 Melvin Ave.,Ste. 105,Annapolis,MD,21401,,,2023-08-30,122.71,,List Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00831248,SB21B.13044,,,ORG,OnMessage,,,,,,705 Melvin Ave.,Ste. 105,Annapolis,MD,21401,,,2023-09-30,97.51,,List Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00831248,SB21B.13062,,,ORG,OnMessage,,,,,,705 Melvin Ave.,Ste. 105,Annapolis,MD,21401,,,2023-10-04,2811.03,,Digital Fundraising,,,,,,,,,,,,,,,,,,,,
SB21B,C00831248,SB21B.13045,,,ORG,OnMessage,,,,,,705 Melvin Ave.,Ste. 105,Annapolis,MD,21401,,,2023-10-30,97.21,,List Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00831248,SB21B.13046,,,ORG,OnMessage,,,,,,705 Melvin Ave.,Ste. 105,Annapolis,MD,21401,,,2023-11-30,102.11,,List Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00831248,SB21B.13047,,,ORG,OnMessage,,,,,,705 Melvin Ave.,Ste. 105,Annapolis,MD,21401,,,2023-12-31,82.97,,List Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00831248,SB21B.13048,,,ORG,Right Country Lists,,,,,,117 N St. Asaph St.,,Alexandria,VA,22314,,,2023-07-30,110.10,,List Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00831248,SB21B.13063,,,ORG,Right Country Lists,,,,,,117 N St. Asaph St.,,Alexandria,VA,22314,,,2023-08-30,121.55,,List Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00831248,SB21B.13050,,,ORG,Right Country Lists,,,,,,117 N St. Asaph St.,,Alexandria,VA,22314,,,2023-09-30,81.93,,List Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00831248,SB21B.13051,,,ORG,Right Country Lists,,,,,,117 N St. Asaph St.,,Alexandria,VA,22314,,,2023-10-31,116.14,,List Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00831248,SB21B.13064,,,ORG,Right Country Lists,,,,,,117 N St. Asaph St.,,Alexandria,VA,22314,,,2023-11-30,150.35,,List Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00831248,SB21B.13053,,,ORG,Right Country Lists,,,,,,117 N St. Asaph St.,,Alexandria,VA,22314,,,2023-12-31,122.82,,List Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00831248,SB21B.13054,,,ORG,Right Rail,,,,,,705 Melvin Ave.,Ste. 105,Annapolis,MD,21401,,,2023-12-31,217.20,,List Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00831248,SB21B.13056,,,PAC,WINRED,,,,,,PO BOX 9891,,ARLINGTON,VA,22219,,,2023-07-30,60.66,,Earmark Fees,,C00694323,,,,,,,,,,,,,,,,,,
SB21B,C00831248,SB21B.13057,,,PAC,WINRED,,,,,,PO BOX 9891,,ARLINGTON,VA,22219,,,2023-08-30,75.29,,Earmark Fees,,C00694323,,,,,,,,,,,,,,,,,,
SB21B,C00831248,SB21B.13058,,,PAC,WINRED,,,,,,PO BOX 9891,,ARLINGTON,VA,22219,,,2023-09-30,46.64,,Earmark Fees,,C00694323,,,,,,,,,,,,,,,,,,
SB21B,C00831248,SB21B.13059,,,PAC,WINRED,,,,,,PO BOX 9891,,ARLINGTON,VA,22219,,,2023-10-31,45.86,,Earmark Fees,,C00694323,,,,,,,,,,,,,,,,,,
SB21B,C00831248,SB21B.13060,,,PAC,WINRED,,,,,,PO BOX 9891,,ARLINGTON,VA,22219,,,2023-11-30,47.81,,Earmark Fees,,C00694323,,,,,,,,,,,,,,,,,,
SB21B,C00831248,SB21B.13061,,,PAC,WINRED,,,,,,PO BOX 9891,,ARLINGTON,VA,22219,,,2023-12-31,39.54,,Earmark Fees,,C00694323,,,,,,,,,,,,,,,,,,
