form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00513176,VQZ94AQEJY7,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-01-01,78.50,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00513176,VQZ94AQEQQ1,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-01-09,593.29,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00513176,VQZ94AQF5Z5,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-01-17,585.83,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00513176,VQZ94AQFYK4,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-01-23,512.10,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00513176,VQZ94AQGDT1,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-01-30,514.73,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00513176,VQZ94AQGDV9,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-01-31,157.04,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00513176,VQZ94AQGEK8,,,ORG,American Express Company,,,,,,3 World Financial Ctr,200 Vesey Street,New York,NY,102850001,,,2023-01-10,14845.39,0.00,Credit Card Payment,,,,,,,,,,,,,,,,,,,,
SB21B,C00513176,VQZ94AQGF76,VQZ94AQGEK8,SB21B,ORG,Air Line Pilots Association,,,,,,7950 Jones Branch Dr,# 400,Mc Lean,VA,221023265,,,2023-01-10,364.00,0.00,Space Rental,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00513176,VQZ94AQGGF0,VQZ94AQGEK8,SB21B,ORG,America Votes,,,,,,1155 Connecticut Ave NW,Ste 600,Washington,DC,200364324,,,2023-01-10,325.00,0.00,Conference Fee,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00513176,VQZ94AQGES6,VQZ94AQGEK8,SB21B,ORG,Capitol Hill Wine & Spirits,,,,,,323 Pennsylvania Ave SE,,Washington,DC,200031148,,,2023-01-10,246.15,0.00,Beverages for Event,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00513176,VQZ94AQGEP2,VQZ94AQGEK8,SB21B,ORG,Catering By Avalon,,,,,,109 Clermont Ave,,Alexandria,VA,223044837,,,2023-01-10,9820.14,0.00,Catering,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00513176,VQZ94AQGEV2,VQZ94AQGEK8,SB21B,ORG,CHIKO,,,,,,423 8Th St SE,,Washington,DC,200032833,,,2023-01-10,869.30,0.00,Food and Beverage,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00513176,VQZ94AQGEQ0,VQZ94AQGEK8,SB21B,ORG,Chocolate Chocolate,,,,,,1130 Connecticut Ave NW,,Washington,DC,200363904,,,2023-01-10,389.45,0.00,Gifts for Supporters,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00513176,VQZ94AQGFZ4,VQZ94AQGEK8,SB21B,ORG,Tatango,,,,,,2211 Elliott Ave,Ste 200,Seattle,WA,981213622,,,2023-01-10,543.78,0.00,Texting Services,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00513176,VQZ94AQGG69,VQZ94AQGEK8,SB21B,ORG,Tatango,,,,,,2211 Elliott Ave,Ste 200,Seattle,WA,981213622,,,2023-01-10,536.36,0.00,Texting Services,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00513176,VQZ94AQGGD5,VQZ94AQGEK8,SB21B,ORG,Tatango,,,,,,2211 Elliott Ave,Ste 200,Seattle,WA,981213622,,,2023-01-10,210.94,0.00,Texting Services,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00513176,VQZ94AQGGG8,VQZ94AQGEK8,SB21B,ORG,Tatango,,,,,,2211 Elliott Ave,Ste 200,Seattle,WA,981213622,,,2023-01-10,589.36,0.00,Texting Services,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00513176,VQZ94AQGEX7,VQZ94AQGEK8,SB21B,ORG,Uber Technologies,,,,,,1455 Market St,Fl 4,San Francisco,CA,941031355,,,2023-01-10,16.23,0.00,Transportation,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00513176,VQZ94AQGEZ3,VQZ94AQGEK8,SB21B,ORG,Uber Technologies,,,,,,1455 Market St,Fl 4,San Francisco,CA,941031355,,,2023-01-10,20.03,0.00,Transportation,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00513176,VQZ94AQGF19,VQZ94AQGEK8,SB21B,ORG,Uber Technologies,,,,,,1455 Market St,Fl 4,San Francisco,CA,941031355,,,2023-01-10,22.78,0.00,Transportation,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00513176,VQZ94AQGF27,VQZ94AQGEK8,SB21B,ORG,Uber Technologies,,,,,,1455 Market St,Fl 4,San Francisco,CA,941031355,,,2023-01-10,9.04,0.00,Transportation,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00513176,VQZ94AQGF35,VQZ94AQGEK8,SB21B,ORG,Uber Technologies,,,,,,1455 Market St,Fl 4,San Francisco,CA,941031355,,,2023-01-10,29.60,0.00,Transportation,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00513176,VQZ94AQGF43,VQZ94AQGEK8,SB21B,ORG,Uber Technologies,,,,,,1455 Market St,Fl 4,San Francisco,CA,941031355,,,2023-01-10,3.00,0.00,Transportation,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00513176,VQZ94AQGFT5,VQZ94AQGEK8,SB21B,ORG,Uber Technologies,,,,,,1455 Market St,Fl 4,San Francisco,CA,941031355,,,2023-01-10,15.49,0.00,Transportation,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00513176,VQZ94AQGFV2,VQZ94AQGEK8,SB21B,ORG,Uber Technologies,,,,,,1455 Market St,Fl 4,San Francisco,CA,941031355,,,2023-01-10,11.05,0.00,Transportation,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00513176,VQZ94AQGFW0,VQZ94AQGEK8,SB21B,ORG,Uber Technologies,,,,,,1455 Market St,Fl 4,San Francisco,CA,941031355,,,2023-01-10,3.00,0.00,Transportation,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00513176,VQZ94AQGFX8,VQZ94AQGEK8,SB21B,ORG,Uber Technologies,,,,,,1455 Market St,Fl 4,San Francisco,CA,941031355,,,2023-01-10,15.65,0.00,Transportation,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00513176,VQZ94AQGFY6,VQZ94AQGEK8,SB21B,ORG,Uber Technologies,,,,,,1455 Market St,Fl 4,San Francisco,CA,941031355,,,2023-01-10,9.77,0.00,Transportation,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00513176,VQZ94AQGG02,VQZ94AQGEK8,SB21B,ORG,Uber Technologies,,,,,,1455 Market St,Fl 4,San Francisco,CA,941031355,,,2023-01-10,3.00,0.00,Transportation,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00513176,VQZ94AQGG10,VQZ94AQGEK8,SB21B,ORG,Uber Technologies,,,,,,1455 Market St,Fl 4,San Francisco,CA,941031355,,,2023-01-10,3.00,0.00,Transportation,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00513176,VQZ94AQGG28,VQZ94AQGEK8,SB21B,ORG,Uber Technologies,,,,,,1455 Market St,Fl 4,San Francisco,CA,941031355,,,2023-01-10,12.80,0.00,Transportation,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00513176,VQZ94AQGG36,VQZ94AQGEK8,SB21B,ORG,Uber Technologies,,,,,,1455 Market St,Fl 4,San Francisco,CA,941031355,,,2023-01-10,12.51,0.00,Transportation,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00513176,VQZ94AQGG44,VQZ94AQGEK8,SB21B,ORG,Uber Technologies,,,,,,1455 Market St,Fl 4,San Francisco,CA,941031355,,,2023-01-10,3.00,0.00,Transportation,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00513176,VQZ94AQGG77,VQZ94AQGEK8,SB21B,ORG,Uber Technologies,,,,,,1455 Market St,Fl 4,San Francisco,CA,941031355,,,2023-01-10,19.86,0.00,Transportation,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00513176,VQZ94AQGG85,VQZ94AQGEK8,SB21B,ORG,Uber Technologies,,,,,,1455 Market St,Fl 4,San Francisco,CA,941031355,,,2023-01-10,10.53,0.00,Transportation,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00513176,VQZ94AQGG93,VQZ94AQGEK8,SB21B,ORG,Uber Technologies,,,,,,1455 Market St,Fl 4,San Francisco,CA,941031355,,,2023-01-10,3.00,0.00,Transportation,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00513176,VQZ94AQGGB9,VQZ94AQGEK8,SB21B,ORG,Uber Technologies,,,,,,1455 Market St,Fl 4,San Francisco,CA,941031355,,,2023-01-10,20.86,0.00,Transportation,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00513176,VQZ94AQGEM6,,,ORG,American Express Company,,,,,,3 World Financial Ctr,200 Vesey Street,New York,NY,102850001,,,2023-01-10,993.00,0.00,Credit Card Payment from Credit - See previous report,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00513176,VQZ94AQGEN4,VQZ94AQGEM6,SB21B,ORG,Catering By Avalon,,,,,,109 Clermont Ave,,Alexandria,VA,223044837,,,2023-01-10,993.00,0.00,Catering,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00513176,VQZ94AQEZ81,,,IND,,Brown,Evan,,,,965 Florida Ave NW,Apt 728,Washington,DC,200015587,,,2023-01-12,6035.74,0.00,Salary and Year-End Bonus per Contract,,,,,,,,,,,,,,,,,,,,
SB21B,C00513176,VQZ94AQEZ99,,,IND,,Brown,Evan,,,,965 Florida Ave NW,Apt 728,Washington,DC,200015587,,,2023-01-12,36.15,0.00,Cell Phone Reimbursement,,,,,,,,,,,,,,,,,,,,
SB21B,C00513176,VQZ94AQG2H7,,,IND,,Brown,Evan,,,,965 Florida Ave NW,Apt 728,Washington,DC,200015587,,,2023-01-26,3490.48,0.00,Salary,,,,,,,,,,,,,,,,,,,,
SB21B,C00513176,VQZ94AQG2J5,,,IND,,Brown,Evan,,,,965 Florida Ave NW,Apt 728,Washington,DC,200015587,,,2023-01-26,36.15,0.00,Cell Phone Reimbursement,,,,,,,,,,,,,,,,,,,,
SB21B,C00513176,VQZ94AQEK53,,,ORG,DC Health Link,,,,,,645 H St NE,,Washington,DC,200024347,,,2023-01-04,529.07,0.00,Health Insurance,,,,,,,,,,,,,,,,,,,,
SB21B,C00513176,VQZ94AQEK61,,,ORG,Elias Law Group,,,,,,250 Massachusetts Ave NW,Ste 400,Washington,DC,200015825,,,2023-01-04,2409.75,0.00,Legal Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00513176,VQZ94AQFAZ5,,,ORG,Elias Law Group,,,,,,250 Massachusetts Ave NW,Ste 400,Washington,DC,200015825,,,2023-01-19,769.50,0.00,Legal Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00513176,VQZ94AQEK86,,,ORG,Fidelity Investments Institutional Operations Company,,,,,,PO Box 770002,,Cincinnati,OH,452771102,,,2023-01-05,1011.53,0.00,Employee Retirement Plan,,,,,,,,,,,,,,,,,,,,
SB21B,C00513176,VQZ94AQFB03,,,ORG,Fidelity Investments Institutional Operations Company,,,,,,PO Box 770002,,Cincinnati,OH,452771102,,,2023-01-18,1011.53,0.00,Employee Retirement Plan,,,,,,,,,,,,,,,,,,,,
SB21B,C00513176,VQZ94AQG2E3,,,ORG,Fidelity Investments Institutional Operations Company,,,,,,PO Box 770002,,Cincinnati,OH,452771102,,,2023-01-27,1011.53,0.00,Employee Retirement Plan,,,,,,,,,,,,,,,,,,,,
SB21B,C00513176,VQZ94AQEK45,,,ORG,Gusto,,,,,,525 20Th St,,San Francisco,CA,941074345,,,2023-01-04,60.10,0.00,Payroll Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00513176,VQZ94AQEX87,,,ORG,Gusto,,,,,,525 20Th St,,San Francisco,CA,941074345,,,2023-01-09,8.14,0.00,Payroll Taxes,,,,,,,,,,,,,,,,,,,,
SB21B,C00513176,VQZ94AQEX95,,,ORG,Gusto,,,,,,525 20Th St,,San Francisco,CA,941074345,,,2023-01-09,11.35,0.00,Payroll Taxes,,,,,,,,,,,,,,,,,,,,
SB21B,C00513176,VQZ94AQEXA3,,,ORG,Gusto,,,,,,525 20Th St,,San Francisco,CA,941074345,,,2023-01-12,6355.36,0.00,Payroll Taxes,,,,,,,,,,,,,,,,,,,,
SB21B,C00513176,VQZ94AQG2F1,,,ORG,Gusto,,,,,,525 20Th St,,San Francisco,CA,941074345,,,2023-01-26,3721.99,0.00,Payroll Taxes,,,,,,,,,,,,,,,,,,,,
SB21B,C00513176,VQZ94AQEK94,,,ORG,Kieloch Consulting,,,,,,228 2Nd St SE,,Washington,DC,200031943,,,2023-01-02,4000.00,0.00,Fundraising Consulting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00513176,VQZ94AQEZA7,,,IND,,Machak,Manjiri,,,,1450 Church St NW,Apt C01,Washington,DC,200057015,,,2023-01-12,3022.79,0.00,Salary,,,,,,,,,,,,,,,,,,,,
SB21B,C00513176,VQZ94AQEZB5,,,IND,,Machak,Manjiri,,,,1450 Church St NW,Apt C01,Washington,DC,200057015,,,2023-01-12,34.63,0.00,Cell Phone Reimbursement,,,,,,,,,,,,,,,,,,,,
SB21B,C00513176,VQZ94AQG2M1,,,IND,,Machak,Manjiri,,,,1450 Church St NW,Apt C01,Washington,DC,200057015,,,2023-01-19,34.63,0.00,Cell Phone Reimbursement,,,,,,,,,,,,,,,,,,,,
SB21B,C00513176,VQZ94AQG2K3,,,IND,,Machak,Manjiri,,,,1450 Church St NW,Apt C01,Washington,DC,200057015,,,2023-01-26,3022.78,0.00,Salary,,,,,,,,,,,,,,,,,,,,
SB21B,C00513176,VQZ94AQEK78,,,ORG,Mothership Strategies,,,,,,1328 Florida Ave NW,Ste C,Washington,DC,200094827,,,2023-01-04,20784.00,0.00,Fundraising Consulting Services,,,,,,,,,,,,,,,,,,,,
