form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00884981,SE.4186,,,ORG,Project Broadcast LLC,,,,,,300 La Vida Court,,Irving,TX,75062,G2024,,2024-10-01,14.42,2024-10-01,558.38,Texts for general advocacy for Republican candidates sent over numerous days,,C00884981,S,,Garcia Sharon,Jenny,,,,H,37,TX,Murphy,Gregory,,,,2024-12-05,
SE,C00884981,SE.4230,,,ORG,Project Broadcast LLC,,,,,,300 La Vida Court,,Irving,TX,75062,G2024,,2024-10-01,14.43,2024-10-01,558.40,Texts for general advocacy for Republican candidates sent over numerous days,,C00884981,S,,Trump,Donald,,,,P,,,Murphy,Gregory,,,,2024-12-05,
SE,C00884981,SE.4231,,,ORG,Project Broadcast LLC,,,,,,300 La Vida Court,,Irving,TX,75062,G2024,,2024-10-01,14.42,2024-10-01,558.38,Texts for general advocacy for Republican candidates sent over numerous days,,C00884981,S,,Cruz,Ted,,,,S,,TX,Murphy,Gregory,,,,2024-12-05,
SE,C00884981,SE.4188,,,ORG,Project Broadcast LLC,,,,,,300 La Vida Court,,Irving,TX,75062,G2024,,2024-10-10,42.02,2024-10-10,600.40,Texting services for general Republican candidate advocacy sent over numerous days,,C00884981,S,,Garcia Sharon,Jenny,,,,H,37,TX,Murphy,Gregory,,,,2024-12-05,
SE,C00884981,SE.4189,,,ORG,Project Broadcast LLC,,,,,,300 La Vida Court,,Irving,TX,75062,G2024,,2024-10-10,14.01,2024-10-10,572.39,Texting services for general Republican candidate advocacy sent over numerous days.,,C00884981,S,,Cruz,Ted,,,,S,,TX,Murphy,Gregory,,,,2024-12-05,
SE,C00884981,SE.4190,,,ORG,Project Broadcast LLC,,,,,,300 La Vida Court,,Irving,TX,75062,G2024,,2024-10-10,466.66,2024-10-10,1067.06,Texting services for general Republican candidate advocacy over numerous days,,C00884981,S,,Garcia Sharon,Jenny,,,,H,37,TX,Murphy,Gregory,,,,2024-12-05,
SE,C00884981,SE.4233,,,ORG,Project Broadcast LLC,,,,,,300 La Vida Court,,Irving,TX,75062,G2024,,2024-10-10,42.02,2024-10-10,600.42,Texting services for general Republican candidate advocacy sent over numerous days,,C00884981,S,,Trump,Donald,,,,P,,,Murphy,Gregory,,,,2024-12-05,
SE,C00884981,SE.4234,,,ORG,Project Broadcast LLC,,,,,,300 La Vida Court,,Irving,TX,75062,G2024,,2024-10-10,14.01,2024-10-10,1081.07,Texting services for general Republican candidate advocacy sent over numerous days.,,C00884981,S,,Garcia Sharon,Jenny,,,,H,37,TX,Murphy,Gregory,,,,2024-12-05,
SE,C00884981,SE.4235,,,ORG,Project Broadcast LLC,,,,,,300 La Vida Court,,Irving,TX,75062,G2024,,2024-10-10,14.02,2024-10-10,614.44,Texting services for general Republican candidate advocacy sent over numerous days.,,C00884981,S,,Trump,Donald,,,,P,,,Murphy,Gregory,,,,2024-12-05,
SE,C00884981,SE.4237,,,ORG,Project Broadcast LLC,,,,,,300 La Vida Court,,Irving,TX,75062,G2024,,2024-10-10,42.02,2024-10-10,614.41,Texting services for general Republican candidate advocacy sent over numerous days,,C00884981,S,,Cruz,Ted,,,,S,,TX,Murphy,Gregory,,,,2024-12-05,
SE,C00884981,SE.4238,,,ORG,Project Broadcast LLC,,,,,,300 La Vida Court,,Irving,TX,75062,G2024,,2024-10-10,466.67,2024-10-10,1081.08,Texting services for general Republican candidate advocacy over numerous days,,C00884981,S,,Cruz,Ted,,,,S,,TX,Murphy,Gregory,,,,2024-12-05,
SE,C00884981,SE.4239,,,ORG,Project Broadcast LLC,,,,,,300 La Vida Court,,Irving,TX,75062,G2024,,2024-10-10,466.67,2024-10-10,1081.11,Texting services for general Republican candidate advocacy over numerous days,,C00884981,S,,Trump,Donald,,,,P,,,Murphy,Gregory,,,,2024-12-05,
