form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00853119,SE.4121,,,ORG,Content Media Co,,,,,,5800 Cartina Terr,,Rockville,MD,20852,P2024,,2024-02-16,1000.00,2024-02-16,1000.00,Digital Production,,C00853119,S,H4CA47119,Weiss,Joanna,,,,H,47,CA,May,Jennifer,,,,2024-04-14,
SE,C00853119,SE.4122,,,ORG,Content Media Co,,,,,,5800 Cartina Terr,,Rockville,MD,20852,P2024,,2024-02-16,9000.00,2024-02-16,10000.00,Digital Production,,C00853119,O,H4CA47085,Min,Dave,,,,H,47,CA,May,Jennifer,,,,2024-04-14,
SE,C00853119,SE.4123,,,ORG,Content Media Co,,,,,,5800 Cartina Terr,,Rockville,MD,20852,P2024,,2024-02-16,2605.26,2024-02-16,12605.26,Online Advertisements,,C00853119,O,H4CA47085,Min,Dave,,,,H,47,CA,May,Jennifer,,,,2024-04-14,
SE,C00853119,SE.4124,,,ORG,Content Media Co,,,,,,5800 Cartina Terr,,Rockville,MD,20852,P2024,,2024-02-16,289.47,2024-02-16,12894.73,Online Advertisements,,C00853119,S,H4CA47119,Weiss,Joanna,,,,H,47,CA,May,Jennifer,,,,2024-04-14,
SE,C00853119,SE.4125,,,ORG,Content Media Co,,,,,,5800 Cartina Terr,,Rockville,MD,20852,P2024,,2024-02-17,289.47,2024-02-17,13184.20,Online Advertisements,,C00853119,S,H4CA47119,Weiss,Joanna,,,,H,47,CA,May,Jennifer,,,,2024-04-14,
SE,C00853119,SE.4126,,,ORG,Content Media Co,,,,,,5800 Cartina Terr,,Rockville,MD,20852,P2024,,2024-02-17,2605.26,2024-02-17,15789.46,Online Advertisements,,C00853119,O,H4CA47085,Min,Dave,,,,H,47,CA,May,Jennifer,,,,2024-04-14,
SE,C00853119,SE.4127,,,ORG,Content Media Co,,,,,,5800 Cartina Terr,,Rockville,MD,20852,P2024,,2024-02-18,2605.26,2024-02-18,18394.72,Online Advertisements,,C00853119,O,H4CA47085,Min,Dave,,,,H,47,CA,May,Jennifer,,,,2024-04-14,
SE,C00853119,SE.4128,,,ORG,Content Media Co,,,,,,5800 Cartina Terr,,Rockville,MD,20852,P2024,,2024-02-18,289.47,2024-02-18,18684.19,Online Advertisements,,C00853119,S,H4CA47119,Weiss,Joanna,,,,H,47,CA,May,Jennifer,,,,2024-04-14,
SE,C00853119,SE.4129,,,ORG,Content Media Co,,,,,,5800 Cartina Terr,,Rockville,MD,20852,P2024,,2024-02-19,289.47,2024-02-19,18973.66,Online Advertisements,,C00853119,S,H4CA47119,Weiss,Joanna,,,,H,47,CA,May,Jennifer,,,,2024-04-14,
SE,C00853119,SE.4130,,,ORG,Content Media Co,,,,,,5800 Cartina Terr,,Rockville,MD,20852,P2024,,2024-02-19,2605.26,2024-02-19,21578.92,Online Advertisements,,C00853119,O,H4CA47085,Min,Dave,,,,H,47,CA,May,Jennifer,,,,2024-04-14,
SE,C00853119,SE.4131,,,ORG,Content Media Co,,,,,,5800 Cartina Terr,,Rockville,MD,20852,P2024,,2024-02-20,289.47,2024-02-20,21868.39,Online Advertisements,,C00853119,S,H4CA47119,Weiss,Joanna,,,,H,47,CA,May,Jennifer,,,,2024-04-14,
SE,C00853119,SE.4132,,,ORG,Content Media Co,,,,,,5800 Cartina Terr,,Rockville,MD,20852,P2024,,2024-02-20,2605.26,2024-02-20,24473.65,Online Advertisements,,C00853119,O,H4CA47085,Min,Dave,,,,H,47,CA,May,Jennifer,,,,2024-04-14,
SE,C00853119,SE.4133,,,ORG,Content Media Co,,,,,,5800 Cartina Terr,,Rockville,MD,20852,P2024,,2024-02-21,2605.26,2024-02-21,27078.91,Online Advertisements,,C00853119,O,H4CA47085,Min,Dave,,,,H,47,CA,May,Jennifer,,,,2024-04-14,
SE,C00853119,SE.4134,,,ORG,Content Media Co,,,,,,5800 Cartina Terr,,Rockville,MD,20852,P2024,,2024-02-21,289.47,2024-02-21,27368.38,Online Advertisements,,C00853119,S,H4CA47119,Weiss,Joanna,,,,H,47,CA,May,Jennifer,,,,2024-04-14,
SE,C00853119,SE.4135,,,ORG,Content Media Co,,,,,,5800 Cartina Terr,,Rockville,MD,20852,P2024,,2024-02-22,3763.18,2024-02-22,31131.56,Online Advertisements,,C00853119,S,H4CA47119,Weiss,Joanna,,,,H,47,CA,May,Jennifer,,,,2024-04-14,
SE,C00853119,SE.4136,,,ORG,Content Media Co,,,,,,5800 Cartina Terr,,Rockville,MD,20852,P2024,,2024-02-22,33868.44,2024-02-22,65000.00,Online Advertisements,,C00853119,O,H4CA47085,Min,Dave,,,,H,47,CA,May,Jennifer,,,,2024-04-14,
