form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00878918,SB29.4439,,,ORG,Alaska Air,,,,,,19300 International Blvd,,SeaTac,WA,98188,,,2024-09-10,532.19,,Travel - Non Contribtuion Account,,,,,,,,,,,,,,,,,,,,
SB29,C00878918,SB29.4470,,,ORG,Amazon,,,,,,440 Terry Ave N,,Seattle,WA,98109,,,2024-09-24,165.59,,Event Supplies - Non Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00878918,SB29.4471,,,ORG,Amazon,,,,,,440 Terry Ave N,,Seattle,WA,98109,,,2024-09-24,152.08,,Event Supplies - Non Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00878918,SB29.4419,,,ORG,Amtrak,,,,,,1 Massachusetts Ave NW,,Washington,DC,20001,,,2024-09-03,148.00,,Travel - Non Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00878918,SB29.4411,,,ORG,Blue Lotus Films,,,,,,3891 Vista Oaks Drive,,Martinez,CA,94553,,,2024-07-30,2250.00,,Photography - Non Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00878918,SB29.4433,,,ORG,Canva,,,,,,110 Kippax St. Level 1,,Surry Hills,ZZ,,,,2024-09-06,500.00,,Software - Non Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00878918,SB29.4450,,,ORG,Cape Point Consulting LLC,,,,,,8206 Louisiana Boulevard Northeast,,Albuquerque,NM,87113,,,2024-09-16,4276.53,,Event Venue - Non Contribtuion Account,,,,,,,,,,,,,,,,,,,,
SB29,C00878918,SB29.4560,,,ORG,Cartera Services,,,,,,"595 Pacific Avenue, Floor 4",,San Francisco,CA,94133,,,2024-09-13,4501.56,,Event Catering - Non Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00878918,SB29.5003,,,ORG,FedEx Corporation,,,,,,942 S Shady Grove Rd,,Memphis,TN,38120,,,2024-09-04,132.50,,Shipping - Non Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00878918,SB29.4444,,,ORG,FedEx Corporation,,,,,,942 S Shady Grove Rd,,Memphis,TN,38120,,,2024-09-13,205.81,,Shipping - Non Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00878918,SB29.4445,,,ORG,FedEx Corporation,,,,,,942 S Shady Grove Rd,,Memphis,TN,38120,,,2024-09-13,136.56,,Shipping - Non Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00878918,SB29.4475,,,ORG,FedEx Corporation,,,,,,942 S Shady Grove Rd,,Memphis,TN,38120,,,2024-09-25,135.98,,Shipping - Non Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00878918,SB29.4476,,,ORG,FedEx Corporation,,,,,,942 S Shady Grove Rd,,Memphis,TN,38120,,,2024-09-25,79.50,,Shipping - Non Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00878918,SB29.4479,,,ORG,FedEx Corporation,,,,,,942 S Shady Grove Rd,,Memphis,TN,38120,,,2024-09-26,59.45,,Shipping - Non Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00878918,SB29.4477,,,ORG,Floralounge,,,,,,2240 4th Street,,San Rafael,CA,94901,,,2024-09-25,1250.91,,Event Flowers - Non Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00878918,SB29.4398,,,ORG,G2G Consulting,,,,,,"19885 Detroit Road, PMB131",,Rocky River,OH,44116,,,2024-08-20,1000.00,,Event Venue - Non Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00878918,SB29.4454,,,ORG,G2G Consulting,,,,,,"19885 Detroit Road, PMB131",,Rocky River,OH,44116,,,2024-09-16,397.58,,Event Venue Supplies - Non Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00878918,SB29.4466,,,ORG,G2G Consulting,,,,,,"19885 Detroit Road, PMB131",,Rocky River,OH,44116,,,2024-09-19,66.70,,Shipping - Non Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00878918,SB29.4427,,,ORG,Jefferson Hotel,,,,,,1200 16th NW,,Washington,DC,20036,,,2024-09-04,1004.03,,Lodging - Non Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00878918,SB29.4387,,,ORG,Katz Compliance,,,,,,P.O. Box 33079,,Washington,DC,20033,,,2024-07-08,500.00,,Compliance Services - Non Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00878918,SB29.4397,,,ORG,Katz Compliance,,,,,,P.O. Box 33079,,Washington,DC,20033,,,2024-08-09,2245.25,,Compliance Services - Non Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00878918,SB29.4453,,,ORG,Katz Compliance,,,,,,P.O. Box 33079,,Washington,DC,20033,,,2024-09-16,500.00,,Compliance Services - Non Contribution Account,,,,,,,,,,,,,,,,,,,,
