form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00881698,500749910,,,CCM,Missy for Congress,,,,,,PO Box 55418,,Virginia Beach,VA,234719418,G2024,,2024-11-04,1000.00,0.00,Contribution to Federal Committee,,C00849836,,,COTTER SMASAL,MISSY,,,,H,VA,02,,,,,,,,
SB23,C00881698,500749920,,,CCM,Kaptur for Congress,,,,,,545 E Town St,,Columbus,OH,432154801,G2024,,2024-11-04,1000.00,0.00,Contribution to Federal Committee,,C00154625,,,KAPTUR,MARCY,M.C.,,,H,OH,09,,,,,,,,
SB23,C00881698,500745950,,,CCM,Josh Riley for Congress,,,,,,1220 L St NW,Ste 100,Washington,DC,200054033,G2024,,2024-10-22,1000.00,0.00,Contribution to Federal Committee,,C00793760,,,RILEY,JOSH,,,,H,NY,19,,,,,,,,
SB23,C00881698,500749470,,,CCM,Janelle Bynum for Congress,,,,,,10121 SE Sunnyside Rd,Ste 300,Clackamas,OR,970155713,G2024,,2024-11-04,1000.00,0.00,Contribution to Federal Committee,,C00843425,,,BYNUM,JANELLE,,,,H,OR,05,,,,,,,,
SB23,C00881698,500749480,,,CCM,Friends of Jahana Hayes,,,,,,PO Box 1487,,Waterbury,CT,067211487,G2024,,2024-11-04,1000.00,0.00,Contribution to Federal Committee,,C00677898,,,HAYES,JAHANA,,,,H,CT,05,,,,,,,,
SB23,C00881698,500745890,,,ORG,Manna Culinary Group,,,,,,683 Northland Ave,,Buffalo,NY,142111057,G2024,,2024-10-22,1000.00,0.00,In-Kind: Catering,,C00744946,Harris Victory Fund,,,,,,,,,,,,,,,,,In-Kind
SB23,C00881698,500749911,,,CCM,Altman for Congress,,,,,,PO Box 267,,Lambertville,NJ,085300267,G2024,,2024-11-04,1000.00,0.00,Contribution to Federal Committee,,C00841643,,,ALTMAN,SUSAN,COPIUS,,,H,NJ,07,,,,,,,,
SB23,C00881698,500749921,,,CCM,Susan Wild for Congress,,,,,,1636 N Cedar Crest Blvd,# 183,Allentown,PA,181042318,G2024,,2024-11-04,1000.00,0.00,Contribution to Federal Committee,,C00658567,,,WILD,SUSAN,,,,H,PA,07,,,,,,,,
SB23,C00881698,500745951,,,CCM,Gillen for NY,,,,,,PO Box 33079,,Washington,DC,200330079,G2024,,2024-10-22,1000.00,0.00,Contribution to Federal Committee,,C00840165,,,GILLEN,LAURA,,,,H,NY,04,,,,,,,,
SB23,C00881698,500749371,,,CCM,Committee to Elect Jared Golden,,,,,,PO Box 7108,,Lewiston,ME,042437108,G2024,,2024-11-01,1000.00,0.00,Contribution to Federal Committee,,C00653816,,,GOLDEN,JARED,,,,H,ME,02,,,,,,,,
SB23,C00881698,500749471,,,CCM,Adam Gray for Congress,,,,,,400 Capitol Mall,Ste 2400,Sacramento,CA,958144428,G2024,,2024-11-04,1000.00,0.00,Contribution to Federal Committee,,C00801431,,,GRAY,ADAM,C.,,,H,CA,13,,,,,,,,
SB23,C00881698,500749481,,,CCM,Mrvan for Congress,,,,,,PO Box 55,,Crown Point,IN,463080055,G2024,,2024-11-04,1000.00,0.00,Contribution to Federal Committee,,C00727529,,,MRVAN,FRANK,J.,,,H,IN,01,,,,,,,,
SB23,C00881698,500749912,,,CCM,Rudy Salas for Congress,,,,,,PO Box 42257,,Bakersfield,CA,933842257,G2024,,2024-11-04,1000.00,0.00,Contribution to Federal Committee,,C00791756,,,Salas,Rudy,,,,H,CA,22,,,,,,,,
SB23,C00881698,500749922,,,CCM,Caraveo for Congress,,,,,,PO Box 953,,Eastlake,CO,806140953,G2024,,2024-11-04,1000.00,0.00,Contribution to Federal Committee,,C00787788,,,CARAVEO,YADIRA,,,,H,CO,08,,,,,,,,
SB23,C00881698,500749372,,,CCM,Gabe Vasquez for Congress,,,,,,PO Box L,,Mesilla,NM,880464612,G2024,,2024-11-01,1000.00,0.00,Contribution to Federal Committee,,C00789404,,,VASQUEZ,GABRIEL,,,,H,NM,02,,,,,,,,
SB23,C00881698,500749472,,,CCM,Kristen for Michigan,,,,,,122 C St NW,Ste 360,Washington,DC,200012149,G2024,,2024-11-04,1000.00,0.00,Contribution to Federal Committee,,C00864207,,,MCDONALD RIVET,KRISTEN,,,,H,MI,08,,,,,,,,
SB23,C00881698,500749913,,,CCM,Will Rollins for Congress,,,,,,PO Box 6282,,Corona,CA,928786282,G2024,,2024-11-04,1000.00,0.00,Contribution to Federal Committee,,C00792507,,,ROLLINS,WILL,,,,H,CA,41,,,,,,,,
SB23,C00881698,500749473,,,CCM,Gillen for NY,,,,,,PO Box 33079,,Washington,DC,200330079,G2024,,2024-11-04,1300.00,0.00,Contribution to Federal Committee,,C00840165,,,GILLEN,LAURA,,,,H,NY,04,,,,,,,,
SB23,C00881698,500749914,,,CCM,Adam for Colorado,,,,,,PO Box 371,,Woody Creek,CO,816560371,G2024,,2024-11-04,1000.00,0.00,Contribution to Federal Committee,,C00805275,,,FRISCH,ADAM,,,,H,CO,03,,,,,,,,
SB23,C00881698,500749474,,,CCM,Derek Tran for Congress,,,,,,10441 Stanford Ave,Unit 395,Garden Grove,CA,928425222,G2024,,2024-11-04,1000.00,0.00,Contribution to Federal Committee,,C00851790,,,TRAN,DEREK,,,,H,CA,45,,,,,,,,
SB23,C00881698,500749915,,,CCM,Christina Bohannan for Congress,,,,,,PO Box 722,,Iowa City,IA,522440722,G2024,,2024-11-04,1000.00,0.00,Contribution to Federal Committee,,C00787820,,,BOHANNAN,CHRISTINA,,,,H,IA,01,,,,,,,,
SB23,C00881698,500749475,,,CCM,Josh Riley for Congress,,,,,,1220 L St NW,Ste 100,Washington,DC,200054033,G2024,,2024-11-04,300.00,0.00,Contribution to Federal Committee,,C00793760,,,RILEY,JOSH,,,,H,NY,19,,,,,,,,
SB23,C00881698,500749916,,,CCM,Baccam for Iowa,,,,,,2813 Virginia Pl,,Des Moines,IA,503211536,G2024,,2024-11-04,1000.00,0.00,Contribution to Federal Committee,,C00856021,,,BACCAM,LANON,,,,H,IA,03,,,,,,,,
SB23,C00881698,500749476,,,CCM,Engel for Arizona,,,,,,PO Box 40721,,Tucson,AZ,857170721,G2024,,2024-11-04,1300.00,0.00,Contribution To Federal Committee,,C00773820,,,ENGEL,KIRSTEN,,,,H,AZ,06,,,,,,,,
SB23,C00881698,500749917,,,CCM,Amish for Arizona,,,,,,PO Box 7070,,Phoenix,AZ,850117070,G2024,,2024-11-04,1000.00,0.00,Contribution to Federal Committee,,C00836502,,,SHAH,AMISH,DR.,,,H,AZ,01,,,,,,,,
SB23,C00881698,500748637,,,CCM,Kristen for Michigan,,,,,,122 C St NW,Ste 360,Washington,DC,200012149,G2024,,2024-10-25,1000.00,0.00,Contribution to Federal Committee,,C00864207,,,MCDONALD RIVET,KRISTEN,,,,H,MI,08,,,,,,,,
SB23,C00881698,500749477,,,CCM,Ehasz for Congress,,,,,,1800 Byberry Rd,Unit 1336,Bensalem,PA,190204747,G2024,,2024-11-04,1000.00,0.00,Contribution to Federal Committee,,C00791335,,,Ehasz,Ashley,,,,H,PA,01,,,,,,,,
SB23,C00881698,500749918,,,CCM,Friends of Janelle Stelson,,,,,,PO Box 41,,Lemoyne,PA,170430041,G2024,,2024-11-04,1000.00,0.00,Contribution to Federal Committee,,C00852368,,,STELSON,JANELLE,,,,H,PA,10,,,,,,,,
SB23,C00881698,500752158,,,ORG,"Time 2 Eat Catering, LLC",,,,,,351 S Warren St,Ste 229,Syracuse,NY,132022033,G2024,,2024-11-01,1500.00,0.00,In-Kind: Catering,,C00845461,,,MANNION,JOHN,W,,,H,NY,22,,,,,,,,In-Kind
SB23,C00881698,500749478,,,CCM,Committee to Elect Shomari Figures for Congress,,,,,,907 Spring Hill Ave,,Mobile,AL,366042711,G2024,,2024-11-04,1000.00,0.00,Contribution to Federal Committee,,C00856237,,,Figures,Shomari,C.,,,H,AL,02,,,,,,,,
SB23,C00881698,500749909,,,CCM,Vindman for Congress,,,,,,4222 Fortuna Center Plz,Ste 664,Dumfries,VA,220251515,G2024,,2024-11-04,1000.00,0.00,Contribution to Federal Committee,,C00856955,,,VINDMAN,YEVGENY,'EUGENE',,,H,VA,07,,,,,,,,
SB23,C00881698,500749919,,,CCM,Cooke for Congress,,,,,,PO Box 1846,,Eau Claire,WI,547021846,G2024,,2024-11-04,1000.00,0.00,Contribution to Federal Committee,,C00844993,,,COOKE,REBECCA,,,,H,WI,03,,,,,,,,
SB23,C00881698,500745949,,,CCM,Mondaire for Congress,,,,,,PO Box 873,,Sleepy Hollow,NY,105910873,G2024,,2024-10-22,1000.00,0.00,Contribution to Federal Committee,,C00711150,,,JONES,MONDAIRE,,,,H,NY,17,,,,,,,,
SB23,C00881698,500752159,,,ORG,"Time 2 Eat Catering, LLC",,,,,,351 S Warren St,Ste 229,Syracuse,NY,132022033,G2024,,2024-11-05,400.00,0.00,In-Kind: Catering,,C00845461,,,MANNION,JOHN,W,,,H,NY,22,,,,,,,,In-Kind
SB23,C00881698,500749469,,,CCM,Vargas for Congress,,,,,,PO Box 746,,Boys Town,NE,680100746,G2024,,2024-11-04,1000.00,0.00,Contribution to Federal Committee,,C00784371,,,VARGAS,ANTHONY,'TONY',,,H,NE,02,,,,,,,,
