form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00102764,500066262,,,CCM,CATHY MCMORRIS RODGERS FOR CONGRESS,,,,,,PO Box 137,,Spokane,WA,992100137,P2024,,2023-07-25,1500.00,0.00,2024 Primary,,C00390476,,,McMorris Rodgers,Cathy,,Rep.,,H,WA,05,,,,,,,,
SB23,C00102764,500066261,,,CCM,CLEAVER FOR CONGRESS,,,,,,4801 Main St,Ste 1000,Kansas City,MO,641122551,P2024,,2023-07-25,1500.00,0.00,2024 Primary,,C00395848,,,Cleaver,Emanuel,,Rep.,II,,MO,05,,,,,,,,
SB23,C00102764,500066267,,,CCM,DR JOHN JOYCE FOR CONGRESS,,,,,,1002 Logan Blvd,Ste # 114,Altoona,PA,166024067,P2024,,2023-07-25,1500.00,0.00,2024 Primary,,C00674259,,,Joyce,John,,,,H,PA,13,,,,,,,,
SB23,C00102764,500066263,,,CCM,FRIENDS OF JIM CLYBURN,,,,,,PO Box 12567,,Columbia,SC,292112567,P2024,,2023-07-25,1000.00,0.00,2024 Primary,,C00255562,,,Clyburn,James,E.,Rep.,,H,SC,06,,,,,,,,
SB23,C00102764,500066266,,,CCM,LARSON FOR CONGRESS,,,,,,PO Box 479,,Glastonbury,CT,060330479,P2024,,2023-07-25,2500.00,0.00,2024 Primary,,C00330142,,,Larson,John,B.,Rep.,,H,CT,01,,,,,,,,
SB23,C00102764,500066264,,,CCM,LISA BLUNT ROCHESTER FOR CONGRESS,,,,,,PO Box 9767,,Wilmington,DE,198090767,P2024,,2023-07-25,1000.00,0.00,2024 Primary,,C00590778,,,Rochester,Lisa Blunt,,,,H,DE,,,,,,,,,
SB23,C00102764,500066268,,,CCM,MIKE ROGERS FOR CONGRESS,,,,,,PO Box 1113,,Anniston,AL,362021113,P2024,,2023-07-25,1000.00,0.00,2024 Primary,,C00367862,,,Rogers,Mike,D.,Rep.,,H,AL,03,,,,,,,,
SB23,C00102764,500066260,,,CCM,PAUL TONKO FOR CONGRESS,,,,,,911 Central Ave,,Albany,NY,122061350,P2024,,2023-07-25,1000.00,0.00,2024 Primary,,C00450049,,,Tonko,Paul,,Rep.,,H,NY,20,,,,,,,,
SB23,C00102764,500066265,,,CCM,SANFORD BISHOP FOR CONGRESS,,,,,,PO Box 909,,Columbus,GA,319020909,P2024,,2023-07-25,1500.00,0.00,2024 Primary,,C00266940,,,Bishop,Sanford,D.,Rep.,Jr.,H,GA,02,,,,,,,,
SB23,C00102764,500066269,,,CCM,VERN BUCHANAN FOR CONGRESS,,,,,,PO Box 48928,,Sarasota,FL,342305928,P2024,,2023-07-25,2500.00,0.00,2024 Primary,,C00412759,,,Buchanan,Vern,,Rep.,,H,FL,16,,,,,,,,
SB23,C00102764,500066270,,,CCM,VIRGIN ISLANDS FOR PLASKETT,,,,,,PO Box 26502,,Christiansted,VI,008242502,P2024,,2023-07-25,1000.00,0.00,2024 Primary,,C00528182,,,Plaskett,Stacey,,,,H,VI,,,,,,,,,
