form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00524181,BA3F385556ECA46AE880,,,ORG,AMERICAN EXPRESS,,,,,,PO BOX 1,,LOS ANGELES,CA,900780001,,,2024-09-04,114.26,,SEE MEMO,,,,,,,,,,,,,,,,,,,,,
SB21B,C00524181,BC1D8EC6E4A254CF1BDB,BA3F385556ECA46AE880,SB21B,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,,ARLINGTON,VA,222092515,,,2024-09-04,99.00,,PAC SOFTWARE,,,,,,,,,,,,,,,,,,,X,,
SB21B,C00524181,B46D52149AA524A6E833,,,ORG,AMERICAN EXPRESS,,,,,,PO BOX 1,,LOS ANGELES,CA,900780001,,,2024-09-18,76.76,,SEE MEMO,,,,,,,,,,,,,,,,,,,,,
SB21B,C00524181,B699685DA2A67440386C,B46D52149AA524A6E833,SB21B,ORG,GANDI.NET,,,,,,121 2ND ST,FL 5,SAN FRANCISCO,CA,941053611,,,2024-09-18,76.76,,PAC ONLINE SERVICE,,,,,,,,,,,,,,,,,,,X,,
SB21B,C00524181,B76DABF3FE072418F836,,,ORG,AMERICAN EXPRESS,,,,,,PO BOX 1,,LOS ANGELES,CA,900780001,,,2024-09-23,8.07,,PAC CC TRANSACTION FEES,,,,,,,,,,,,,,,,,,,,,
SB21B,C00524181,B34C910412DA14691BAD,,,ORG,BOLD COLORS GROUP LLC,,,,,,6965 EL CAMINO REAL,STE 105,CARLSBAD,CA,920094101,,,2024-09-04,7353.73,,PAC FUNDRAISING SERVICES,,,,,,,,,,,,,,,,,,,,,
SB21B,C00524181,BC856B3264EC84C75BE6,,,ORG,CAPITAL BANK OF MARYLAND,,,,,,2275 RESEARCH BLVD,,ROCKVILLE,MD,208503268,,,2024-09-06,3259.76,,PAC CC TRANSACTION FEES,,,,,,,,,,,,,,,,,,,,,
SB21B,C00524181,B608EC9683EF64DDAB06,,,ORG,CONCEPT 278,,,,,,105 CHATHAM WALK LN,UNIT 401,CARY,NC,275117729,,,2024-09-04,5426.87,,PAC STRATEGY CONSULTING,,,,,,,,,,,,,,,,,,,,,
SB21B,C00524181,B1F03A014A6574657B2D,,,ORG,ELECTIONS LLC,,,,,,1050 CONNECTICUT AVE NW,STE 500,WASHINGTON,DC,200365304,,,2024-09-10,1000.00,,PAC LEGAL FEES,,,,,,,,,,,,,,,,,,,,,
SB21B,C00524181,BDAF6D4DB2022431CA65,,,ORG,IMPACT STRATEGIES LLC,,,,,,826 ORANGE AVE,# 223,SAN DIEGO,CA,921182619,,,2024-09-04,5426.86,,PAC FUNDRAISING SERVICES,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00524181,B3590760A1FBE4793BA2,,,ORG,PROFESSIONAL DATA SERVICES INC.,,,,,,824 S MILLEDGE AVE,STE 101,ATHENS,GA,306051332,,,2024-09-24,4025.83,,PAC COMPLIANCE CONSULTING,,,,,,,,,,,,,,,,,,,,,
SB21B,C00524181,B339EC24E206943F296A,,,ORG,STRIPE,,,,,,140 2ND ST,,SAN FRANCISCO,CA,941053727,,,2024-09-30,1257.12,,PAC CC TRANSACTION FEES,,,,,,,,,,,,,,,,,,,,,
SB21B,C00524181,B91717C07DEA047989F8,,,ORG,TARGETED VICTORY LLC,,,,,,2311 WILSON BLVD,STE 200,ARLINGTON,VA,222015420,,,2024-09-25,8750.33,,PAC FUNDRAISING CONSULTING,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00524181,B41ECAAB6E1D04FD5890,,,ORG,WELLS FARGO,,,,,,301 S COLLEGE ST,STE 4000,CHARLOTTE,NC,282026036,,,2024-09-11,92.73,,PAC BANK FEES,,,,,,,,,,,,,,,,,,,,,
SB21B,C00524181,B98118FE17C314080982,,,ORG,ZEALOUS LLC,,,,,,PO BOX 10219,,JACKSON,WY,830020219,,,2024-09-04,4926.86,,PAC DIGITAL CONSULTING,,,,,,,,,,,,,,,,,,,,,
