form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00724781,SB23.5257,,,CCM,ALSOBROOKS FOR SENATE,,,,,,1101 MERCANTILE LN STE 100,,UPPER MARLBORO,MD,20774,G2024,,2024-09-03,5000.00,,,,C00840017,,,,,,,,S,MD,00,,,,,,,,
SB23,C00724781,SB23.5272,,,CCM,BOB CASEY FOR SENATE INC,,,,,,PO BOX 58746,,PHILADELPHIA,PA,19102,G2024,,2024-09-03,5000.00,,,,C00431056,,,,,,,,S,PA,00,,,,,,,,
SB23,C00724781,SB23.5267,,,CCM,COLIN ALLRED FOR SENATE,,,,,,PO BOX 601631,,DALLAS,TX,75360,G2024,,2024-09-03,5000.00,,,,C00839597,,,,,,,,S,TX,00,,,,,,,,
SB23,C00724781,SB23.5268,,,CCM,DEBBIE FOR FLORIDA,,,,,,PO BOX 432250,,SOUTH MIAMI,FL,33243,G2024,,2024-09-03,5000.00,,,,C00848648,,,,,,,,S,FL,00,,,,,,,,
SB23,C00724781,SB23.5234,,,CCM,ELISSA SLOTKIN FOR MICHIGAN,,,,,,P.O. BOX 4145,,EAST LANSING,MI,48826,P2024,,2024-07-05,5000.00,,,,C00834218,,,,,,,,S,MI,00,,,,,,,,
SB23,C00724781,SB23.5253,,,CCM,ELISSA SLOTKIN FOR MICHIGAN,,,,,,P.O. BOX 4145,,EAST LANSING,MI,48826,,,2024-09-03,5000.00,,,,C00834218,,,,,,,,S,MI,00,,,,,,,,
SB23,C00724781,SB23.5266,,,CCM,FRIENDS OF SHERROD BROWN,,,,,,600 PENNSYLVANIA AVE SE,#15180,WASHINGTON,DC,20003,G2024,,2024-09-03,5000.00,,,,C00264697,,,,,,,,S,OH,00,,,,,,,,
SB23,C00724781,SB23.5281,,,CCM,GALLEGO FOR ARIZONA,,,,,,,,,,,P2024,,2024-07-05,5000.00,,,,C00558627,GALLEGO FOR ARIZONA,,,,,,,,,,,,,,,,,
SB23,C00724781,SB23.5282,,,CCM,GALLEGO FOR ARIZONA,,,,,,,,,,,G2024,,2024-09-03,5000.00,,,,C00558627,GALLEGO FOR ARIZONA,,,,,,,,,,,,,,,,,
SB23,C00724781,SB23.5252,,,CCM,MONTANANS FOR TESTER,,,,,,PO BOX 1135,,HELENA,MT,59624,G2024,,2024-09-03,5000.00,,,,C00412304,,,,,,,,S,MT,00,,,,,,,,
SB23,C00724781,SB23.5254,,,PAC,ROSEN FOR NEVADA,,,,,,PO BOX 46110,,LAS VEGAS,NV,89114,G2024,,2024-09-03,5000.00,,,,C00606939,,,,,,,,,,,,,,,,,,
