form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00835751,SB21B.4572,,,ORG,FEDEX,,,,,,7900 LEGACY DR.,,PLANO,TX,75024,,,2023-11-02,40.31,,POSTAGE,001,,,,,,,,,,,,,,,,,,,
SB21B,C00835751,SB21B.4600,,,ORG,FEDEX,,,,,,7900 LEGACY DR.,,PLANO,TX,75024,,,2023-11-27,75.15,,POSTAGE,001,,,,,,,,,,,,,,,,,,,
SB21B,C00835751,SB21B.4575,,,ORG,HILTON HOTELS,,,,,,7930 JONES BRANCH DR.,,MCLEAN,VA,22102,,,2023-11-02,1183.88,,TRAVEL - LODGING,002,,,,,,,,,,,,,,,,,,,
SB21B,C00835751,SB21B.4581,,,ORG,PASEA HOTEL,,,,,,21080 PACIFIC COAST HWY,,HUNTINGTON BEACH,CA,92648,,,2023-11-02,461.30,,TRAVEL - LODGING,002,,,,,,,,,,,,,,,,,,,
SB21B,C00835751,SB21B.4603,,,ORG,ROCKETREACH,,,,,,"1100 BELLEVUE WAY, NE",SUITE 8A,BELLEVUE,WA,98004,,,2023-11-27,396.00,,OFFICE EXPENSE,001,,,,,,,,,,,,,,,,,,,
SB21B,C00835751,SB21B.4570,,,ORG,TAG LLC,,,,,,P.O. BOX 1243,,ALEXANDRIA,VA,22313,,,2023-11-02,13680.00,,FUNDRAISING COMMISSION FEE,001,,,,,,,,,,,,,,,,,,,
SB21B,C00835751,SB21B.4571,,,ORG,TAG LLC,,,,,,P.O. BOX 1243,,ALEXANDRIA,VA,22313,,,2023-11-02,5000.00,,FUNDRAISING CONSULTING FEE,001,,,,,,,,,,,,,,,,,,,
SB21B,C00835751,SB21B.4596,,,ORG,TAG LLC,,,,,,P.O. BOX 1243,,ALEXANDRIA,VA,22313,,,2023-11-27,5000.00,,FUNDRAISING CONSULTING FEE,001,,,,,,,,,,,,,,,,,,,
SB21B,C00835751,SB21B.4597,,,ORG,TAG LLC,,,,,,P.O. BOX 1243,,ALEXANDRIA,VA,22313,,,2023-11-27,2928.00,,FUNDRAISING COMMISSION FEE,001,,,,,,,,,,,,,,,,,,,
SB21B,C00835751,SB21B.4591,,,ORG,THE PENINSULA,,,,,,9882 SANTA MONICA BLVD,,BEVERLY HILLS,CA,90212,,,2023-11-02,3941.28,,FUNDRAISING EVENT COST - CATERING/RENTAL FEE,003,,,,,,,,,,,,,,,,,,,
SB21B,C00835751,SB21B.4593,,,ORG,UBER,,,,,,405 HOWARD ST.,,SAN FRANCISCO,CA,94105,,,2023-11-02,83.95,,TRAVEL - TAXI FARE,002,,,,,,,,,,,,,,,,,,,
SB21B,C00835751,SB21B.4599,,,ORG,UBER,,,,,,405 HOWARD ST.,,SAN FRANCISCO,CA,94105,,,2023-11-27,165.67,,TRAVEL - TAXI FARE,002,,,,,,,,,,,,,,,,,,,
SB21B,C00835751,SB21B.4598,,,ORG,UNITED AIRLINES,,,,,,233 S. WACKER DR.,,CHICAGO,IL,60606,,,2023-11-27,486.80,,TRAVEL - AIRFARE,002,,,,,,,,,,,,,,,,,,,
SB21B,C00835751,SB21B.4564,,,ORG,WINRED,,,,,,PO BOX 9891,,ARLINGTON,VA,22219,,,2023-10-12,96.00,,CREDIT CARD PROCESSING FEES,001,,,,,,,,,,,,,,,,,,,
SB21B,C00835751,SB21B.4565,,,ORG,WINRED,,,,,,PO BOX 9891,,ARLINGTON,VA,22219,,,2023-10-26,800.00,,CREDIT CARD PROCESSING FEES,001,,,,,,,,,,,,,,,,,,,
SB21B,C00835751,SB21B.4566,,,ORG,WINRED,,,,,,PO BOX 9891,,ARLINGTON,VA,22219,,,2023-11-06,320.00,,CREDIT CARD PROCESSING FEES,001,,,,,,,,,,,,,,,,,,,
