form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00311878,B855561,,,CCM,Angie Craig for Congress,,,,,,6129 Long Meadow Rd.,,McLean,VA,22101,P2024,,2023-09-25,1000.00,,Contribution,011,C00575209,,H6MN02131,Craig,Angie,,,,H,MN,02,,,,,,,,
SB23,C00311878,B855566,,,CCM,Dan Crenshaw for Congress,,,,,,439 New Jersey Ave. SE,,Washington,DC,20003,P2024,,2023-09-25,1000.00,,Contribution,011,C00660795,,H8TX02166,Crenshaw,Daniel,,,,H,TX,02,,,,,,,,
SB23,C00311878,B855569,,,PAC,DEREK PAC,,,,,,412 First St. SE Ste 100,,Washington,DC,20003,O2023,Not Applicable,2023-09-25,2500.00,,Contribution,011,C00531632,,,,,,,,,, ,,,,,,,,
SB23,C00311878,B855570,,,CCM,Pete Aguilar for Congress,,,,,,499 S. Capitol St. SW Ste. 420,,Washington,DC,20003,P2024,,2023-09-25,1000.00,,Contribution,011,C00510461,,H2CA31125,Aguilar,Pete,,,,H,CA,33,,,,,,,,
SB23,C00311878,B855568,,,CCM,Rosen for Nevada,,,,,,600 Pennsylvania Ave. SE #15845,,Washington,DC,20003,P2024,,2023-09-25,1000.00,,Contribution,011,C00606939,,S8NV00156,Rosen,Jacky,,,,S,NV, ,,,,,,,,
SB23,C00311878,B855562,,,CCM,Sinema for Arizona,,,,,,P.O. Box 15854,,Washington,DC,20003,G2024,,2023-09-25,2000.00,,Contribution,011,C00508804,,S8AZ00197,Sinema,Kyrsten,,,,S,AZ, ,,,,,,,,
SB23,C00311878,B855567,,,CCM,Thom Tillis Committee,,,,,,10540 Swerling Way,,Raleigh,NC,27614,P2026,,2023-09-25,1000.00,,Contribution,011,C00545772,,S4NC00162,Tillis,Thom,,,,S,NC, ,,,,,,,,
SB23,C00311878,B855563,,,CCM,Tony Cardenas for Congress,,,,,,P.O. Box 15096,,Washington,DC,20003,P2024,,2023-09-25,1000.00,,Contribution,011,C00498873,,H2CA28113,Cardenas,Tony,,,,H,CA,29,,,,,,,,
SB23,C00311878,B855564,,,CCM,Tony Gonzales for Congress,,,,,,1005 Congress Ave. Ste 400,,Austin,TX,78701,P2024,,2023-09-25,2000.00,,Contribution,011,C00706614,,H0TX35015,Gonzales,Earnest,A,,,H,TX,23,,,,,,,,
SB23,C00311878,B855565,,,CCM,Valadao for Congress,,,,,,2308 Mt. Vernon Ave. #337,,Alexandria,VA,22301,P2024,,2023-09-25,2000.00,,Contribution,011,C00499392,,H2CA20094,Valadao,David,,,,H,CA,22,,,,,,,,
SB23,C00311878,B841791,,,PAC,Republican Mainstreet Partnership PAC,,,,,,1300 Pennsylvania Ave. NW Box 190,,Washington,DC,20004,O2023,Not Applicable,2023-09-27,-5000.00,,Contribution,011,C00165159,,,,,,,,,, ,,,,,,,,Voided: Original check dated 03/15/23
SB23,C00311878,B856121,,,PAC,Republican Mainstreet Partnership PAC,,,,,,410 First Street SE Ste 200,,Washington,DC,20003,O2023,Not Applicable,2023-09-27,5000.00,,Contribution,011,C00165159,,,,,,,,,, ,,,,,,,,
SB23,C00311878,B830492,,,CCM,Wyden for Senate,,,,,,P.O. Box 3498,,Portland,OR,97208,G2022,,2023-09-27,-2000.00,,Contribution,011,C00308676,,S6OR00110,Wyden,Ron,,,,S,OR, ,,,,,,,,Voided: Original check dated 09/22/22
SB23,C00311878,B860475,,,CCM,Alex Padilla for Senate,,,,,,777 S. Figueroa St. #4050,,Los Angeles,CA,90017,P2028,,2023-11-20,1000.00,,Contribution,011,C00765164,,S2CA00955,Padilla,Alex,,,,S,CA, ,,,,,,,,
SB23,C00311878,B860480,,,CCM,Bera for Congress,,,,,,Post Office Box 582496,,Elk Grove,CA,95758,P2024,,2023-11-20,1000.00,,Contribution,011,C00461061,,H0CA03078,Bera,Amerish,,,,H,CA,06,,,,,,,,
SB23,C00311878,B860485,,,PAC,Bluegrass Committee,,,,,,P.O. Box 100,,Goshen,KY,40026,O2023,Not Applicable,2023-11-20,2500.00,,Contribution,011,C00235655,,,,,,,,,, ,,,,,,,,
SB23,C00311878,B860487,,,CCM,Capito for West Virginia,,,,,,2308 Mount Vernon Ave. #707,,Alexandria,VA,22301,P2026,,2023-11-20,1000.00,,Contribution,011,C00539825,,S4WV00159,Capito,Shelley Moore,,,,S,WV, ,,,,,,,,
SB23,C00311878,B860483,,,CCM,Cathy McMorris Rodgers for Congress,,,,,,410 1st Street SE 2nd Floor,,Washington,DC,20003,P2024,,2023-11-20,2500.00,,Contribution,011,C00390476,,H4WA05077,McMorris Rodgers,Cathy,,,,H,WA,05,,,,,,,,
SB23,C00311878,B860477,,,CCM,Curtis for Congress,,,,,,439 New Jersey Ave SE,,Washington,DC,20003,O2024,Convention,2023-11-20,2000.00,,Contribution,011,C00647339,,H8UT03238,Curtis,John,,,,H,UT,03,,,,,,,,
SB23,C00311878,B860491,,,CCM,Jimmy Panetta for Congress,,,,,,412 First St. SE Suite 100,,Washington,DC,20003,P2024,,2023-11-20,2000.00,,Contribution,011,C00592154,,H6CA20152,Panetta,Jimmy,,,,H,CA,19,,,,,,,,
SB23,C00311878,B860482,,,CCM,Pete Stauber for Congress,,,,,,5827 Colfax Ave.,,Alexandria,VA,22311,P2024,,2023-11-20,1000.00,,Contribution,011,C00650697,,H8MN08043,Stauber,Pete,,,,H,MN,08,,,,,,,,
SB23,C00311878,B860490,,,CCM,Richard E Neal for Congress Committee,,,,,,415 New Jersey Avenue SE   Suite 1,,Washington,DC,20003,P2024,,2023-11-20,2000.00,,Contribution,011,C00226522,,H8MA02041,Neal,Richard,E,,,H,MA,01,,,,,,,,
SB23,C00311878,B860474,,,CCM,Steve Cohen for Congress,,,,,,228 Second St SE,,Washington,DC,20003,P2024,,2023-11-20,1000.00,,Contribution,011,C00422980,,H6TN09068,Cohen,Stephen,,,,H,TN,09,,,,,,,,
SB23,C00311878,B860492,,,PAC,Velvet Hammer Pac,,,,,,1140 Third Street NE 2nd Floor,,Washington,DC,20002,O2023,Not Applicable,2023-11-20,2500.00,,Contribution,011,C00692111,,,,,,,,,, ,,,,,,,,
SB23,C00311878,B860999,,,PAC,All Hands Political Action Committee,,,,,,PO Box 40323,,Washington,DC,20016,O2023,Not Applicable,2023-11-30,2500.00,,Contribution,011,C00687343,,,,,,,,,, ,,,,,,,,
SB23,C00311878,B860998,,,CCM,Emmer for Congress,,,,,,5827 Colfax Ave.,,Alexandria,VA,22311,G2024,,2023-11-30,5000.00,,Contribution,011,C00545749,,H4MN06087,Emmer,Tom,,,,H,MN,06,,,,,,,,
SB23,C00311878,B861000,,,CCM,Mike Thompson for Congress,,,,,,413 New Jersey Ave. SE,,Washington,DC,20003,P2024,,2023-11-30,1500.00,,Contribution,011,C00326363,,H8CA01109,Thompson,Mike,,,,H,CA,04,,,,,,,,
