form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00197228,D85926C8B675C67CCD3,,,CCM,Alma Adams For Congress,,,,,,PO Box 31473,,Charlotte,NC,28231,G2024,,2024-07-10,2500.00,,2024 General,011,C00546358,Adams,H4NC12100,Adams,Alma,Shealey,,,H,NC,12,,,,,,,,
SB23,C00197228,587F71DDE3B0B0A7BCC,,,PAC,AMERIPAC The Fund for a Greater America,,,,,,1032 15th St NW,Ste 247,Washington,DC,20005,O2024,Contribution,2024-07-10,2500.00,,2024 Contribution,011,C00271338,AMERIPAC The Fund for a Greater America,,,,,,,,,,,,,,,,,
SB23,C00197228,DE94A3E01FFB380FF73,,,CCM,Balderson For Congress,,,,,,4679 Winterset Dr,,Columbus,OH,432208113,G2024,,2024-07-03,1000.00,,2024 General,011,C00662650,Balderson,H8OH12180,Balderson,Troy,,,,H,OH,12,,,,,,,,
SB23,C00197228,3E724B0EBC98067EDE6,,,CCM,Beatty For Congress,,,,,,222 E Town St,Fl 2W,Columbus,OH,43215,G2024,,2024-07-03,2500.00,,2024 General,011,C00507368,Beatty,H2OH03125,Beatty,Joyce,,,,H,OH,03,,,,,,,,
SB23,C00197228,C9981E86DCA9B7816AD,,,CCM,Castor For Congress,,,,,,"301 W PLATT STREET, #385",,TAMPA,FL,33606,P2024,,2024-07-18,1000.00,,2024 Primary,011,C00410761,Castor,H6FL11126,Castor,Katherine,Anne,,,H,FL,14,,,,,,,,
SB23,C00197228,9DF0ED2ECE48163088D,,,CCM,DelBene for Congress,,,,,,PO Box 477,,Kirkland,WA,98083,G2024,,2024-07-31,2500.00,,2024 General,011,C00459099,DelBene,H0WA08046,DelBene,Suzan,Kay,,,H,WA,01,,,,,,,,
SB23,C00197228,C0DD5BCE7D13863E195,,,CCM,Elise For Congress,,,,,,PO Box 500,,Glens Falls,NY,12801,G2024,,2024-07-18,5000.00,,2024 General,011,C00547893,Stefanik,H4NY21079,Stefanik,Elise,M.,,,H,NY,21,,,,,,,,
SB23,C00197228,E7B82D75C8288A00B07,,,CCM,Emmer For Congress,,,,,,PO Box 279,,Elk River,MN,55330,G2024,,2024-07-24,2500.00,,2024 General,011,C00545749,Emmer,H4MN06087,Emmer,Thomas,Earl,,Jr.,H,MN,06,,,,,,,,
SB23,C00197228,8837B54940C45B0B0B8,,,CCM,Friends Of Jahana Hayes,,,,,,PO Box 1487,,Waterbury,CT,06721,G2024,,2024-07-03,1000.00,,2024 General - Redesignation of 5/1/24 disbursement,011,C00677898,Hayes,H8CT05245,Hayes,Jahana,,,,H,CT,05,,,,,,,X,
SB23,C00197228,EFB66F5CB3827EF4D19,,,CCM,Friends Of Jahana Hayes,,,,,,PO Box 1487,,Waterbury,CT,06721,C2024,Convention,2024-05-01,1000.00,,2024 Convention - As originally reported on m06 2024 FEC report,011,C00677898,Hayes,H8CT05245,Hayes,Jahana,,,,H,CT,05,,,,,,,X,
SB23,C00197228,FF9AD8541B87A52ABC5,,,CCM,Friends Of John Barrasso,,,,,,PO Box 52008,,Casper,WY,82605,G2024,,2024-07-10,5000.00,,2024 General,011,C00436386,Barrasso,S6WY00068,Barrasso,John,Anthony,,,S,WY,,,,,,,,,
SB23,C00197228,A023BC2252BC9601DBB,,,CCM,Friends Of Lucy McBath,,,,,,2221 Peachtree Rd NE,Ste D,Atlanta,GA,30309,G2024,,2024-07-10,2500.00,,2024 General,011,C00672295,McBath,H8GA06393,McBath,Lucy,K.,,,H,GA,06,,,,,,,,
SB23,C00197228,D50C775FF1627C0AFB0,,,CCM,Friends Of Mark Warner,,,,,,611 Pennsylvania Ave SE,NUM 143,Washington,DC,20003,G2026,,2024-07-24,2500.00,,2026 General,011,C00438713,Warner,S6VA00093,Warner,Mark,Robert,,,S,VA,,,,,,,,,
SB23,C00197228,84CCABE2FA9AC185C1A,,,CCM,Fry For Congress,,,,,,PO Box 14641,,Surfside Beach,SC,29587,G2024,,2024-07-18,2500.00,,2024 General,011,C00786657,Fry,H2SC07280,Fry,Russell,W.,,,H,SC,07,,,,,,,,
SB23,C00197228,91B4110923C16E89816,,,CCM,Glenn F. IVey For Congress,,,,,,PO Box 85,,Bladensburg,MD,20710,G2024,,2024-07-18,2000.00,,2024 General,011,C00792283,Ivey,H2MD04315,Ivey,Glenn,Frederick,,,H,MD,04,,,,,,,,
SB23,C00197228,E2C0F9C822EE1191361,,,CCM,Grace For New York,,,,,,PO Box 656555,,Fresh Meadows,NY,11365,G2024,,2024-07-03,2500.00,,2024 General,011,C00516666,Meng,H2NY06116,Meng,Grace,,,,H,NY,06,,,,,,,,
SB23,C00197228,BCDFAD70EBB8B71767E,,,CCM,Hudson For Congress,,,,,,PO Box 1875,,Southern Pines,NC,28388,G2024,,2024-07-24,5000.00,,2024 General,011,C00504522,Hudson,H2NC08185,Hudson,Richard,Lane,,Jr.,H,NC,09,,,,,,,,
SB23,C00197228,01B300D3B41B29C7566,,,CCM,Jeff Crank For Congress,,,,,,9235 N Union Blvd,Ste 150,Colorado Springs,CO,80920,G2024,,2024-07-03,2500.00,,2024 General,011,C00865592,Crank,H6CO05142,Crank,Jeff,,,,H,CO,05,,,,,,,,
SB23,C00197228,9916553A6A0FFFD2D7B,,,PAC,Jersey Values PAC,,,,,,611 Pennsylvania Ave SE,Ste 143,Washington,DC,20003,O2024,Contribution,2024-07-10,5000.00,,2024 Contribution,011,C00652164,Jersey Values PAC,,,,,,,,,,,,,,,,,
SB23,C00197228,774AC7663F8D9CC0B07,,,CCM,Joe Morelle For Congress,,,,,,PO Box 90914,,Rochester,NY,14609,G2024,,2024-07-24,2000.00,,2024 General,011,C00675108,Morelle,H8NY25105,Morelle,Joseph,D.,,,H,NY,25,,,,,,,,
SB23,C00197228,79CEDAC99DBEC4907BC,,,CCM,Joe Neguse For Congress,,,,,,PO Box 7142,,Boulder,CO,80306,G2024,,2024-07-24,2500.00,,2024 General,011,C00648253,Neguse,H8CO02160,Neguse,Joe,,,,H,CO,02,,,,,,,,
SB23,C00197228,F67F63BBF5E4147DBBA,,,CCM,John Curtis For Utah,,,,,,PO Box 296,,Provo,UT,84603,G2024,,2024-07-10,1500.00,,2024 General,011,C00647339,Curtis,S4UT00282,Curtis,John,R.,,,S,UT,,,,,,,,,
SB23,C00197228,59DA03877FF4F9F106B,,,CCM,Kat For Congress,,,,,,5200 NW 43rd St,Ste 102,Gainesville,FL,32606,G2024,,2024-07-03,2000.00,,2024 General,011,C00730895,Cammack,H0FL03175,Cammack,Kat,,,,H,FL,03,,,,,,,,
SB23,C00197228,A1F10CB9DCFD3710BB5,,,CCM,Kat For Congress,,,,,,5200 NW 43rd St,Ste 102,Gainesville,FL,32606,P2024,,2024-07-03,500.00,,2024 Primary,011,C00730895,Cammack,H0FL03175,Cammack,Kat,,,,H,FL,03,,,,,,,,
SB23,C00197228,133E7F555C925F14972,,,CCM,Lance Gooden For Congress Committee,,,,,,PO Box 2125,,Terrell,TX,75160,G2024,,2024-07-18,2500.00,,2024 General,011,C00662601,Gooden,H8TX05144,Gooden,Lance,,,,H,TX,05,,,,,,,,
SB23,C00197228,B3ADB0C4F75C6CB69E4,,,CCM,Latta For Congress,,,,,,PO Box 106,,Bowling Green,OH,434020106,G2024,,2024-07-03,5000.00,,2024 General,011,C00438697,Latta,H8OH05036,Latta,Robert,E.,,,H,OH,05,,,,,,,,
SB23,C00197228,FC08F1D96E3D6A011B8,,,CCM,Lucas For Congress,,,,,,PO Box 1726,,Oklahoma City,OK,731011726,G2024,,2024-07-03,2500.00,,2024 General,011,C00287912,Lucas,H4OK06056,Lucas,Frank,Dean,,,H,OK,03,,,,,,,,
SB23,C00197228,42B1DCD0221996C2349,,,CCM,Luz Rivas For Congress,,,,,,PO Box 341533,,Arleta,CA,91334,G2024,,2024-07-31,2500.00,,2024 General,011,C00857417,Rivas,H4CA29141,Rivas,Luz,Maria,,,H,CA,29,,,,,,,,
SB23,C00197228,58A95F0F221DCACC708,,,CCM,Maggie For Nh,,,,,,PO Box 298,,Concord,NH,03302,P2028,,2024-07-10,2500.00,,2028 Primary,011,C00588772,Hassan,S6NH00091,Hassan,Margaret,Wood,,,S,NH,,,,,,,,,
SB23,C00197228,D2271CF5BA23E77ACF4,,,CCM,Martin Heinrich For Senate,,,,,,PO Box 25763,,Albuquerque,NM,87125,G2024,,2024-07-03,2500.00,,2024 General,011,C00434563,Heinrich,S2NM00088,Heinrich,Martin,,,,S,NM,,,,,,,,,
SB23,C00197228,CC3F01748AF05153018,,,CCM,McClellan For Congress,,,,,,PO Box 818,,Richmond,VA,23218,G2024,,2024-07-03,2500.00,,2024 General,011,C00829812,McClellan,H4VA04066,McClellan,Jennifer,L.,,,H,VA,04,,,,,,,,
SB23,C00197228,F2517B6A0980F06CC32,,,CCM,McDowell For Congress,,,,,,PO Box 80172,,Raleigh,NC,276230172,G2024,,2024-07-31,5000.00,,2024 General,011,C00860064,McDowell,H4NC06177,McDowell,Addison,,,,H,NC,06,,,,,,,,
SB23,C00197228,FD622D732FEEE631A61,,,PAC,Motor City PAC,,,,,,611 Pennsylvania Ave SE,Ste 143,Washington,DC,20003,O2024,Contribution,2024-07-24,2500.00,,2024 Contribution,011,C00507574,Motor City PAC,,,,,,,,,,,,,,,,,
SB23,C00197228,C755FF3B58A5EA07204,,,PAC,M-PAC,,,,,,401 2nd Ave S,Ste 303,Seattle,WA,98104,O2024,Contribution,2024-07-10,2500.00,,2024 Contribution,011,C00365270,M-PAC,,,,,,,,,,,,,,,,,
SB23,C00197228,DA40C694888568F3759,,,PAC,Prairie Political Action Committee,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,20003,O2024,Contribution,2024-07-10,5000.00,,2024 Contribution,011,C00347195,Prairie Political Action Committee,,,,,,,,,,,,,,,,,
SB23,C00197228,1847A744EA7D3D53A2E,,,CCM,Rudy For Indiana,,,,,,PO Box 26141,,Alexandria,VA,22313,G2024,,2024-07-10,5000.00,,2024 General,011,C00822767,Yakym,H2IN02295,Yakym,Rudy,,,III,H,IN,02,,,,,,,,
SB23,C00197228,CAB6255344D6935A0FA,,,CCM,Salazar For Congress,,,,,,3725 W Flagler St,# 281,Coral Gables,FL,33134,P2024,,2024-07-03,1000.00,,2024 Primary,011,C00714261,Salazar,H8FL27185,Salazar,Maria,Elvira,,,H,FL,27,,,,,,,,
SB23,C00197228,0CA2F4081CF4CEBEFB8,,,CCM,Scalise For Congress,,,,,,PO Box 23219,,New Orleans,LA,701833219,G2024,,2024-07-10,2500.00,,2024 General,011,C00394957,Scalise,H0LA01087,Scalise,Stephen,Joseph,,,H,LA,01,,,,,,,,
SB23,C00197228,6E623E2967317F684D6,,,CCM,Schiff For Senate,,,,,,611 Pennsylvania Ave SE,# 143,Washington,DC,20003,G2024,,2024-07-03,5000.00,,2024 General,011,C00343871,Schiff,S4CA00555,Schiff,Adam,Bennett,,,S,CA,,,,,,,,,
SB23,C00197228,AAC323D40D50630DC44,,,CCM,Scott Fitzgerald For Congress,,,,,,PO Box 484,,Oconomowoc,WI,530660484,P2024,,2024-07-18,2500.00,,2024 Primary,011,C00720011,Fitzgerald,H0WI05113,Fitzgerald,Scott,L.,,,H,WI,05,,,,,,,,
SB23,C00197228,616A1555C635B1A1EFA,,,CCM,Stanton For Congress,,,,,,4340 E Indian School Rd,Ste 21-518,Phoenix,AZ,85018,P2024,,2024-07-18,2500.00,,2024 Primary,011,C00657304,Stanton,H8AZ09040,Stanton,Greg,,,,H,AZ,04,,,,,,,,
SB23,C00197228,DF778EBF253C55383DE,,,CCM,"Steil For Wisconsin, Inc.",,,,,,1818 MILTON AVE,# 1448,JANESVILLE,WI,535451129,P2024,,2024-07-18,2500.00,,2024 Primary,011,C00677286,Steil,H8WI01156,Steil,Bryan,G.,,,H,WI,01,,,,,,,,
