form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00540203,SE.6602,,,ORG,Strategic Media Placement Inc.,,,,,,7669 Stagers Loop,,Delaware,OH,43015,G2024,,2024-09-11,120000.00,2024-09-09,120000.00,Digital Ads,,C00540203,S,,Calvert,Ken,,,,H,41,CA,Chamberlain,Sarah,,,,2024-10-07,
SE,C00540203,SE.6603,,,ORG,Strategic Media Placement Inc.,,,,,,7669 Stagers Loop,,Delaware,OH,43015,G2024,,2024-09-11,12092.40,2024-09-10,132092.40,Digital Ads,,C00540203,S,,Calvert,Ken,,,,H,41,CA,Chamberlain,Sarah,,,,2024-10-07,
SE,C00540203,SE.6604,,,ORG,Strategic Media Placement Inc.,,,,,,7669 Stagers Loop,,Delaware,OH,43015,G2024,,2024-09-11,69566.40,2024-09-10,201658.80,Direct Mail,,C00540203,S,,Calvert,Ken,,,,H,41,CA,Chamberlain,Sarah,,,,2024-10-07,
SE,C00540203,SE.6605,,,ORG,Strategic Media Placement Inc.,,,,,,7669 Stagers Loop,,Delaware,OH,43015,G2024,,2024-09-11,5000.00,2024-09-10,206658.80,Digital Ad Production,,C00540203,S,,Calvert,Ken,,,,H,41,CA,Chamberlain,Sarah,,,,2024-10-07,
SE,C00540203,SE.6612,,,ORG,Strategic Media Placement Inc.,,,,,,7669 Stagers Loop,,Delaware,OH,43015,G2024,,2024-09-14,120000.00,2024-09-13,120000.00,TV Ad/Production,,C00540203,O,,Bynum,Janelle,,,,H,05,OR,Chamberlain,Sarah,,,,2024-10-07,
SE,C00540203,SE.6614,,,ORG,Strategic Media Placement Inc.,,,,,,7669 Stagers Loop,,Delaware,OH,43015,G2024,,2024-09-14,16314.48,2024-09-13,136314.48,TV Ad/Production,,C00540203,O,,Bynum,Janelle,,,,H,05,OR,Chamberlain,Sarah,,,,2024-10-07,
SE,C00540203,SE.6615,,,ORG,Strategic Media Placement Inc.,,,,,,7669 Stagers Loop,,Delaware,OH,43015,G2024,,2024-09-16,82685.52,2024-09-13,219000.00,Direct Mail,,C00540203,O,,Bynum,Janelle,,,,H,05,OR,Chamberlain,Sarah,,,,2024-10-07,
SE,C00540203,SE.6621,,,ORG,Strategic Media Placement Inc.,,,,,,7669 Stagers Loop,,Delaware,OH,43015,G2024,,2024-09-23,279162.46,2024-09-23,279162.46,TV Ad/Production,,C00540203,O,,Vargas,Anthony,,,,H,02,NE,Chamberlain,Sarah,,,,2024-10-07,
SE,C00540203,SE.6622,,,ORG,Strategic Media Placement Inc.,,,,,,7669 Stagers Loop,,Delaware,OH,43015,G2024,,2024-09-25,250603.44,2024-09-23,469603.44,TV Ad,,C00540203,O,,Bynum,Janelle,,,,H,05,OR,Chamberlain,Sarah,,,,2024-10-07,
SE,C00540203,SE.6627,,,ORG,Strategic Media Placement Inc.,,,,,,7669 Stagers Loop,,Delaware,OH,43015,G2024,,2024-09-25,211658.80,2024-09-23,418317.60,TV Ad,,C00540203,O,,Rollins,Will,,,,H,41,CA,Chamberlain,Sarah,,,,2024-10-07,
SE,C00540203,SE.6643,,,ORG,Strategic Media Placement Inc.,,,,,,7669 Stagers Loop,,Delaware,OH,43015,G2024,,2024-10-01,200000.00,2024-09-30,479162.46,TV Ad,,C00540203,O,,Vargas,Anthony,,,,H,02,NE,Chamberlain,Sarah,,,,2024-10-07,
SE,C00540203,SE.6644,,,ORG,Strategic Media Placement Inc.,,,,,,7669 Stagers Loop,,Delaware,OH,43015,G2024,,2024-10-01,200000.00,2024-09-30,631506.18,TV Ad,,C00540203,O,,Rollins,Will,,,,H,41,CA,Chamberlain,Sarah,,,,2024-10-07,
SE,C00540203,SE.6653,,,ORG,Strategic Media Placement Inc.,,,,,,7669 Stagers Loop,,Delaware,OH,43015,G2024,,2024-10-01,200000.00,2024-09-30,200000.00,TV Ads/Production,,C00540203,O,,Riley,Josh,,,,H,19,NY,Chamberlain,Sarah,,,,2024-10-07,
SE,C00540203,SE.6628,,,ORG,The Strategy Group for Media Inc.,,,,,,7669 Stagers Loop,,Delaware,OH,43015,G2024,,2024-09-25,13188.58,2024-09-23,431506.18,TV Ad Production,,C00540203,O,,Rollins,Will,,,,H,41,CA,Chamberlain,Sarah,,,,2024-10-07,
SE,C00540203,SE.6645,,,ORG,The Strategy Group for Media Inc.,,,,,,7669 Stagers Loop,,Delaware,OH,43015,G2024,,2024-10-01,13188.58,2024-09-30,644694.76,TV Ad Production,,C00540203,O,,Rollins,Will,,,,H,41,CA,Chamberlain,Sarah,,,,2024-10-07,
