form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB22,C00867937,SB22.1005775,,,PTY,CALIFORNIA REPUBLICAN PARTY FEDERAL ACCT,,,,,,1001 K ST. FLOOR 4,,SACRAMENTO,CA,95814,,,2024-06-28,506292.53,,TRANSFER OF NET PROCEEDS,,C00140590
SB22,C00867937,SB22.1005744,,,PTY,"CONNECTICUT REPUBLICAN STATE CENTRAL COMMITTEE, INC.",,,,,,98 WASHINGTON ST,STE 203,MIDDLETOWN,CT,64572,,,2024-06-27,659610.34,,TRANSFER OF NET PROCEEDS,,C00023838
SB22,C00867937,SB22.1005745,,,PTY,DC REPUBLICAN PARTY FEDERAL ACCOUNT,,,,,,P.O. BOX 75153,,WASHINGTON,DC,20013,,,2024-06-27,662084.64,,TRANSFER OF NET PROCEEDS,,C00191288
SB22,C00867937,SB22.1002922,,,CCM,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.",,,,,,P.O. BOX 509,,ARLINGTON,VA,22219,P2024,,2024-05-31,3353195.68,,TRANSFER OF NET PROCEEDS,,C00828541,,P80001571,TRUMP,DONALD,J.,,,P,,00,,,,,,
SB22,C00867937,SB22.1002925,,,CCM,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.",,,,,,P.O. BOX 509,,ARLINGTON,VA,22219,G2024,,2024-05-31,2461001.40,,TRANSFER OF NET PROCEEDS,,C00828541,,P80001571,TRUMP,DONALD,J.,,,P,,00,,,,,,
SB22,C00867937,SB22.1005746,,,PTY,"GEORGIA REPUBLICAN PARTY, INC.",,,,,,P.O. BOX 550008,,ATLANTA,GA,30355,,,2024-06-28,625842.63,,TRANSFER OF NET PROCEEDS,,C00150672
SB22,C00867937,SB22.1005764,,,PTY,ILLINOIS REPUBLICAN PARTY - FEDERAL,,,,,,PO BOX 64897,,CHICAGO,IL,60664,,,2024-06-28,542060.17,,TRANSFER OF NET PROCEEDS,,C00005926
SB22,C00867937,SB22.1005769,,,PTY,"INDIANA REPUBLICAN STATE COMMITTEE, INC.",,,,,,101 WEST OHIO STREET,SUITE 2200,INDIANAPOLIS,IN,46204,,,2024-06-28,511922.57,,TRANSFER OF NET PROCEEDS,,C00006486
SB22,C00867937,SB22.1005780,,,PTY,KANSAS REPUBLICAN PARTY,,,,,,PO BOX 14004,,LENEXA,KS,66285,,,2024-06-28,399333.78,,TRANSFER OF NET PROCEEDS,,C00004606
SB22,C00867937,SB22.1005770,,,PTY,MAINE REPUBLICAN PARTY,,,,,,9 HIGGINS STREET,,AUGUSTA,ME,04330,,,2024-06-27,520201.98,,TRANSFER OF NET PROCEEDS,,C00003111
SB22,C00867937,SB22.1005758,,,PTY,MARYLAND REPUBLICAN STATE CENTRAL COMMITTEE,,,,,,PO BOX 631,,ANNAPOLIS,MD,21404,,,2024-06-27,571354.77,,TRANSFER OF NET PROCEEDS,,C00120055
SB22,C00867937,SB22.1005759,,,PTY,MASSACHUSETTS REPUBLICAN PARTY,,,,,,400 WEST CUMMINGS PARK,STE. 5650,WOBURN,MA,01801,,,2024-06-27,556122.70,,TRANSFER OF NET PROCEEDS,,C00042622
SB22,C00867937,SB22.1005782,,,PTY,MICHIGAN REPUBLICAN PARTY,,,,,,3450 ALPINE AVE NW,BOX 332,GRAND RAPIDS,MI,49544,,,2024-06-28,219890.68,,TRANSFER OF NET PROCEEDS,,C00041160
SB22,C00867937,SB22.1005743,,,PTY,MISSISSIPPI REPUBLICAN PARTY,,,,,,P.O. BOX 60,,JACKSON,MS,39205,,,2024-06-27,637654.48,,TRANSFER OF NET PROCEEDS,,C00084368
SB22,C00867937,SB22.1005752,,,PTY,MISSOURI REPUBLICAN STATE COMMITTEE - FEDERAL,,,,,,PO BOX 73,,JEFFERSON CITY,MO,65102,,,2024-06-27,571354.77,,TRANSFER OF NET PROCEEDS,,C00008664
SB22,C00867937,SB22.1005767,,,PTY,MONTANA REPUBLICAN STATE CENTRAL COMMITTEE,,,,,,PO BOX 935,,HELENA,MT,59624,,,2024-06-27,505910.23,,TRANSFER OF NET PROCEEDS,,C00008086
SB22,C00867937,SB22.1005773,,,PTY,NEVADA REPUBLICAN CENTRAL COMMITTEE,,,,,,840 S RANCHO DR SUITE 4-800,,LAS VEGAS,NV,89106,,,2024-06-27,490285.50,,TRANSFER OF NET PROCEEDS,,C00082925
SB22,C00867937,SB22.1005763,,,PTY,NEW HAMPSHIRE REPUBLICAN STATE COMMITTEE,,,,,,10 WATER ST,,CONCORD,NH,33014,,,2024-06-27,521433.37,,TRANSFER OF NET PROCEEDS,,C00136457
SB22,C00867937,SB22.1005766,,,PTY,NEW JERSEY REPUBLICAN STATE COMMITTEE,,,,,,PO BOX 408,,BAYVILLE,NJ,08721,,,2024-06-27,543537.55,,TRANSFER OF NET PROCEEDS,,C00164418
SB22,C00867937,SB22.1005762,,,PTY,NORTH CAROLINA REPUBLICAN PARTY,,,,,,1506 HILLSBOROUGH STREET,,RALEIGH,NC,27605,,,2024-06-27,521433.37,,TRANSFER OF NET PROCEEDS,,C00038505
SB22,C00867937,SB22.1005757,,,PTY,NY REPUBLICAN FEDERAL CAMPAIGN COMMITTEE,,,,,,315 STATE ST,,ALBANY,NY,12210,,,2024-06-27,522296.86,,TRANSFER OF NET PROCEEDS,,C00055582
SB22,C00867937,SB22.1005771,,,PTY,OHIO REPUBLICAN PARTY STATE CENTRAL & EXECUTIVE COMMITTEE,,,,,,471 EAST BROAD STREET,SUITE 1510,COLUMBUS,OH,43215,,,2024-06-27,516435.49,,TRANSFER OF NET PROCEEDS,,C00162339
SB22,C00867937,SB22.1005750,,,PTY,OKLAHOMA LEADERSHIP COUNCIL,,,,,,4031 N. LINCOLN BOULEVARD,,OKLAHOMA CITY,OK,73105,,,2024-06-27,587321.80,,TRANSFER OF NET PROCEEDS,,C00167213
SB22,C00867937,SB22.1005765,,,PTY,OREGON REPUBLICAN PARTY,,,,,,PO BOX 1586,,LAKE OSWEGO,OR,97035,,,2024-06-27,549412.43,,TRANSFER OF NET PROCEEDS,,C00153031
SB22,C00867937,SB22.1005776,,,PTY,REPUBLICAN CAMPAIGN COMMITTEE OF NEW MEXICO,,,,,,PO BOX 94083,,ALBUQUERQUE,NM,87199,,,2024-06-27,475392.73,,TRANSFER OF NET PROCEEDS,,C00020818
SB22,C00867937,SB22.1005772,,,PTY,REPUBLICAN FEDERAL COMMITTEE OF PENNSYLVANIA,,,,,,3501 NORTH FRONT STREET,,HARRISBURG,PA,17110,,,2024-06-27,502494.78,,TRANSFER OF NET PROCEEDS,,C00044842
SB22,C00867937,SB22.994878,,,PTY,REPUBLICAN NATIONAL COMMITTEE,,,,,,310 FIRST STREET SE,,WASHINGTON,DC,20003,,,2024-04-29,4928852.85,,TRANSFER OF NET PROCEEDS - OPERATING,,C00003418
SB22,C00867937,SB22.994880,,,PTY,REPUBLICAN NATIONAL COMMITTEE,,,,,,310 FIRST STREET SE,,WASHINGTON,DC,20003,,,2024-04-29,2498267.19,,TRANSFER OF NET PROCEEDS - HEADQUARTERS,,C00003418
SB22,C00867937,SB22.994881,,,PTY,REPUBLICAN NATIONAL COMMITTEE,,,,,,310 FIRST STREET SE,,WASHINGTON,DC,20003,,,2024-04-29,7323956.33,,TRANSFER OF NET PROCEEDS - LEGAL,,C00003418
SB22,C00867937,SB22.994883,,,PTY,REPUBLICAN NATIONAL COMMITTEE,,,,,,310 FIRST STREET SE,,WASHINGTON,DC,20003,,,2024-04-29,4267293.93,,TRANSFER OF NET PROCEEDS - CONVENTION,,C00003418
SB22,C00867937,SB22.1000783,,,PTY,REPUBLICAN NATIONAL COMMITTEE,,,,,,310 FIRST ST SE,,WASHINGTON,DC,20003,,,2024-05-31,7269446.52,,TRANSFER OF NET PROCEEDS - OPERATING,,C00003418
SB22,C00867937,SB22.1000784,,,PTY,REPUBLICAN NATIONAL COMMITTEE,,,,,,310 FIRST ST SE,,WASHINGTON,DC,20003,,,2024-05-31,8308404.31,,TRANSFER OF NET PROCEEDS - LEGAL,,C00003418
SB22,C00867937,SB22.1000786,,,PTY,REPUBLICAN NATIONAL COMMITTEE,,,,,,310 FIRST ST SE,,WASHINGTON,DC,20003,,,2024-05-31,3471210.67,,TRANSFER OF NET PROCEEDS - CONVENTION,,C00003418
SB22,C00867937,SB22.1000788,,,PTY,REPUBLICAN NATIONAL COMMITTEE,,,,,,310 FIRST ST SE,,WASHINGTON,DC,20003,,,2024-05-31,1999667.92,,TRANSFER OF NET PROCEEDS - HEADQUARTERS,,C00003418
SB22,C00867937,SB22.1005336,,,PTY,REPUBLICAN NATIONAL COMMITTEE,,,,,,310 FIRST ST SE,,WASHINGTON,DC,20003,,,2024-06-26,8217336.94,,TRANSFER OF NET PROCEEDS - OPERATING,,C00003418
SB22,C00867937,SB22.1005337,,,PTY,REPUBLICAN NATIONAL COMMITTEE,,,,,,310 FIRST STREET SE,,WASHINGTON,DC,20003,,,2024-06-26,10463639.98,,TRANSFER OF NET PROCEEDS - LEGAL,,C00003418
SB22,C00867937,SB22.1005338,,,PTY,REPUBLICAN NATIONAL COMMITTEE,,,,,,310 FIRST STREET SE,,WASHINGTON,DC,20003,,,2024-06-26,5610541.93,,TRANSFER OF NET PROCEEDS - CONVENTION,,C00003418
SB22,C00867937,SB22.1005339,,,PTY,REPUBLICAN NATIONAL COMMITTEE,,,,,,310 FIRST STREET SE,,WASHINGTON,DC,20003,,,2024-06-26,2839418.70,,TRANSFER OF NET PROCEEDS - HEADQUARTERS,,C00003418
SB22,C00867937,SB22.1005781,,,PTY,"REPUBLICAN PARTY OF ARIZONA, LLC",,,,,,3033 N CENTRAL AVE,SUITE 300,PHOENIX,AZ,85012,,,2024-06-28,274032.21,,TRANSFER OF NET PROCEEDS,,C00008227
SB22,C00867937,SB22.1005777,,,PTY,REPUBLICAN PARTY OF FLORIDA,,,,,,420 E.  JEFFERSON STREET,,TALLAHASSEE,FL,32301,,,2024-06-28,483120.90,,TRANSFER OF NET PROCEEDS,,C00099259
SB22,C00867937,SB22.1005747,,,PTY,REPUBLICAN PARTY OF GUAM,,,,,,P.O. BOX 8073,,TAMUNING,GU,96931,,,2024-06-28,642734.26,,TRANSFER OF NET PROCEEDS,,C00804930
SB22,C00867937,SB22.1005761,,,PTY,REPUBLICAN PARTY OF IOWA,,,,,,621 E 9TH ST,,DES MOINES,IA,50309,,,2024-06-27,532848.66,,TRANSFER OF NET PROCEEDS,,C00014498
SB22,C00867937,SB22.1005748,,,PTY,REPUBLICAN PARTY OF KENTUCKY,,,,,,PO BOX 1068,.,FRANKFORT,KY,40602,,,2024-06-28,593528.02,,TRANSFER OF NET PROCEEDS,,C00156810
SB22,C00867937,SB22.1005749,,,PTY,REPUBLICAN PARTY OF LOUISIANA,,,,,,530 LAKELAND DR,STE 215,BATON ROUGE,LA,70802,,,2024-06-27,618854.13,,TRANSFER OF NET PROCEEDS,,C00187450
SB22,C00867937,SB22.1005774,,,PTY,REPUBLICAN PARTY OF MINNESOTA - FEDERAL,,,,,,7400 METRO BLVD,STE 424,MINNEAPOLIS,MN,55439,,,2024-06-27,484056.42,,TRANSFER OF NET PROCEEDS,,C00001313
SB22,C00867937,SB22.1005779,,,PTY,REPUBLICAN PARTY OF VIRGINIA INC.,,,,,,115 EAST GRACE STREET,,RICHMOND,VA,23219,,,2024-06-27,476548.89,,TRANSFER OF NET PROCEEDS,,C00001305
SB22,C00867937,SB22.1005768,,,PTY,REPUBLICAN PARTY OF WISCONSIN,,,,,,ATTN: JORDAN WILEMAN,148 EAST JOHNSON STREET,MADISON,WI,53703,,,2024-06-27,501779.61,,TRANSFER OF NET PROCEEDS,,C00074450
SB22,C00867937,SB22.1005751,,,PTY,REPUBLICAN STATE COMMITTEE OF DELAWARE,,,,,,3408 LANCASTER PIKE,SUITE A,WILMINGTON,DE,19805,,,2024-06-27,581164.86,,TRANSFER OF NET PROCEEDS,,C00172510
SB22,C00867937,SB22.990506,,,PAC,SAVE AMERICA,,,,,,P.O. BOX 509,,ARLINGTON,VA,22219,,,2024-04-03,183054.15,,TRANSFER OF NET PROCEEDS,,C00762591
SB22,C00867937,SB22.1005753,,,PTY,SOUTH CAROLINA REPUBLICAN PARTY,,,,,,1913 MARION ST.,,COLUMBIA,SC,29201,,,2024-06-27,549250.59,,TRANSFER OF NET PROCEEDS,,C00034033
SB22,C00867937,SB22.1005754,,,PTY,SOUTH DAKOTA REPUBLICAN PARTY,,,,,,PO BOX 1099,,PIERRE,SD,57501,,,2024-06-27,571354.77,,TRANSFER OF NET PROCEEDS,,C00044990
SB22,C00867937,SB22.1005755,,,PTY,TENNESSEE REPUBLICAN PARTY FEDERAL ELECTION ACCOUNT,,,,,,ATTN: CHAIRMAN SCOTT GOLDEN,"95 WHITE BRIDGE RD, SUITE 414",NASHVILLE,TN,37205,,,2024-06-27,571354.77,,TRANSFER OF NET PROCEEDS,,C00040220
SB22,C00867937,SB22.1005756,,,PTY,UTAH REPUBLICAN PARTY,,,,,,420 EAST SOUTH TEMBLE,STE 390,SALT LAKE CITY,UT,84111,,,2024-06-27,571354.77,,TRANSFER OF NET PROCEEDS,,C00089482
SB22,C00867937,SB22.1005760,,,PTY,WASHINGTON STATE REPUBLICAN PARTY,,,,,,11811 NE 1ST ST. STE. A306,,BELLEVUE,WA,98005,,,2024-06-27,522544.40,,TRANSFER OF NET PROCEEDS,,C00031088
SB22,C00867937,SB22.1005778,,,PTY,"WEST VIRGINIA REPUBLICAN PARTY, INC.",,,,,,"700 WASHINGTON STREET, EAST",SUITE 201,CHARLESTON,WV,25301,,,2024-06-27,477329.10,,TRANSFER OF NET PROCEEDS,,C00417063
