form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00003251,B888143,,,CCM,Alma Adams for Congress,,,,,,P.O. Box 31473,,Charlotte,NC,28231,G2024,,2024-10-16,2000.00,,Contribution,011,C00546358,,H4NC12100,Shealey Adams,Alma,,,,H,NC,12,,,,,,,,
SB23,C00003251,B888141,,,CCM,Cleo Fields for Congress,,,,,,2147 Government St.,,Baton Rouge,LA,70806,G2024,,2024-10-16,4000.00,,Contribution,011,C00868513,,H4LA06211,Fields,Cleo,,,,H,LA,06,,,,,,,,
SB23,C00003251,B888142,,,CCM,Debbie for Florida,,,,,,PO Box 432250,,South Miami,FL,33243,G2024,,2024-10-16,5000.00,,Contribution,011,C00848648,,S4FL00611,Mucarsel-Powell,Debbie,,,,S,FL, ,,,,,,,,
SB23,C00003251,B888147,,,CCM,Deborah Ross for Congress,,,,,,P.O. Box 28258,,Raleigh,NC,27611,G2024,,2024-10-16,2000.00,,Contribution,011,C00729277,,H0NC02125,Ross,Deborah,,,,H,NC,02,,,,,,,,
SB23,C00003251,B888145,,,CCM,Foushee for Congress,,,,,,PO BOX 16446,,Chapel Hill,NC,27516,G2024,,2024-10-16,2000.00,,Contribution,011,C00794727,,H2NC06114,Foushee,Valerie,,,,H,NC,04,,,,,,,,
SB23,C00003251,B888109,,,CCM,Garbarino for Congress,,,,,,PO BOX 101,,Bayport,NY,11705,G2024,,2024-10-16,2000.00,,Contribution,011,C00729954,,H0NY02234,Garbarino,Andrew,,,,H,NY,02,,,,,,,,
SB23,C00003251,B888108,,,CCM,George Latimer for Congress,,,,,,P.O. Box 789,,White Plains,NY,10602,G2024,,2024-10-16,4000.00,,Contribution,011,C00859041,,H4NY16087,Latimer,George,,,,H,NY,16,,,,,,,,
SB23,C00003251,B888100,,,CCM,Grace for New York,,,,,,PO Box 656555,,Fresh Meadows,NY,11365,G2024,,2024-10-16,3000.00,,Contribution,011,C00516666,,H2NY06116,Meng,Grace,,,,H,NY,06,,,,,,,,
SB23,C00003251,B888152,,,CCM,Jennifer Schultz Volunteer Committee,,,,,,P.O. Box 2118,,Deluth,MN,55803,G2024,,2024-10-16,5000.00,,Contribution,011,C00810416,,H2MN08152,Schultz,Jennifer,,,,H,MN,08,,,,,,,,
SB23,C00003251,B888101,,,CCM,Josh Gottheimer for Congress,,,,,,PO Box 584,,Ridgewood,NJ,07451,G2024,,2024-10-16,5000.00,,Contribution,011,C00573949,,H6NJ05171,Gottheimer,Josh,,,,H,NJ,05,,,,,,,,
