form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00540443,500025438,,,ORG,"AB Data, Ltd.",,,,,,PO Box 170062,,Milwaukee,WI,532178000,,,2023-09-05,88.14,0.00,Direct Marketing,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00540443,500025439,,,ORG,"AB Data, Ltd.",,,,,,PO Box 170062,,Milwaukee,WI,532178000,,,2023-09-05,670.73,0.00,Direct Marketing,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00540443,500025440,,,ORG,"AB Data, Ltd.",,,,,,PO Box 170062,,Milwaukee,WI,532178000,,,2023-09-05,22534.83,0.00,Direct Marketing,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00540443,500025437,,,ORG,"AB Data, Ltd.",,,,,,PO Box 170062,,Milwaukee,WI,532178000,,,2023-09-19,19768.00,0.00,Direct Marketing,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00540443,500025441,,,ORG,"AB Data, Ltd.",,,,,,PO Box 170062,,Milwaukee,WI,532178000,,,2023-09-19,6500.00,0.00,Direct Marketing,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00540443,500025442,,,ORG,"AB Data, Ltd.",,,,,,PO Box 170062,,Milwaukee,WI,532178000,,,2023-09-19,71.86,0.00,Direct Marketing,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00540443,500025443,,,ORG,"AB Data, Ltd.",,,,,,PO Box 170062,,Milwaukee,WI,532178000,,,2023-09-29,24571.54,0.00,Direct Marketing,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00540443,500025444,,,ORG,"AB Data, Ltd.",,,,,,PO Box 170062,,Milwaukee,WI,532178000,,,2023-10-12,144.00,0.00,Direct Marketing,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00540443,500025445,,,ORG,"AB Data, Ltd.",,,,,,PO Box 170062,,Milwaukee,WI,532178000,,,2023-10-12,784.06,0.00,Direct Marketing,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00540443,500025446,,,ORG,"AB Data, Ltd.",,,,,,PO Box 170062,,Milwaukee,WI,532178000,,,2023-10-12,6500.00,0.00,Direct Marketing,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00540443,500025615,,,ORG,"AB Data, Ltd.",,,,,,PO Box 170062,,Milwaukee,WI,532178000,,,2023-12-20,4872.50,0.00,Direct Marketing,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00540443,500025616,,,ORG,"AB Data, Ltd.",,,,,,PO Box 170062,,Milwaukee,WI,532178000,,,2023-12-22,152.00,0.00,Direct Marketing,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00540443,500025447,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-09-05,427.19,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00540443,500025448,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-09-11,750.31,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00540443,500025449,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-09-18,1238.60,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00540443,500025450,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-09-25,964.69,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00540443,500025451,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-09-30,1668.22,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00540443,500025452,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-10-02,37.65,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00540443,500025453,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-10-10,699.98,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00540443,500025454,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-10-16,1081.84,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00540443,500025455,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-10-23,1012.24,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00540443,500025456,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-10-30,6404.43,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00540443,500025457,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-10-31,1250.71,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00540443,500025458,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-11-06,992.20,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00540443,500025459,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-11-13,1038.58,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00540443,500025460,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-11-20,1609.27,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00540443,500025461,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-11-27,1042.79,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00540443,500025561,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-11-30,2070.19,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
