form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00540443,500025323,,,CCM,BOB CASEY FOR SENATE INC,,,,,,PO Box 58746,,Philadelphia,PA,191028746,P2024,,2023-09-27,1500.00,0.00,Contribution,,C00431056,,,CASEY,ROBERT,JR,,,S,PA,00,,,,,,,,
SB23,C00540443,500025639,,,CCM,Debbie Dingell For Congress,,,,,,19855 Outer Dr,,Dearborn,MI,481242022,P2024,,2023-12-22,1000.00,0.00,Contribution,,C00558213,,,Dingell,Debbie,,,,H,MI,12,,,,,,,,
SB23,C00540443,500025544,,,CCM,DEBBIE FOR FLORIDA,,,,,,PO Box 432250,,South Miami,FL,332432250,P2024,,2023-11-21,4000.00,0.00,Contribution,,C00848648,,,MUCARSEL-POWELL,DEBBIE,,,,S,FL,00,,,,,,,,
SB23,C00540443,500025324,,,PTY,DEMOCRATIC EXECUTIVE COMMITTEE OF FLORIDA,,,,,,201 S Monroe St,Ste 301,Tallahassee,FL,323011848,,,2023-09-27,-5000.00,0.00,Prior Period Void Check Orig Rpt 6/23/23,,C00005561,DEMOCRATIC EXECUTIVE COMMITTEE OF FLORIDA,,,,,,,,,,,,,,,,,
SB23,C00540443,500025325,,,PTY,DEMOCRATIC EXECUTIVE COMMITTEE OF FLORIDA,,,,,,201 S Monroe St,Ste 301,Tallahassee,FL,323011848,,,2023-09-28,5000.00,0.00,Contribution,,C00005561,DEMOCRATIC EXECUTIVE COMMITTEE OF FLORIDA,,,,,,,,,,,,,,,,,
SB23,C00540443,500025660,,,CCM,ENGEL FOR ARIZONA,,,,,,PO Box 40721,,Tucson,AZ,857170721,P2024,,2023-12-19,1000.00,0.00,Contribution,,C00773820,,,ENGEL,KIRSTEN,,,,H,AZ,06,,,,,,,,
SB23,C00540443,500025634,,,CCM,FRIENDS OF LUCY MCBATH INC.,,,,,,1860 Sandy Plains Rd,Ste Pm 204,Marietta,GA,300667839,P2024,,2023-12-22,1000.00,0.00,Contribution,,C00672295,,,MCBATH,LUCIA,MS.,,,H,GA,06,,,,,,,,
SB23,C00540443,500025614,,,CCM,FRIENDS OF ROSA DELAURO,,,,,,12 Trumbull St,,New Haven,CT,065116311,P2024,,2023-12-22,1000.00,0.00,Contribution,,C00238865,,,DeLauro,Rosa,,,,H,CT,03,,,,,,,,
SB23,C00540443,500025635,,,CCM,GILLIBRAND FOR SENATE,,,,,,126 C St NW,,Washington,DC,200012118,P2024,,2023-12-19,2500.00,0.00,Contribution,,C00413914,,,GILLIBRAND,KIRSTEN,ELIZABETH,,,S,NY,00,,,,,,,,
SB23,C00540443,500025651,,,CCM,Jamie Raskin For Congress,,,,,,PO Box 5418,,Takoma Park,MD,209135418,P2024,,2023-12-22,1000.00,0.00,Contribution,,C00575126,,,Raskin,Jamie,,,,H,MD,08,,,,,,,,
