form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00761064,500086300,,,ORG,Base Builder,,,,,,3126 Oakland Ave,,Minneapolis,MN,554071523,G2024,,2024-11-01,35.75,,4638.76,Canvassing (Estimate),,,S,H2PA01099,Ehasz,Ashley,,,,H,01,PA,Seshadri,Mohan,,,,2025-01-30,X,*
SE,C00761064,500086200,,,ORG,Base Builder,,,,,,3126 Oakland Ave,,Minneapolis,MN,554071523,G2024,,2024-10-24,68.50,,4638.76,Canvassing (Estimate),,,S,H2PA01099,Ehasz,Ashley,,,,H,01,PA,Seshadri,Mohan,,,,2025-01-30,X,*
SE,C00761064,500086100,,,ORG,Base Builder,,,,,,3126 Oakland Ave,,Minneapolis,MN,554071523,G2024,,2024-10-27,782.28,,115739.60,Canvassing (Estimate),,,S,S6PA00217,Casey,Robert,Jr.,,,S,00,PA,Seshadri,Mohan,,,,2025-01-30,X,*
SE,C00761064,500085110,,,ORG,Scale to Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-09-26,669.89,2024-10-21,688155.91,Phone Calls,,,S,P00009423,Harris,Kamala,,,,P,00,00,Seshadri,Mohan,,,,2025-01-30,
SE,C00761064,500086010,,,ORG,Base Builder,,,,,,3126 Oakland Ave,,Minneapolis,MN,554071523,G2024,,2024-10-24,395.20,,115739.60,Phonebanking (Estimate),,,S,S6PA00217,Casey,Robert,Jr.,,,S,00,PA,Seshadri,Mohan,,,,2025-01-30,X,*
SE,C00761064,500086310,,,ORG,Base Builder,,,,,,3126 Oakland Ave,,Minneapolis,MN,554071523,G2024,,2024-10-18,12.12,,1620.06,Phonebanking (Estimate),,,S,H2PA17103,DeLuzio,Christopher,,,,H,17,PA,Seshadri,Mohan,,,,2025-01-30,X,*
SE,C00761064,500086320,,,ORG,Base Builder,,,,,,3126 Oakland Ave,,Minneapolis,MN,554071523,G2024,,2024-10-30,64.10,,1502.03,Phonebanking (Estimate),,,S,H8PA15229,Wild,Susan,,,,H,07,PA,Seshadri,Mohan,,,,2025-01-30,X,*
SE,C00761064,500085820,,,ORG,Base Builder,,,,,,3126 Oakland Ave,,Minneapolis,MN,554071523,G2024,,2024-10-20,224.55,,115739.60,Phonebanking (Estimate),,,S,S6PA00217,Casey,Robert,Jr.,,,S,00,PA,Seshadri,Mohan,,,,2025-01-30,X,*
SE,C00761064,500085130,,,ORG,Base Builder,,,,,,3126 Oakland Ave,,Minneapolis,MN,554071523,G2024,,2024-09-14,163.60,2024-10-21,115739.60,Canvassing,,,S,S6PA00217,Casey,Robert,Jr.,,,S,00,PA,Seshadri,Mohan,,,,2025-01-30,
SE,C00761064,500086230,,,ORG,Deliver Strategies,,,,,,PO Box 100970,,Arlington,VA,222103970,G2024,,2024-10-30,16310.17,2024-10-28,115739.60,Direct Mail,,,S,S6PA00217,Casey,Robert,Jr.,,,S,00,PA,Seshadri,Mohan,,,,2025-01-30,
SE,C00761064,500086330,,,ORG,Scale to Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-10-28,55.49,,1502.03,Phone Calls (Estimate),,,S,H8PA15229,Wild,Susan,,,,H,07,PA,Seshadri,Mohan,,,,2025-01-30,X,*
SE,C00761064,500086340,,,ORG,Base Builder,,,,,,3126 Oakland Ave,,Minneapolis,MN,554071523,G2024,,2024-11-01,470.60,,115739.60,Canvassing (Estimate),,,S,S6PA00217,Casey,Robert,Jr.,,,S,00,PA,Seshadri,Mohan,,,,2025-01-30,X,*
SE,C00761064,500085940,,,ORG,Deliver Strategies,,,,,,PO Box 100970,,Arlington,VA,222103970,G2024,,2024-10-22,22047.87,2024-10-22,115739.60,Direct Mail,,,S,S6PA00217,Casey,Robert,Jr.,,,S,00,PA,Seshadri,Mohan,,,,2025-01-30,
SE,C00761064,500085740,,,ORG,Base Builder,,,,,,3126 Oakland Ave,,Minneapolis,MN,554071523,G2024,,2024-10-17,307.95,,115739.60,Phonebanking (Estimate),,,S,S6PA00217,Casey,Robert,Jr.,,,S,00,PA,Seshadri,Mohan,,,,2025-01-30,X,*
SE,C00761064,500084350,,,ORG,Base Builder,,,,,,3126 Oakland Ave,,Minneapolis,MN,554071523,G2024,,2024-09-05,937.20,2024-10-21,688155.91,Phonebanking,,,S,P00009423,Harris,Kamala,,,,P,00,00,Seshadri,Mohan,,,,2025-01-30,
SE,C00761064,500085150,,,ORG,Base Builder,,,,,,3126 Oakland Ave,,Minneapolis,MN,554071523,G2024,,2024-09-11,279.00,2024-10-21,115739.60,Phonebanking,,,S,S6PA00217,Casey,Robert,Jr.,,,S,00,PA,Seshadri,Mohan,,,,2025-01-30,
