form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21b,C00469023,BEA118476FF694B36BC9,,,ORG,"Amanda Vega Consulting, Inc.",,,,,,20235 Cave Creek Rd,,Phoenix,AZ,850244424,,,2023-08-01,1000.00,,social media consulting,,,,,,,,,,,,,,,,,,,,,
SB21b,C00469023,B815F53D23E814AD0B11,,,ORG,"Amanda Vega Consulting, Inc.",,,,,,20235 Cave Creek Rd,,Phoenix,AZ,850244424,,,2023-08-22,2500.00,,website services,,,,,,,,,,,,,,,,,,,,,
SB21b,C00469023,B522E0E232CD94B94989,,,ORG,American Express,,,,,,P.O. Box 6031,,Carol Stream,IL,601976031,,,2023-08-01,456.31,,credit card payment,,,,,,,,,,,,,,,,,,,,,
SB21b,C00469023,BE994BE013EEC476AADD,B522E0E232CD94B94989,SB21B,ORG,"Webflow, Inc.",,,,,,"208 Utah, #210",,San Francisco,CA,94103,,,2023-06-30,24.00,,website services,,,,,,,,,,,,,,,,,,,X,,
SB21b,C00469023,BD206A3C8C533437A94B,B522E0E232CD94B94989,SB21B,ORG,"Webflow, Inc.",,,,,,"208 Utah, #210",,San Francisco,CA,94103,,,2023-06-30,10.00,,website services,,,,,,,,,,,,,,,,,,,X,,
SB21b,C00469023,B7D4887ED4BD3447085A,B522E0E232CD94B94989,SB21B,ORG,MailChimp,,,,,,"675 Ponce de Leon Avenue, N.E., #5",,Atlanta,GA,30308,,,2023-07-19,115.00,,email services,,,,,,,,,,,,,,,,,,,X,,
SB21b,C00469023,BF1963DF1C62B415987E,B522E0E232CD94B94989,SB21B,ORG,Harvest Print & Marketing Solutions,,,,,,1613 Capital Cir NE,,Tallahassee,FL,323085501,,,2023-07-21,299.31,,printing,,,,,,,,,,,,,,,,,,,X,,
SB21b,C00469023,BFDE00A3BB216432DAA6,,,ORG,American Express,,,,,,P.O. Box 6031,,Carol Stream,IL,601976031,,,2023-08-31,224.55,,credit card payment,,,,,,,,,,,,,,,,,,,,,
SB21b,C00469023,BD6171618BF4E42D781B,BFDE00A3BB216432DAA6,SB21B,ORG,"Webflow, Inc.",,,,,,"208 Utah, #210",,San Francisco,CA,94103,,,2023-07-31,24.00,,website services,,,,,,,,,,,,,,,,,,,X,,
SB21b,C00469023,B2D762C5CB24740EFA5C,BFDE00A3BB216432DAA6,SB21B,ORG,United States Postal Service,,,,,,2355 Centerville Road,,Tallahassee,FL,32308,,,2023-07-31,67.55,,postage,,,,,,,,,,,,,,,,,,,X,,
SB21b,C00469023,B1D1BFA9298234B31BCE,BFDE00A3BB216432DAA6,SB21B,ORG,"Webflow, Inc.",,,,,,"208 Utah, #210",,San Francisco,CA,94103,,,2023-07-31,10.00,,website services,,,,,,,,,,,,,,,,,,,X,,
SB21b,C00469023,BDDBBA8C8A3C944DD81E,BFDE00A3BB216432DAA6,SB21B,ORG,MailChimp,,,,,,"675 Ponce de Leon Avenue, N.E., #5",,Atlanta,GA,30308,,,2023-08-19,115.00,,email services,,,,,,,,,,,,,,,,,,,X,,
SB21b,C00469023,B7CB24D36127A4FE384C,,,ORG,"Aristotle International, Inc.",,,,,,205 Pennsylvania Ave SE,,Washington,DC,200031164,,,2023-08-08,1500.00,,software,,,,,,,,,,,,,,,,,,,,,
SB21b,C00469023,B89475BA74759457EAC0,,,ORG,Edonation.com,,,,,,117 N. Saint Asaph Street,,Alexandria,VA,22314,,,2023-08-03,10.27,,online fundraising,,,,,,,,,,,,,,,,,,,,,
SB21b,C00469023,B192990E50EB8403088C,,,ORG,"Jones Public Relations, Inc.",,,,,,"228 Robert S. Kerr Avenue, #500",,Oklahoma City,OK,731025210,,,2023-08-02,1200.00,,public relations,,,,,,,,,,,,,,,,,,,,,
SB21b,C00469023,BCA4B9068ADDF4729BF1,,,ORG,"Zelt Communications, LLC",,,,,,722 Largo Road,,Key Largo,FL,330373015,,,2023-08-10,3000.00,,public relations,,,,,,,,,,,,,,,,,,,,,
