form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00694471,500281990,,,CCM,Josh Riley for Congress,,,,,,1220 L St NW,Ste 100,Washington,DC,200054033,G2024,,2024-10-24,1000.00,0.00,2024 General Contribution,,C00793760,,,Riley,Josh,,,,H,NY,19,,,,,,,,
SB23,C00694471,500281421,,,CCM,Cisneros for Congress,,,,,,PO Box 1153,,Covina,CA,917220153,G2024,,2024-10-21,1000.00,0.00,2024 General Contribution,,C00850420,,,Cisneros,Gilbert,,,,H,CA,31,,,,,,,,
SB23,C00694471,500282051,,,CCM,Baccam for Iowa,,,,,,2813 Virginia Pl,,Des Moines,IA,503211536,G2024,,2024-10-28,1000.00,0.00,2024 General Contribution,,C00856021,,,Baccam,Lanon,,,,H,IA,03,,,,,,,,
SB23,C00694471,500281991,,,CCM,Marlinga for Congress,,,,,,155 S Main St,Unit 672,Mount Clemens,MI,480467727,G2024,,2024-10-24,1000.00,0.00,2024 General Contribution,,C00807727,,,Marlinga,Carl,J.,,,H,MI,10,,,,,,,,
SB23,C00694471,500281422,,,CCM,Committee to Elect Jared Golden,,,,,,PO Box 7108,,Lewiston,ME,042437108,G2024,,2024-10-21,1000.00,0.00,2024 General Contribution,,C00653816,,,Golden,Jared,,,,H,ME,02,,,,,,,,
SB23,C00694471,500282052,,,CCM,Citizens for Peter Barca,,,,,,PO Box 1509,,Kenosha,WI,531411509,G2024,,2024-10-28,1000.00,0.00,2024 General Contribution,,C00876490,,,Barca,Peter,,,,H,WI,01,,,,,,,,
SB23,C00694471,500281682,,,CCM,April McClain Delaney for Congress,,,,,,PO Box 83940,,Gaithersburg,MD,208833940,G2024,,2024-10-23,1000.00,0.00,2024 General Contribution,,C00854471,,,Delaney,April,McClain,,,H,MD,06,,,,,,,,
SB23,C00694471,500281423,,,CCM,Mannion for New York,,,,,,PO Box 11131,,Syracuse,NY,132181131,G2024,,2024-10-21,1000.00,0.00,2024 General Contribution,,C00845461,,,Mannion,John,W.,,,H,NY,22,,,,,,,,
SB23,C00694471,500282053,,,CCM,Ehasz for Congress,,,,,,1800 Byberry Rd,Unit 1336,Bensalem,PA,190204747,G2024,,2024-10-28,1000.00,0.00,2024 General Contribution,,C00791335,,,Ehasz,Ashley,,,,H,PA,01,,,,,,,,
SB23,C00694471,500281683,,,CCM,Vindman for Congress,,,,,,4222 Fortuna Center Plz,Ste 664,Dumfries,VA,220251515,G2024,,2024-10-23,1000.00,0.00,2024 General Contribution,,C00856955,,,Vindman,Yevgeny 'Eugene',,,,H,VA,07,,,,,,,,
SB23,C00694471,500281424,,,CCM,Missy for Congress,,,,,,PO Box 55418,,Virginia Beach,VA,234719418,G2024,,2024-10-21,1000.00,0.00,2024 General Contribution,,C00849836,,,Cotter Smasal,Missy,,,,H,VA,02,,,,,,,,
SB23,C00694471,500282054,,,CCM,Friends of Janelle Stelson,,,,,,PO Box 41,,Lemoyne,PA,170430041,G2024,,2024-10-28,1000.00,0.00,2024 General Contribution,,C00852368,,,Stelson,Janelle,,,,H,PA,10,,,,,,,,
SB23,C00694471,500281684,,,CCM,Will Rollins for Congress,,,,,,PO Box 6282,,Corona,CA,928786282,G2024,,2024-10-23,1000.00,0.00,2024 General Contribution,,C00792507,,,Rollins,Will,,,,H,CA,41,,,,,,,,
SB23,C00694471,500282055,,,CCM,Hertel for Michigan,,,,,,PO Box 16037,,Lansing,MI,489016037,G2024,,2024-10-28,1000.00,0.00,2024 General Contribution,,C00844480,,,Hertel,Curtis,,,Jr.,H,MI,07,,,,,,,,
SB23,C00694471,500281426,,,CCM,Vargas for Congress,,,,,,PO Box 746,,Boys Town,NE,680100746,G2024,,2024-10-21,1000.00,0.00,2024 General Contribution,,C00784371,,,Vargas,Anthony 'Tony',,,,H,NE,02,,,,,,,,
SB23,C00694471,500282056,,,CCM,John Avlon for Congress,,,,,,PO Box 1200,,Sag Harbor,NY,119630039,G2024,,2024-10-28,1000.00,0.00,2024 General Contribution,,C00870568,,,Avlon,John,,,,H,NY,01,,,,,,,,
SB23,C00694471,500281986,,,CCM,Adam for Colorado,,,,,,PO Box 371,,Woody Creek,CO,816560371,G2024,,2024-10-24,1000.00,0.00,2024 General Contribution,,C00805275,,,Frisch,Adam,,,,H,CO,03,,,,,,,,
SB23,C00694471,500282057,,,CCM,Monica Tranel for Montana,,,,,,PO Box 9384,,Missoula,MT,598079384,G2024,,2024-10-28,1000.00,0.00,2024 General Contribution,,C00845008,,,Tranel,Monica,,,,H,MT,02,,,,,,,,
SB23,C00694471,500281987,,,CCM,Christina Bohannan for Congress,,,,,,PO Box 722,,Iowa City,IA,522440722,G2024,,2024-10-24,1000.00,0.00,2024 General Contribution,,C00787820,,,Bohannan,Christina,,,,H,IA,01,,,,,,,,
SB23,C00694471,500282087,,,CCM,Caraveo for Congress,,,,,,PO Box 953,,Eastlake,CO,806140953,G2024,,2024-10-29,1000.00,0.00,2024 General Contribution,,C00787788,,,Caraveo,Yadira,,,,H,CO,08,,,,,,,,
SB23,C00694471,500281097,,,CCM,Whitney Fox for Congress,,,,,,PO Box 49344,,Saint Petersburg,FL,337439344,G2024,,2024-10-18,1000.00,0.00,2024 General Contribution,,C00854307,,,Fox,Whitney,,,,H,FL,13,,,,,,,,
SB23,C00694471,500282058,,,CCM,Rudy Salas for Congress,,,,,,PO Box 42257,,Bakersfield,CA,933842257,G2024,,2024-10-28,1000.00,0.00,2024 General Contribution,,C00791756,,,Salas,Rudy,,,,H,CA,22,,,,,,,,
SB23,C00694471,500281988,,,CCM,Gillen for NY,,,,,,PO Box 33079,,Washington,DC,200330079,G2024,,2024-10-24,1000.00,0.00,2024 General Contribution,,C00840165,,,Gillan,Laura,,,,H,NY,04,,,,,,,,
SB23,C00694471,500282088,,,CCM,Kaptur for Congress,,,,,,PO Box 899,,Toledo,OH,436970899,G2024,,2024-10-29,1000.00,0.00,2024 General Contribution,,C00154625,,,Kaptur,Marcy,,,,H,OH,09,,,,,,,,
SB23,C00694471,500281098,,,CCM,Amish for Arizona,,,,,,PO Box 7070,,Phoenix,AZ,850117070,G2024,,2024-10-18,1000.00,0.00,2024 General Contribution,,C00836502,,,Shah,Amish,,Dr.,,H,AZ,01,,,,,,,,
SB23,C00694471,500282059,,,CCM,Yassamin Ansari for Congress,,,,,,PO Box 13524,,Phoenix,AZ,850023524,G2024,,2024-10-28,1000.00,0.00,2024 General Contribution,,C00836767,,,Ansari,Yassamin,,,,H,AZ,03,,,,,,,,
