form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00845974,SE.4181,,,ORG,AD Advertising,,,,,,57 West Woodcox Circle,,Lehi,UT,84043,S2023,Special-Primary,2023-09-01,347.88,,58393.08,Radio Ads,,C00845974,S,H4UT02296,Maloy,Celeste,,,,H,02,UT,Lieb,Sarah,,,,2023-10-15,
SE,C00845974,SE.4182,,,ORG,AD Advertising,,,,,,57 West Woodcox Circle,,Lehi,UT,84043,S2023,Special-Primary,2023-09-01,173.94,,58567.02,Radio Ads,,C00845974,O,H4UT02254,Edwards,Becky,,,,H,02,UT,Lieb,Sarah,,,,2023-10-15,
SE,C00845974,SE.4186,,,ORG,AD Advertising,,,,,,57 West Woodcox Circle,,Lehi,UT,84043,S2023,Special-Primary,2023-09-01,173.94,,58740.96,Radio Ads,,C00845974,O,H4UT02312,Hough,Bruce,,,,H,02,UT,Lieb,Sarah,,,,2023-10-15,
SE,C00845974,SE.4203,,,ORG,AD Advertising,,,,,,57 West Woodcox Circle,,Lehi,UT,84043,S2023,Special-Primary,2023-09-04,212.00,,58952.96,Radio Ads,,C00845974,O,H4UT02254,Edwards,Becky,,,,H,02,UT,Lieb,Sarah,,,,2023-10-15,
SE,C00845974,SE.4204,,,ORG,AD Advertising,,,,,,57 West Woodcox Circle,,Lehi,UT,84043,S2023,Special-Primary,2023-09-04,212.00,,59164.96,Radio Ads,,C00845974,O,H4UT02312,Hough,Bruce,,,,H,02,UT,Lieb,Sarah,,,,2023-10-15,
SE,C00845974,SE.4205,,,ORG,AD Advertising,,,,,,57 West Woodcox Circle,,Lehi,UT,84043,S2023,Special-Primary,2023-09-04,424.00,,59588.96,Radio Ads,,C00845974,S,H4UT02296,Maloy,Celeste,,,,H,02,UT,Lieb,Sarah,,,,2023-10-15,
SE,C00845974,SE.4150,,,ORG,AD Advertising,,,,,,57 West Woodcox Circle,,Lehi,UT,84043,S2023,Special-Primary,2023-08-30,2687.50,2023-08-17,46059.03,Newspaper Ads,,C00845974,S,H4UT02296,Maloy,Celeste,,,,H,02,UT,Lieb,Sarah,,,,2023-10-15,
SE,C00845974,SE.4151,,,ORG,AD Advertising,,,,,,57 West Woodcox Circle,,Lehi,UT,84043,S2023,Special-Primary,2023-08-31,318.75,2023-08-17,46377.78,Newspaper Ads,,C00845974,S,H4UT02296,Maloy,Celeste,,,,H,02,UT,Lieb,Sarah,,,,2023-10-15,
SE,C00845974,SE.4127,,,ORG,Triumph Campaigns,,,,,,735 N Congress St,,Jackson,MS,39202,S2023,Special-Primary,2023-08-16,3362.52,2023-08-17,35277.77,Texting Ads,,C00845974,S,H4UT02296,Maloy,Celeste,,,,H,02,UT,Lieb,Sarah,,,,2023-10-15,
SE,C00845974,SE.4129,,,ORG,Triumph Campaigns,,,,,,735 N Congress St,,Jackson,MS,39202,S2023,Special-Primary,2023-08-16,1681.26,2023-08-17,36959.03,Texting Ads,,C00845974,O,H4UT02312,Hough,Bruce,,,,H,02,UT,Lieb,Sarah,,,,2023-10-15,
SE,C00845974,SE.4130,,,ORG,Triumph Campaigns,,,,,,735 N Congress St,,Jackson,MS,39202,S2023,Special-General,2023-08-16,1681.26,2023-08-17,1681.26,Texting Ads,,C00845974,O,H4UT02254,Edwards,Becky,,,,H,02,UT,Lieb,Sarah,,,,2023-10-15,
SE,C00845974,SE.4135,,,ORG,Triumph Campaigns,,,,,,735 N Congress St,,Jackson,MS,39202,S2023,Special-Primary,2023-08-17,3206.25,2023-08-17,40165.28,Texting Ads,,C00845974,S,H4UT02296,Maloy,Celeste,,,,H,02,UT,Lieb,Sarah,,,,2023-10-15,
SE,C00845974,SE.4136,,,ORG,Triumph Campaigns,,,,,,735 N Congress St,,Jackson,MS,39202,S2023,Special-Primary,2023-08-17,1603.12,2023-08-17,41768.40,Texting ads,,C00845974,O,H4UT02312,Hough,Bruce,,,,H,02,UT,Lieb,Sarah,,,,2023-10-15,
SE,C00845974,SE.4137,,,ORG,Triumph Campaigns,,,,,,735 N Congress St,,Jackson,MS,39202,S2023,Special-Primary,2023-08-17,1603.13,2023-08-17,43371.53,Texting Ads,,C00845974,O,H4UT02254,Edwards,Becky,,,,H,02,UT,Lieb,Sarah,,,,2023-10-15,
SE,C00845974,SE.4173,,,ORG,Triumph Campaigns,,,,,,735 N Congress St,,Jackson,MS,39202,S2023,Special-Primary,2023-08-26,2292.21,2023-08-29,48669.99,Texting Ads,,C00845974,S,H4UT02296,Maloy,Celeste,,,,H,02,UT,Lieb,Sarah,,,,2023-10-15,
