form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00155069,SB29.53279,,,ORG,"Arcara Lenda Eusanio & Stacey, CPAs",,,,,,5214 Main Street,,Williamsville,NY,14221,,,2024-04-24,500.00,,Accounting Fees,001,,,,,,,,,,,,,,,,,,,
SB29,C00155069,SB29.53285,,,ORG,Empower Golf Tournament,,,,,,9812 Lockport Road,,Niagara Falls,NY,14304,,,2024-05-07,740.00,,Golf tournament,012,,,,,,,,,,,,,,,,,,,
SB29,C00155069,SB29.53283,,,ORG,Greg Boone Memorial Golf,,,,,,578 78th Street,,Niagara Falls,NY,14304,,,2024-05-07,400.00,,Contribution to a charitable golf outing,012,,,,,,,,,,,,,,,,,,,
SB29,C00155069,SB29.53288,,,COM,Morinello for Assembly,,,,,,"800 Main Street, Suite 2C",,Niagara Falls,NY,14301,,,2024-06-03,500.00,,NYS Assembly Candidate,011,,,,,,,,,,,,,,,,,,,
SB29,C00155069,SB29.53275,,,ORG,"NEXT Financial Group, Inc.",,,,,,11740 Katy Freeway,Suite 600,Houston,TX,77079,,,2024-06-30,476.23,,Investment fee,001,,,,,,,,,,,,,,,,,,,
SB29,C00155069,SB29.53281,,,ORG,Niagara County Law Enforcement Foundation,,,,,,5526 Niagare Street,,Lockport,NY,14094,,,2024-05-07,520.00,,Charitable contribution,012,,,,,,,,,,,,,,,,,,,
SB29,C00155069,SB29.53287,,,ORG,NIAGARA FALLS VETERANS MEMORIAL COMMISSION,,,,,,PO BOX 2165,,NIAGARA FALLS,NY,14302,,,2024-05-20,500.00,,Charitable contribution,012,,,,,,,,,,,,,,,,,,,
SB29,C00155069,SB29.53290,,,ORG,NIAGARA PAL POLICE ATHLETIC CLUB,,,,,,4455 PORTER ROAD,,NIAGARA FALLS,NY,14305,,,2024-06-05,750.00,,Charitable contribution,012,,,,,,,,,,,,,,,,,,,
SB29,C00155069,SB29.53276,,,PAC,NYS LIUNA POLITICAL ACTION COMMITTEE,,,,,,18 CORPORATE WOODS BOULEVARD,,ALBANY,NY,12211,,,2024-04-05,0.00,,LiUNA PAC contribution,011,C00220566,,,,,,,,,,,,,,,,,,
SB29,C00155069,SB29.53292,,,PAC,NYS LIUNA POLITICAL ACTION COMMITTEE,,,,,,18 CORPORATE WOODS BOULEVARD,,ALBANY,NY,12211,,,2024-04-05,677.38,,LiUNA PAC contribution,011,C00220566,,,,,,,,,,,,,,,,,,
SB29,C00155069,SB29.53280,,,PAC,NYS LIUNA POLITICAL ACTION COMMITTEE,,,,,,18 CORPORATE WOODS BOULEVARD,,ALBANY,NY,12211,,,2024-05-03,533.78,,LiUNA PAC Contribution,011,C00220566,,,,,,,,,,,,,,,,,,
SB29,C00155069,SB29.53289,,,PAC,NYS LIUNA POLITICAL ACTION COMMITTEE,,,,,,18 CORPORATE WOODS BOULEVARD,,ALBANY,NY,12211,,,2024-06-03,860.03,,LiUNA PAC Fund,011,C00220566,,,,,,,,,,,,,,,,,,
