form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00629063,500089431,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,,Cambridge,MA,022382110,,,2024-07-03,98.31,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00629063,500089432,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,,Cambridge,MA,022382110,,,2024-07-07,104.40,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00629063,500089433,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,,Cambridge,MA,022382110,,,2024-07-10,129.02,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00629063,500089434,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,,Cambridge,MA,022382110,,,2024-07-14,337.05,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00629063,500089435,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,,Cambridge,MA,022382110,,,2024-07-17,164.88,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00629063,500089436,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,,Cambridge,MA,022382110,,,2024-07-21,248.47,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00629063,500089437,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,,Cambridge,MA,022382110,,,2024-07-24,215.82,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00629063,500089438,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,,Cambridge,MA,022382110,,,2024-07-28,299.05,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00629063,500089439,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,,Cambridge,MA,022382110,,,2024-07-31,343.15,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00629063,500089730,,,ORG,Action Network,,,,,,1900 L St NW,Ste 900,Washington,DC,200365005,,,2024-07-15,350.00,0.00,Database,,,,,,,,,,,,,,,,,,,,
SB21B,C00629063,500089736,,,ORG,Campaign Deputy,,,,,,445 Baxter Ave,,Louisville,KY,402041781,,,2024-07-05,3466.32,0.00,Database,,,,,,,,,,,,,,,,,,,,
SB21B,C00629063,500089750,,,ORG,Capital One Credit Card,,,,,,1680 Capital One Dr,,Mclean,VA,221023407,,,2024-07-02,419.60,0.00,Credit Card Payment - See Below,,,,,,,,,,,,,,,,,,,,
SB21B,C00629063,500091223,500089750,SB21B,ORG,GoDaddy,,,,,,14455 N Hayden Rd,Ste 219,Scottsdale,AZ,852606993,,,2024-07-02,419.60,0.00,Website Hosting,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00629063,500091262,,,ORG,Capital One Credit Card,,,,,,1680 Capital One Dr,,Mclean,VA,221023407,,,2024-07-08,1698.08,0.00,Credit Card Payment - See Below,,,,,,,,,,,,,,,,,,,,
SB21B,C00629063,500091261,500091262,SB21B,ORG,American Airlines,,,,,,PO Box 619616,,Dfw Airport,TX,752619616,,,2024-07-08,1698.08,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00629063,500089752,,,ORG,Capital One Credit Card,,,,,,1680 Capital One Dr,,Mclean,VA,221023407,,,2024-07-15,2500.00,0.00,Credit Card Payment - See Below,,,,,,,,,,,,,,,,,,,,
SB21B,C00629063,500091263,500089752,SB21B,ORG,New Blue Interactive,,,,,,1146 19th St NW,Ste 750,Washington,DC,200363740,,,2024-07-15,2500.00,0.00,Digital Consulting Services,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00629063,500089753,,,ORG,Capital One Credit Card,,,,,,1680 Capital One Dr,,Mclean,VA,221023407,,,2024-07-24,2500.00,0.00,Credit Card Payment - See Below,,,,,,,,,,,,,,,,,,,,
SB21B,C00629063,500091264,500089753,SB21B,ORG,New Blue Interactive,,,,,,1146 19th St NW,Ste 750,Washington,DC,200363740,,,2024-07-24,2500.00,0.00,Digital Consulting Services,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00629063,500089782,,,ORG,Mediacom Communications,,,,,,3033 Asbury Rd,,Dubuque,IA,520018434,,,2024-07-25,299.98,0.00,Utilities,,,,,,,,,,,,,,,,,,,,
SB21B,C00629063,500089784,,,ORG,New Blue Interactive,,,,,,1146 19th St NW,Ste 750,Washington,DC,200363740,,,2024-07-16,7500.00,0.00,Digital Consulting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00629063,500089802,,,ORG,T-Mobile,,,,,,3625 132nd Ave SE,,Bellevue,WA,980061325,,,2024-07-26,277.02,0.00,Mobile Phones,,,,,,,,,,,,,,,,,,,,
SB21B,C00629063,500089803,,,ORG,United Airlines,,,,,,233 S Wacker Dr,,Chicago,IL,606067147,,,2024-07-03,23.99,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00629063,500089804,,,ORG,United Airlines,,,,,,233 S Wacker Dr,,Chicago,IL,606067147,,,2024-07-03,26.99,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00629063,500089805,,,ORG,United Airlines,,,,,,233 S Wacker Dr,,Chicago,IL,606067147,,,2024-07-03,34.99,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00629063,500089806,,,ORG,United Airlines,,,,,,233 S Wacker Dr,,Chicago,IL,606067147,,,2024-07-03,36.99,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00629063,500089807,,,ORG,United Airlines,,,,,,233 S Wacker Dr,,Chicago,IL,606067147,,,2024-07-05,35.00,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00629063,500089808,,,ORG,United Airlines,,,,,,233 S Wacker Dr,,Chicago,IL,606067147,,,2024-07-05,35.00,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00629063,500089809,,,ORG,United Airlines,,,,,,233 S Wacker Dr,,Chicago,IL,606067147,,,2024-07-05,100.00,0.00,Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00629063,500089810,,,ORG,Wandro associates,,,,,,2015 Grand Ave,Ste 102,Des Moines,IA,503124902,,,2024-07-26,1090.00,0.00,Legal Services,,,,,,,,,,,,,,,,,,,,
