form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00001636,SB23.65884,,,CCM,Bob Casey for Senate Inc,,,,,,114 Lexington Drive,,Silver Spring,MD,20901,G2024,,2023-04-03,1000.00,,"Senate, PA",,,,,,,,,,,,,,,,,,,,
SB23,C00001636,SB23.65900,,,CCM,COMMITTEE TO RE-ELECT HENRY HANK JOHNSON,,,,,,4153 FLAT SHOALS PARKWAY,"SUITE 322, BUILDING C, 2ND FLOOR",DECATUR,GA,30034,P2024,,2023-04-13,1000.00,,"House, GA, 4 dst",,,,,,,,,,,,,,,,,,,,
SB23,C00001636,SB23.65916,,,PAC,Country Roads PAC,,,,,,PO Box 15854,,Washington,DC,20003,,,2023-04-24,5000.00,,Political Action Committee,,,,,,,,,,,,,,,,,,,,
SB23,C00001636,SB23.65878,,,CCM,FRIENDS OF RAJA FOR CONGRESS,,,,,,PO BOX 681202,,SCHAUMBURG,IL,60168,P2024,,2023-04-03,1000.00,,"House, IL, 8 dst",,,,,,,,,,,,,,,,,,,,
SB23,C00001636,SB23.65882,,,CCM,Katherine Clark for Congress,,,,,,PO Box 15,,Boston,MA,02137,G2024,,2023-04-03,1000.00,,"House, MA, 5 dst",,,,,,,,,,,,,,,,,,,,
SB23,C00001636,SB23.65899,,,PAC,Nutmeg PAC,,,,,,"1111 Summer Street, Suite 301",,Stamford,CT,06905,,,2023-04-13,500.00,,Political Action Committee,,,,,,,,,,,,,,,,,,,,
SB23,C00001636,SB23.65912,,,COM,Stanton for Congress,,,,,,"660 Pennsylvania Ave SE, #202",,Washington,DC,20003,P2024,,2023-04-24,1500.00,,"House, AZ, 4 dst",,,,,,,,,,,,,,,,,,,,
SB23,C00001636,SB23.65880,,,CCM,Ted Cruz Victory Committee,,,,,,"1593 Spring Hill Road, Suite 400",Attn: Jeff Wernsing,Vienna,VA,22183,,,2023-04-03,2500.00,,Victory Fund for Senator Cruz,,,,,,,,,,,,,,,,,,,,
SB23,C00001636,SB23.65917,,,PTY,The National Democratic Club,,,,,,"30 Ivy Street, SE",,Washington,DC,20003,,,2023-04-24,9000.00,,Democratic Club,,,,,,,,,,,,,,,,,,,,
SB23,C00001636,SB23.65914,,,PAC,Transportation Trust Fund,,,,,,411 First St SE,,Washington,DC,20003,,,2023-04-24,3000.00,,Political Action Committee,,,,,,,,,,,,,,,,,,,,
