form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00435321,EB56936,,,PAC,ASSOCIATED REPUBLICANS OF TEXAS CAMPAIGN FUND,,,,,,"901 S. MOPAC, STE. 300",,Austin,TX,78746,,,2024-04-30,10000.00,,NON-FEDERAL CONTRIBUTION,011,,ASSOCIATED REPUBLICANS OF TEXAS CAMPAIGN FUND,,,,,,,,TX,,,,,,,,,
SB29,C00435321,EB56947,,,PAC,BARBARA GERVIN HAWKINS CAMPAIGN,,,,,,P.O. BOX 18659,,San Antonio,TX,78218,G2024,,2024-04-30,2500.00,,NON-FEDERAL CONTRIBUTION,011,,BARBARA GERVIN HAWKINS CAMPAIGN,,HAWKINS,BARBARA GERVIN,,,,,TX,,,,,,,,,
SB29,C00435321,EB56949,,,PAC,CALVERT FOR COMMISSIONER CAMPAIGN,,,,,,P.O. BOX 15571,,San Antonio,TX,78212,P2026,,2024-04-30,5000.00,,NON-FEDERAL CONTRIBUTION,011,,CALVERT FOR COMMISSIONER CAMPAIGN,,CALVERT,TOMMY,,,,,TX,,,,,,,,,
SB29,C00435321,EB56960,,,PAC,CHARLIE GEREN CAMPAIGN,,,,,,P.O. BOX 1440,,Fort Worth,TX,76101,G2024,,2024-04-30,5000.00,,NON-FEDERAL CONTRIBUTION,011,,CHARLIE GEREN CAMPAIGN,,GEREN,CHARLIE,,,,,TX,,,,,,,,,
SB29,C00435321,EB56937,,,PAC,CHRISTI L. CRADDICK CAMPAIGN,,,,,,3112 WINDSOR,STE A-505,Austin,TX,78703,G2024,,2024-04-30,10000.00,,NON-FEDERAL CONTRIBUTION,011,,CHRISTI L. CRADDICK CAMPAIGN,,CRADDICK,CHRISTI L.,,,,,TX,,,,,,,,,
SB29,C00435321,EB56950,,,PAC,CODY HARRIS FOR STATE REP.,,,,,,1007 N. MALLARD ST.,,Palestine,TX,75801,G2024,,2024-04-30,2500.00,,NON-FEDERAL CONTRIBUTION,011,,CODY HARRIS FOR STATE REP.,,HARRIS,CODY,,,,,TX,,,,,,,,,
SB29,C00435321,EB56934,,,PAC,DADE PHELAN CAMPAIGN,,,,,,P.O. Box 5990,,AUSTIN,TX,78763,G2024,,2024-04-30,10000.00,,NON-FEDERAL CONTRIBUTION,011,,DADE PHELAN CAMPAIGN,,PHELAN,DADE,,,,,TX,,,,,,,,,
SB29,C00435321,EB56938,,,PAC,DAWN BUCKINGHAM CAMPAIGN,,,,,,P.O BOX 342524,,Austin,TX,78734,P2026,,2024-04-30,10000.00,,NON-FEDERAL CONTRIBUTION,011,,DAWN BUCKINGHAM CAMPAIGN,,BUCKINGHAM,DAWN,,,,,TX,,,,,,,,,
SB29,C00435321,EB56939,,,PAC,DIEGO BERNAL CAMPAIGN,,,,,,P.O. BOX 12411,,San Antonio,TX,78212,G2024,,2024-04-30,2500.00,,NON-FEDERAL CONTRIBUTION,011,,DIEGO BERNAL CAMPAIGN,,BERNAL,DIEGO,,,,,TX,,,,,,,,,
SB29,C00435321,EB56940,,,PAC,DREW DARBY CAMPAIGN,,,,,,P.O. BOX 3284,,San Angelo,TX,76902,G2024,,2024-04-30,3000.00,,NON-FEDERAL CONTRIBUTION,011,,DREW DARBY CAMPAIGN,,DARBY,DREW,,,,,TX,,,,,,,,,
SB29,C00435321,EB56941,,,PAC,DUSTIN BURROWS CAMPAIGN,,,,,,PO BOX 2569,,Lubbock,TX,79408,G2024,,2024-04-30,3000.00,,NON-FEDERAL CONTRIBUTION,011,,DUSTIN BURROWS CAMPAIGN,,BURROWS,DUSTIN,,,,,TX,,,,,,,,,
SB29,C00435321,EB56926,,,PAC,FRIENDS OF DONNA CAMPBELL,,,,,,1308 COMMON STREET STE 205 BOX 719,,NEW BRAUNFELS,TX,78130,G2024,,2024-04-30,5000.00,,NON-FEDERAL CONTRIBUTION,011,,FRIENDS OF DONNA CAMPBELL,,CAMPBELL,DONNA,,,,,TX,,,,,,,,,
SB29,C00435321,EB56946,,,PAC,GIA JOLENE 'JOSEY' GARCIA CAMPAIGN,,,,,,718 AMBER KNOLL,,San Antonio,TX,78251,G2024,,2024-04-30,5000.00,,NON-FEDERAL CONTRIBUTION,011,,GIA JOLENE 'JOSEY' GARCIA CAMPAIGN,,GARCIA,GIA JOLENE 'JOSEY',,,,,TX,,,,,,,,,
