form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00002972,500016137,,,CCM,Andy Barr For Congress,,,,,,3410 Alabama Ave,,Alexandria,VA,223051736,P2024,,2023-12-07,1000.00,0.00,,011,C00467571,,,BARR,Andy,,,,H,KY,06,,,,,,,,
SB23,C00002972,500016160,,,CCM,Anna Paulina Luna For Congress,,,,,,PO Box 23064,,Saint Petersburg,FL,337423064,P2024,,2023-12-07,2500.00,0.00,,011,C00718239,,,Luna,Anna Paulina,,,,H,FL,13,,,,,,,,
SB23,C00002972,500016301,,,CCM,Ashley Hinson For Congress,,,,,,PO Box 15239,,Washington,DC,200030239,P2024,,2023-12-18,-1000.00,0.00,Void of 10/19/23 contribution lost in mail.,011,C00706267,,,HINSON,Ashley,,,,H,IA,02,,,,,,,,
SB23,C00002972,500016319,,,CCM,Ashley Hinson For Congress,,,,,,PO Box 15239,,Washington,DC,200030239,P2024,,2023-12-19,1000.00,0.00,Reissue of 10/29/23 check lost in mail.,011,C00706267,,,HINSON,Ashley,,,,H,IA,02,,,,,,,,
SB23,C00002972,500016300,,,CCM,Barry Loudermilk For Congress,,,,,,410 1St St SE,Ste 310,Washington,DC,200031866,P2024,,2023-12-18,-1000.00,0.00,Void of 8/1/23 contribution lost in mail.,011,C00543892,,,LOUDERMILK,BARRY,,,,H,GA,11,,,,,,,,
SB23,C00002972,500016320,,,CCM,Barry Loudermilk For Congress,,,,,,410 1St St SE,Ste 310,Washington,DC,200031866,P2024,,2023-12-19,1000.00,0.00,Reissue of August 2023 check lost in mail.,011,C00543892,,,LOUDERMILK,BARRY,,,,H,GA,11,,,,,,,,
SB23,C00002972,500016147,,,CCM,Brian Fitzpatrick For Congress,,,,,,PO Box 15239,,Washington,DC,200030239,G2024,,2023-12-07,2000.00,0.00,,011,C00607416,,,Fitzpatrick,Brian,,,,H,DC,01,,,,,,,,
SB23,C00002972,500016198,,,CCM,Celeste For Congress,,,,,,PO Box 2410,,Cedar City,UT,847212410,C2024,Convention,2023-12-19,1000.00,0.00,,011,C00842765,,,MALOY,CELESTE,,,,H,UT,02,,,,,,,,
SB23,C00002972,500016194,,,CCM,Cleaver For Congress,,,,,,413 New Jersey Ave SE,,Washington,DC,200034007,P2024,,2023-12-19,1500.00,0.00,,011,C00395848,,,CLEAVER,EMANUEL,,,,H,MO,05,,,,,,,,
SB23,C00002972,500016145,,,CCM,Cole For Congress,,,,,,12176 Chancery Station Cir,,Reston,VA,201905803,P2024,,2023-12-07,3000.00,0.00,,011,C00379735,,,Cole,Tom,,,,H,OK,04,,,,,,,,
SB23,C00002972,500016159,,,CCM,Collins For Congress,,,,,,410 1St St SE,Fl 2,Washington,DC,200031867,P2024,,2023-12-07,1500.00,0.00,,011,C00544684,,,Collins,Michael,,,Jr,H,GA,10,,,,,,,,
SB23,C00002972,500016185,,,CCM,Curtis For Congress,,,,,,439 New Jersey Ave SE,,Washington,DC,200034034,G2024,,2023-12-07,2000.00,0.00,,011,C00647339,,,CURTIS,JOHN,,,,H,DC,03,,,,,,,,
SB23,C00002972,500016151,,,CCM,Davis For Congress,,,,,,660 Pennsylvania Ave SE,Ste 202,Washington,DC,200034357,P2024,,2023-12-19,1000.00,0.00,,011,C00172619,,,DAVIS,DANNY,,,,H,IL,07,,,,,,,,
SB23,C00002972,500016195,,,CCM,Diana Degette For Congress,,,,,,PO Box 61337,,Denver,CO,802068337,P2024,,2023-12-19,1000.00,0.00,,011,C00311639,,,DeGette,Diana,,,,H,DC,01,,,,,,,,
SB23,C00002972,500016171,,,CCM,Donald M Payne Jr For Congress,,,,,,660 Pennsylvania Ave SE,Ste 202,Washington,DC,200034357,P2024,,2023-12-07,1000.00,0.00,,011,C00519355,,,Payne,DONALD,,,Jr,H,NJ,10,,,,,,,,
SB23,C00002972,500016177,,,CCM,Dr Brian Babin For Us Congress,,,,,,107 S West St,Ste 176,Alexandria,VA,223142824,P2024,,2023-12-07,1000.00,0.00,,011,C00553859,,,BABIN,BRIAN,,,,H,TX,36,,,,,,,,
SB23,C00002972,500016180,,,CCM,Elizabeth Pannill Fletcher For Congress,,,,,,6129 Long Meadow Rd,,Mclean,VA,221012312,P2024,,2023-12-07,2000.00,0.00,,011,C00640045,,,Fletcher,Elizabeth,,,,H,TX,07,,,,,,,,
SB23,C00002972,500016138,,,CCM,Feenstra For Congress,,,,,,5827 Colfax Ave,,Alexandria,VA,223111013,P2024,,2023-12-07,500.00,0.00,,011,C00693663,,,FEENSTRA,RANDALL,,,,H,IA,04,,,,,,,,
SB23,C00002972,500016139,,,CCM,Feenstra For Congress,,,,,,5827 Colfax Ave,,Alexandria,VA,223111013,G2024,,2023-12-07,1500.00,0.00,,011,C00693663,,,FEENSTRA,RANDALL,,,,H,IA,04,,,,,,,,
SB23,C00002972,500016134,,,CCM,French Hill For Arkansas,,,,,,611 Pennsylvania Ave SE,# 424,Washington,DC,200034303,P2024,,2023-12-07,1000.00,0.00,,011,C00551275,,,HILL,FRENCH,,,,H,AR,02,,,,,,,,
SB23,C00002972,500016143,,,CCM,Friends Of Dave Joyce,,,,,,5827 Colfax Ave,,Alexandria,VA,223111013,G2024,,2023-12-07,1500.00,0.00,,011,C00527457,,,JOYCE,DAVE,,,,H,DC,14,,,,,,,,
SB23,C00002972,500016170,,,CCM,Friends Of Michael Guest,,,,,,5185 Macarthur Blvd NW,Ste 727,Washington,DC,200163341,P2024,,2023-12-07,1000.00,0.00,,011,C00665752,,,GUEST,MICHAEL,,,,H,MS,03,,,,,,,,
SB23,C00002972,500016141,,,CCM,Friends To Elect Dr Greg Murphy To Congress,,,,,,1369 E St SE,,Washington,DC,200033006,P2024,,2023-12-07,1000.00,0.00,,011,C00697649,,,MURPHY,GREGORY,,,,H,NC,03,,,,,,,,
SB23,C00002972,500016165,,,CCM,Garret Graves For Congress,,,,,,439 New Jersey Ave SE,,Washington,DC,200034034,G2024,,2023-12-07,1000.00,0.00,,011,C00558486,,,GRAVES,Garret,,,,H,DC,06,,,,,,,,
SB23,C00002972,500016197,,,CCM,Greg Steube Congressional Committee,,,,,,439 New Jersey Ave SE,,Washington,DC,200034034,G2024,,2023-12-19,1000.00,0.00,,011,C00671891,,,STEUBE,GREG,,,,H,FL,17,,,,,,,,
SB23,C00002972,500016190,,,CCM,Guy Reschenthaler For Congress,,,,,,5827 Colfax Ave,,Alexandria,VA,223111013,P2024,,2023-12-19,2500.00,0.00,,011,C00657833,,,RESCHENTHALER,GUY,,,,H,PA,14,,,,,,,,
SB23,C00002972,500016164,,,CCM,Jamie Comer For Congress,,,,,,5827 Colfax Ave,,Alexandria,VA,223111013,P2024,,2023-12-07,2500.00,0.00,,011,C00588764,,,Comer,James,,,,H,KY,01,,,,,,,,Date|12/06/23|Date  Time|TBD|Time  Venue|TBD|Venue  Participants|Bobby Hamill|Participants
SB23,C00002972,500016169,,,CCM,Jason Smith For Congress,,,,,,439 New Jersey Ave SE,,Washington,DC,200034034,P2024,,2023-12-07,1500.00,0.00,,011,C00541862,,,SMITH,JASON,,,,H,DC,08,,,,,,,,
SB23,C00002972,500016156,,,CCM,Jimmy Gomez For Congress,,,,,,777 S Figueroa St,Ste 4050,Los Angeles,CA,900175864,P2024,,2023-12-07,1000.00,0.00,,011,C00629659,,,GOMEZ,JIMMY,,,,H,CA,34,,,,,,,,
SB23,C00002972,500016204,,,CCM,Jimmy Gomez For Congress,,,,,,777 S Figueroa St,Ste 4050,Los Angeles,CA,900175864,P2024,,2023-12-19,500.00,0.00,,011,C00629659,,,GOMEZ,JIMMY,,,,H,CA,34,,,,,,,,
SB23,C00002972,500016191,,,CCM,Joe Wilson For Congress Committee,,,,,,2308 Mount Vernon Ave,Ste 707,Alexandria,VA,223011328,P2024,,2023-12-19,2500.00,0.00,,011,C00368522,,,WILSON,JOE,,,,H,SC,02,,,,,,,,
SB23,C00002972,500016178,,,CCM,John Carter For Congress Committee,,,,,,201 Univ Oaks Blvd,Ste # 540,Round Rock,TX,78665,P2024,,2023-12-19,1000.00,0.00,,011,C00371203,,,CARTER,JOHN,,,,H,TX,31,,,,,,,,
SB23,C00002972,500016193,,,CCM,Kat For Congress,,,,,,220 W Windsor Ave,,Alexandria,VA,223011518,P2024,,2023-12-19,1000.00,0.00,,011,C00730895,,,CAMMACK,KAT,,,,H,FL,03,,,,,,,,
SB23,C00002972,500016166,,,CCM,Katherine Clark For Congress,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,G2024,,2023-12-07,1000.00,0.00,,011,C00541888,,,CLARK,KATHERINE,,,,H,DC,05,,,,,,,,
SB23,C00002972,500016154,,,CCM,Ken Calvert For Congress,,,,,,403 1St St SE,,Washington,DC,200031827,P2024,,2023-12-07,1000.00,0.00,,011,C00257337,,,Calvert,Ken,,,,H,VA,42,,,,,,,,
SB23,C00002972,500016188,,,CCM,Kuster For Congress,,,,,,PO Box 1498,,Concord,NH,033021498,G2024,,2023-12-07,2000.00,0.00,,011,C00462861,,,KUSTER,ANN MCLANE,,,,H,NH,02,,,,,,,,
SB23,C00002972,500016181,,,CCM,Lance Gooden For Congress,,,,,,105 E St SE,,Washington,DC,200032616,P2024,,2023-12-07,1000.00,0.00,,011,C00662601,,,GOODEN,LANCE,,,,H,TX,05,,,,,,,,
SB23,C00002972,500016144,,,CCM,Latta For Congress,,,,,,5827 Colfax Ave,,Alexandria,VA,223111013,G2024,,2023-12-07,2000.00,0.00,,011,C00438697,,,LATTA,Bob,,,,H,OH,05,,,,,,,,
SB23,C00002972,500016205,,,CCM,Manchin For West Virginia,,,,,,PO Box 5202,,Charleston,WV,253610202,G2024,,2023-12-19,-4000.00,0.00,Void of 10/31/23 contribution - check not sent and retiring.,011,C00486563,,,MANCHIN,JOE,,,,S,DC,00,,,,,,,,
SB23,C00002972,500016183,,,CCM,Marc Veasey Congressional Campaign Committee,,,,,,499 S Capitol St SW,Ste 420,Washington,DC,200034027,G2024,,2023-12-07,3000.00,0.00,,011,C00506832,,,VEASEY,MARC,,,,H,TX,33,,,,,,,,
SB23,C00002972,500016157,,,CCM,Matsui For Congress,,,,,,PO Box 1738,,Sacramento,CA,958121738,P2024,,2023-12-07,1000.00,0.00,,011,C00409219,,,Matsui,Doris,,,,H,DC,06,,,,,,,,
SB23,C00002972,500016182,,,CCM,McCaul For Congress Inc,,,,,,5827 Colfax Ave,,Alexandria,VA,223111013,P2024,,2023-12-19,1000.00,0.00,,011,C00392688,,,MCCAUL,MICHAEL,,,,H,TX,10,,,,,,,,
SB23,C00002972,500016135,,,CCM,McClintock For Congress,,,,,,2308 Mount Vernon Ave,Ste 707,Alexandria,VA,223011328,P2024,,2023-12-07,1500.00,0.00,,011,C00446815,,,MCCLINTOCK,TOM,,,,H,VA,04,,,,,,,,
SB23,C00002972,500016179,,,CCM,Michael Cloud For Congress,,,,,,422 1St St SE,Fl 3,Washington,DC,200035172,P2024,,2023-12-07,1000.00,0.00,,011,C00655332,,,CLOUD,MICHAEL,,,,H,TX,27,,,,,,,,
SB23,C00002972,500016187,,,CCM,Mike Gallagher For Wisconsin,,,,,,5827 Colfax Ave,,Alexandria,VA,223111013,P2024,,2023-12-07,1000.00,0.00,,011,C00610212,,,Gallagher,Mike,,,,H,WI,08,,,,,,,,
SB23,C00002972,500016175,,,CCM,Mike Kelly For Congress,,,,,,700 Pennsylvania Ave SE,Ste 2023,Washington,DC,200032493,G2024,,2023-12-07,1000.00,0.00,,011,C00474189,,,KELLY,MIKE,,,,H,PA,16,,,,,,,,
SB23,C00002972,500016162,,,CCM,MILLER-MEEKS FOR CONGRESS,,,,,,PO Box 33,,Ottumwa,IA,525010033,G2024,,2023-12-07,1000.00,0.00,,011,C00558825,,,Miller-Meeks,Mariannette,JANE,,,H,IA,02,,,,,,,,
SB23,C00002972,500016186,,,CCM,Morgan Griffith For Congress,,,,,,3213 Duke St,Ste 700,Alexandria,VA,223144533,G2024,,2023-12-07,1000.00,0.00,,011,C00477240,,,GRIFFITH,MORGAN,,,,H,VA,09,,,,,,,,
SB23,C00002972,500016172,,,CCM,Nevadans For Steven Horsford,,,,,,PO Box 15096,,Washington,DC,200030096,G2024,,2023-12-07,1000.00,0.00,,011,C00668228,,,HORSFORD,STEVEN,,,,H,NV,04,,,,,,,,
SB23,C00002972,500016196,,,CCM,Pascrell For Congress,,,,,,PO Box 100,,Teaneck,NJ,076660100,P2024,,2023-12-19,1000.00,0.00,,011,C00313510,,,PASCRELL,BILL,,,,H,NJ,09,,,,,,,,
SB23,C00002972,500016174,,,CCM,Paul Tonko For Congress,,,,,,911 Central Ave,# 221,Albany,NY,122061350,G2024,,2023-12-07,1000.00,0.00,,011,C00450049,,,TONKO,PAUL,,,,H,NY,20,,,,,,,,
SB23,C00002972,500016167,,,CCM,Re-Elect James McGovern Committee,,,,,,6129 Long Meadow Rd,,Mc Lean,VA,221012312,P2024,,2023-12-07,1000.00,0.00,,011,C00285171,,,McGovern,James,,,,H,MA,02,,,,,,,,
SB23,C00002972,500016149,,,CCM,Rick Allen For Congress,,,,,,PO Box 338,,Augusta,GA,309030338,P2024,,2023-12-07,1500.00,0.00,,011,C00504019,,,ALLEN,RICK,,,,H,VA,12,,,,,,,,
SB23,C00002972,500016153,,,CCM,Rick Crawford For Congress,,,,,,700 Pennsylvania Ave SE,Ste 2023,Washington,DC,200032493,G2024,,2023-12-07,1000.00,0.00,,011,C00462374,,,CRAWFORD,RICK,,,,H,AR,01,,,,,,,,
SB23,C00002972,500016152,,,CCM,Robin Kelly For Congress,,,,,,413 New Jersey Ave SE,,Washington,DC,200034007,G2024,,2023-12-07,1000.00,0.00,,011,C00539866,,,Kelly,Robin,,,,H,DC,02,,,,,,,,
SB23,C00002972,500016184,,,CCM,Roger Williams For Congress,,,,,,5827 Colfax Ave,,Alexandria,VA,223111013,P2024,,2023-12-07,1000.00,0.00,,011,C00498121,,,WILLIAMS,ROGER,,,,H,TX,25,,,,,,,,
SB23,C00002972,500016163,,,CCM,Ron Estes For Congress,,,,,,220 W Windsor Ave,,Alexandria,VA,223011518,P2024,,2023-12-07,1000.00,0.00,,011,C00632067,,,ESTES,RON,,,,H,DC,04,,,,,,,,
SB23,C00002972,500016155,,,CCM,Salud Carbajal For Congress,,,,,,660 Pennsylvania Ave SE,Ste 202,Washington,DC,200034357,P2024,,2023-12-07,1000.00,0.00,,011,C00576041,,,Carbajal,Salud,,,,H,CA,24,,,,,,,,
SB23,C00002972,500016158,,,CCM,Scott Peters For Congress,,,,,,PO Box 22074,,San Diego,CA,921922074,G2024,,2023-12-07,2500.00,0.00,,011,C00503110,,,PETERS,SCOTT,,,,H,DC,52,,,,,,,,
SB23,C00002972,500016192,,,CCM,Shontel Brown For Congress,,,,,,413 New Jersey Ave SE,,Washington,DC,200034007,P2024,,2023-12-19,1000.00,0.00,,011,C00764381,,,Brown,Shontel,,,,H,OH,11,,,,,,,,
SB23,C00002972,500016201,,,CCM,Sylvia Garcia For Congress,,,,,,PO Box 10596,,Washington,DC,200200896,P2024,,2023-12-07,-1000.00,0.00,Void of 8/24/23 check - lost in mail.,011,C00660555,,,GARCIA,SYLVIA,,,,H,TX,29,,,,,,,,
SB23,C00002972,500016202,,,CCM,Sylvia Garcia For Congress,,,,,,PO Box 10596,,Washington,DC,200200896,P2024,,2023-12-07,1000.00,0.00,Reissue of 8/24/23 check that was lost in mail.,011,C00660555,,,GARCIA,SYLVIA,,,,H,TX,29,,,,,,,,
SB23,C00002972,500016199,,,CCM,TEAM HAGERTY,,,,,,4515 Harding Pike,Ste 110,Nashville,TN,372052193,P2020,,2023-12-19,2500.00,0.00,2020 Primary Debt,,C00718627,,,Hagerty,Bill,,,,S,TN,00,,,,,,,,
SB23,C00002972,500016150,,,CCM,Terri Sewell For Congress,,,,,,499 S Capitol St SW,Ste 420,Washington,DC,200034027,G2024,,2023-12-07,1000.00,0.00,,011,C00458976,,,SEWELL,TERRI,,,,H,AL,07,,,,,,,,
SB23,C00002972,500016176,,,CCM,Texans For Jodey Arrington,,,,,,439 New Jersey Ave SE,,Washington,DC,200034034,G2024,,2023-12-07,1000.00,0.00,,011,C00588657,,,Arrington,Jodey,,,,H,TX,19,,,,,,,,
SB23,C00002972,500016200,,,CCM,Tom Suozzi For Congress,,,,,,PO Box 669,,Glen Cove,NY,115420669,O2024,Special General,2023-12-19,1000.00,0.00,,,C00607200,,,SUOZZI,TOM,,,,H,DC,03,,,,,,,,
SB23,C00002972,500016142,,,CCM,Troy Balderson For Congress,,,,,,4679 Winterset Dr,,Columbus,OH,432208113,G2024,,2023-12-07,1000.00,0.00,,011,C00662650,,,BALDERSON,TROY,,,,H,OH,12,,,,,,,,
SB23,C00002972,500016140,,,CCM,Troy Carter For Congress,,,,,,PO Box 50730,,New Orleans,LA,701500730,P2024,,2023-12-07,1000.00,0.00,,011,C00763649,,,Carter,Troy,Sr.,,,H,LA,02,,,,,,,,
SB23,C00002972,500016189,,,CCM,Val Hoyle For Congress,,,,,,660 Pennsylvania Ave SE,Ste 202,Washington,DC,200034357,P2024,,2023-12-07,1000.00,0.00,,011,C00796144,,,Hoyle,Valerie,,,,H,OR,04,,,,,,,,
SB23,C00002972,500016146,,,CCM,Weber For Congress,,,,,,105 E St SE,,Washington,DC,200032616,P2024,,2023-12-07,1000.00,0.00,,011,C00502229,,,WEBER,RANDY,,,,H,TX,14,,,,,,,,
SB23,C00002972,500016168,,,CCM,Wicker For Senate,,,,,,1020 N Fairfax St,Ste 201,Alexandria,VA,223142068,G2024,,2023-12-07,1000.00,0.00,,011,C00443218,,,WICKER,ROGER,,,,S,DC,00,,,,,,,,
SB23,C00002972,500016133,,,CCM,Womack For Congress Finance Committee,,,,,,PO Box 508,,Rogers,AR,727570508,P2024,,2023-12-07,1500.00,0.00,,011,C00477745,,,WOMACK,STEVE,,,,H,AR,03,,,,,,,,
SB23,C00002972,500016173,,,CCM,Yvette Clarke For Congress,,,,,,PO Box 250200,,Brooklyn,NY,112250200,P2024,,2023-12-07,1000.00,0.00,,011,C00415331,,,CLARKE,YVETTE,,,,H,DC,09,,,,,,,,
