form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00839894,B-65573,,,ORG,Act Blue,,,,,,PO Box 445525,,Somerville,MA,02158,G2024,,2024-04-07,21.69,,Credit Card Processing Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65649,,,ORG,Act Blue,,,,,,PO Box 445525,,Somerville,MA,02158,G2024,,2024-04-14,19.76,,Credit Card Processing Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65585,,,ORG,Act Blue,,,,,,PO Box 445525,,Somerville,MA,02158,G2024,,2024-04-21,37.43,,Credit Card Processing Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65610,,,ORG,Act Blue,,,,,,PO Box 445525,,Somerville,MA,02158,G2024,,2024-04-28,44.37,,Credit Card Processing Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65597,,,ORG,Act Blue,,,,,,PO Box 445525,,Somerville,MA,02158,G2024,,2024-04-30,22.32,,Credit Card Processing Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65623,,,ORG,Act Blue,,,,,,PO Box 445525,,Somerville,MA,02158,G2024,,2024-05-05,61.78,,Credit Card Processing Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65636,,,ORG,Act Blue,,,,,,PO Box 445525,,Somerville,MA,02158,G2024,,2024-05-12,24.95,,Credit Card Processing Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65559,,,ORG,Act Blue,,,,,,PO Box 445525,,Somerville,MA,02158,G2024,,2024-05-19,26.18,,Credit Card Processing Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65572,,,ORG,Act Blue,,,,,,PO Box 445525,,Somerville,MA,02158,G2024,,2024-05-26,22.34,,Credit Card Processing Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65648,,,ORG,Act Blue,,,,,,PO Box 445525,,Somerville,MA,02158,G2024,,2024-05-31,24.39,,Credit Card Processing Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65611,,,ORG,Act Blue,,,,,,PO Box 445525,,Somerville,MA,02158,G2024,,2024-06-02,6.29,,Credit Card Processing Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65598,,,ORG,Act Blue,,,,,,PO Box 445525,,Somerville,MA,02158,G2024,,2024-06-09,51.57,,Credit Card Processing Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65624,,,ORG,Act Blue,,,,,,PO Box 445525,,Somerville,MA,02158,G2024,,2024-06-16,31.52,,Credit Card Processing Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65637,,,ORG,Act Blue,,,,,,PO Box 445525,,Somerville,MA,02158,G2024,,2024-06-23,15.29,,Credit Card Processing Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65560,,,ORG,Act Blue,,,,,,PO Box 445525,,Somerville,MA,02158,G2024,,2024-06-30,17.14,,Credit Card Processing Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65638,,,ORG,Action Network Tools,,,,,,12180 Millennium Dr. #500,,Playa Vista,CA,90094,G2024,,2024-04-22,160.00,,Email Software,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65562,,,ORG,Action Network Tools,,,,,,12180 Millennium Dr. #500,,Playa Vista,CA,90094,G2024,,2024-05-22,10.00,,Email Software,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65549,,,ORG,Action Network Tools,,,,,,12180 Millennium Dr. #500,,Playa Vista,CA,90094,G2024,,2024-06-24,10.00,,Email Software,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65548,,,ORG,Amalgamated Bank,,,,,,185 K St. NW,,Washington,DC,20006,G2024,,2024-04-26,13.00,,Bank Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65561,,,ORG,Amalgamated Bank,,,,,,185 K St. NW,,Washington,DC,20006,G2024,,2024-05-24,12.00,,Bank Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65625,,,ORG,Amalgamated Bank,,,,,,185 K St. NW,,Washington,DC,20006,G2024,,2024-06-28,12.00,,Bank Fees,001,,,,,,,,,,,,,,,,,,,
