form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00787671,SE-S1608525,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,G2024,,2024-04-18,31.91,,2364.06,LEADS/PHONE LISTS,004,,S,H4TX10093,MCCAUL,MICHAEL,,,,H,10,TX,DERIDDER,PAUL,,,,2024-04-18,X,INVOICE DID NOT CLEAR BANK BEFORE CLOSE OF BOOKS
SE,C00787671,SE-S1608527,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,G2024,,2024-04-18,31.91,,2364.06,LEADS/PHONE LISTS,004,,S,H2CA00120,BROWNLEY,JULIA,,,,H,26,CA,DERIDDER,PAUL,,,,2024-08-09,X,INVOICE DID NOT CLEAR BANK BEFORE CLOSE OF BOOKS
SE,C00787671,SE-S1608637,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,G2024,,2024-04-25,31.91,,2431.42,LEADS / PHONE LISTS(ESTIMATE),004,,S,H4TX10093,MCCAUL,MICHAEL,,,,H,10,TX,DERIDDER,PAUL,,,,2024-04-25,X,INVOICE FOR THIS ESTIMATE NOT ISSUED OR PAID BEFORE CLOSE OF BOOKS
SE,C00787671,SE-S1608639,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,G2024,,2024-04-25,31.91,,2431.42,LEADS / PHONE LISTS(ESTIMATE),004,,S,H2CA00120,BROWNLEY,JULIA,,,,H,26,CA,DERIDDER,PAUL,,,,2024-08-09,X,INVOICE FOR THIS ESTIMATE NOT ISSUED OR PAID BEFORE CLOSE OF BOOKS
SE,C00787671,SE-S1597701,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,G2024,,2024-03-28,76.11,2024-04-03,1758.00,LEADS/PHONE LISTS,004,,S,H4TX10093,MCCAUL,MICHAEL,,,,H,10,TX,DERIDDER,PAUL,,,,2024-03-28,
SE,C00787671,SE-S1597703,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,G2024,,2024-03-28,76.11,2024-04-03,1758.00,LEADS/PHONE LISTS,004,,S,H2CA00120,BROWNLEY,JULIA,,,,H,26,CA,DERIDDER,PAUL,,,,2024-08-09,
SE,C00787671,SE-S1597813,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,G2024,,2024-04-04,60.55,2024-04-10,2030.48,LEADS/PHONE LISTS,004,,S,H4TX10093,MCCAUL,MICHAEL,,,,H,10,TX,DERIDDER,PAUL,,,,2024-04-04,
SE,C00787671,SE-S1597815,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,G2024,,2024-04-04,60.55,2024-04-10,2030.48,LEADS/PHONE LISTS,004,,S,H2CA00120,BROWNLEY,JULIA,,,,H,26,CA,DERIDDER,PAUL,,,,2024-08-09,
SE,C00787671,SE-S1597509,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,G2024,,2024-03-14,235.18,2024-04-10,1139.47,LEADS/PHONE LISTS,004,,S,H4TX10093,MCCAUL,MICHAEL,,,,H,10,TX,DERIDDER,PAUL,,,,2024-03-14,
SE,C00787671,SE-S1597511,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,G2024,,2024-03-14,235.18,2024-04-10,1139.47,LEADS/PHONE LISTS,004,,S,H2CA00120,BROWNLEY,JULIA,,,,H,26,CA,DERIDDER,PAUL,,,,2024-08-09,
SE,C00787671,SE-S1601547,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,G2024,,2024-04-11,42.22,2024-04-17,2220.47,LEADS/PHONE LISTS,004,,S,H4TX10093,MCCAUL,MICHAEL,,,,H,10,TX,DERIDDER,PAUL,,,,2024-04-11,
SE,C00787671,SE-S1601549,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,G2024,,2024-04-11,42.22,2024-04-17,2220.47,LEADS/PHONE LISTS,004,,S,H2CA00120,BROWNLEY,JULIA,,,,H,26,CA,DERIDDER,PAUL,,,,2024-08-09,
SE,C00787671,SE-S1597573,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,G2024,,2024-03-21,61.34,2024-04-17,1415.50,LEADS/PHONE LISTS,004,,S,H4TX10093,MCCAUL,MICHAEL,,,,H,10,TX,DERIDDER,PAUL,,,,2024-03-21,
SE,C00787671,SE-S1597575,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,G2024,,2024-03-21,61.34,2024-04-17,1415.50,LEADS/PHONE LISTS,004,,S,H2CA00120,BROWNLEY,JULIA,,,,H,26,CA,DERIDDER,PAUL,,,,2024-08-09,
SE,C00787671,SE-S1608533,,,ORG,LAV SERVICES LLC,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,G2024,,2024-04-18,30.31,,2364.06,PHONEBANK PAYROLL SERVICES,004,,S,H4TX10093,MCCAUL,MICHAEL,,,,H,10,TX,DERIDDER,PAUL,,,,2024-04-18,X,INVOICE DID NOT CLEAR BANK BEFORE CLOSE OF BOOKS
SE,C00787671,SE-S1608535,,,ORG,LAV SERVICES LLC,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,G2024,,2024-04-18,30.31,,2364.06,PHONEBANK PAYROLL SERVICES,004,,S,H2CA00120,BROWNLEY,JULIA,,,,H,26,CA,DERIDDER,PAUL,,,,2024-08-09,X,INVOICE DID NOT CLEAR BANK BEFORE CLOSE OF BOOKS
SE,C00787671,SE-S1608645,,,ORG,LAV SERVICES LLC,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,G2024,,2024-04-25,30.31,,2431.42,PHONEBANK PAYROLL SERVICES(ESTIMATE),004,,S,H4TX10093,MCCAUL,MICHAEL,,,,H,10,TX,DERIDDER,PAUL,,,,2024-04-25,X,INVOICE FOR THIS ESTIMATE NOT ISSUED OR PAID BEFORE CLOSE OF BOOKS
SE,C00787671,SE-S1608647,,,ORG,LAV SERVICES LLC,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,G2024,,2024-04-25,30.31,,2431.42,PHONEBANK PAYROLL SERVICES(ESTIMATE),004,,S,H2CA00120,BROWNLEY,JULIA,,,,H,26,CA,DERIDDER,PAUL,,,,2024-08-09,X,INVOICE FOR THIS ESTIMATE NOT ISSUED OR PAID BEFORE CLOSE OF BOOKS
SE,C00787671,SE-S1597709,,,ORG,LAV SERVICES LLC,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,G2024,,2024-03-28,72.31,2024-04-03,1758.00,PHONEBANK PAYROLL SERVICES,004,,S,H4TX10093,MCCAUL,MICHAEL,,,,H,10,TX,DERIDDER,PAUL,,,,2024-03-28,
