form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB22,C00888602,500173019,,,CCM,AMISH FOR ARIZONA,,,,,,PO Box 7070,,Phoenix,AZ,850117070,,,2024-09-27,7500.00,0.00,Transfer,,C00836502,,,SHAH,AMISH,DR.,,,H,AZ,01,,,,,,,,
SB22,C00888602,500173013,,,CCM,APRIL MCCLAIN DELANEY FOR CONGRESS,,,,,,PO Box 83940,,Gaithersburg,MD,208833940,,,2024-09-27,7500.00,0.00,Transfer,,C00854471,,,DELANEY,APRIL,MCCLAIN,,,H,MD,06,,,,,,,,
SB22,C00888602,500173011,,,CCM,CITIZENS FOR PETER BARCA,,,,,,PO Box 1509,,Kenosha,WI,531411509,,,2024-09-27,7500.00,0.00,Transfer,,C00876490,,,BARCA,PETER,,,,H,WI,01,,,,,,,,
SB22,C00888602,500173015,,,CCM,COMMITTEE TO ELECT SHOMARI FIGURES FOR CONGRESS,,,,,,907 Spring Hill Ave,,Mobile,AL,366042711,,,2024-09-27,7500.00,0.00,Transfer,,C00856237,,,FIGURES,SHOMARI,C.,,,H,AL,02,,,,,,,,
SB22,C00888602,500173012,,,CCM,COOKE FOR CONGRESS,,,,,,PO Box 1846,,Eau Claire,WI,547021846,,,2024-09-27,7500.00,0.00,Transfer,,C00844993,,,COOKE,REBECCA,,,,H,WI,03,,,,,,,,
SB22,C00888602,500173022,,,PAC,DEMOCRACY SUMMER LEADERSHIP PAC,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,,,2024-09-30,7500.00,0.00,Transfer,,C00664318,,,,,,,,,,,,,,,,,,
SB22,C00888602,500173014,,,CCM,EHASZ FOR CONGRESS,,,,,,1800 Byberry Rd,Unit 1336,Bensalem,PA,190204747,,,2024-09-27,7500.00,0.00,Transfer,,C00791335,,,EHASZ,ASHLEY,,,,H,PA,01,,,,,,,,
SB22,C00888602,500173020,,,CCM,FRIENDS OF JANELLE STELSON,,,,,,PO Box 41,,Lemoyne,PA,170430041,,,2024-09-27,7500.00,0.00,Transfer,,C00852368,,,STELSON,JANELLE,,,,H,PA,10,,,,,,,,
SB22,C00888602,500173018,,,CCM,KRISTEN FOR MICHIGAN,,,,,,PO Box 854,,Bay City,MI,487070854,,,2024-09-27,7500.00,0.00,Transfer,,C00864207,,,MCDONALD RIVET,KRISTEN,,,,H,MI,08,,,,,,,,
SB22,C00888602,500173016,,,CCM,MANNION FOR NEW YORK,,,,,,PO Box 11131,,Syracuse,NY,132181131,,,2024-09-27,7500.00,0.00,Transfer,,C00845461,,,MANNION,JOHN,W,,,H,NY,22,,,,,,,,
SB22,C00888602,500173017,,,CCM,MARLINGA FOR CONGRESS,,,,,,155 S Main St,Unit 672,Mount Clemens,MI,480467727,,,2024-09-27,7500.00,0.00,Transfer,,C00807727,,,MARLINGA,CARL,J.,,,H,MI,10,,,,,,,,
SB22,C00888602,500173021,,,CCM,VINDMAN FOR CONGRESS,,,,,,4222 Fortuna Center Plz,Ste 664,Dumfries,VA,220251515,,,2024-09-27,7500.00,0.00,Transfer,,C00856955,,,VINDMAN,YEVGENY,'EUGENE',,,H,VA,07,,,,,,,,
