form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00139659,SB23.59185,,,CCM,ADAM FOR COLORADO,,,,,,PO BOX 371,,WOODY CREEK,CO,81656,P2024,,2023-04-14,100.00,,"earmarked through ActBlue-Roayl, Jane",,C00805275,ADAM FOR COLORADO,H2CO03351,FRISCH,ADAM,,,,H,CO,03,,,,,,,X,
SB23,C00139659,SB23.59186,,,CCM,ADAM FOR COLORADO,,,,,,PO BOX 371,,WOODY CREEK,CO,81656,P2024,,2023-04-15,100.00,,"earmarked through ActBlue-Minkoff, Andrea",,C00805275,ADAM FOR COLORADO,H2CO03351,FRISCH,ADAM,,,,H,CO,03,,,,,,,X,
SB23,C00139659,SB23.59187,,,CCM,ADAM FOR COLORADO,,,,,,PO BOX 371,,WOODY CREEK,CO,81656,P2024,,2023-04-16,500.00,,"earmarked through ActBlue-Insoft, Susan",,C00805275,ADAM FOR COLORADO,H2CO03351,FRISCH,ADAM,,,,H,CO,03,,,,,,,X,
SB23,C00139659,SB23.59184,,,CCM,ADAM FOR COLORADO,,,,,,PO BOX 371,,WOODY CREEK,CO,81656,P2024,,2023-04-20,50.00,,"earmarked through ActBlue-Slavick, Joanna",,C00805275,ADAM FOR COLORADO,H2CO03351,FRISCH,ADAM,,,,H,CO,03,,,,,,,X,
SB23,C00139659,SB23.59188,,,CCM,ADAM FOR COLORADO,,,,,,PO BOX 371,,WOODY CREEK,CO,81656,P2024,,2023-04-20,250.00,,"earmarked through ActBlue-Slavick, Joanna",,C00805275,ADAM FOR COLORADO,H2CO03351,FRISCH,ADAM,,,,H,CO,03,,,,,,,X,
SB23,C00139659,SB23.59107,,,CCM,ANGIE CRAIG FOR CONGRESS,,,,,,PO BOX 22116,,EAGAN,MN,55122,P2024,,2023-04-17,1500.00,,direct candidate contribution,,C00575209,ANGIE CRAIG FOR CONGRESS,H6MN02131,CRAIG,ANGELA DAWN,,,,H,MN,02,,,,,,,,
SB23,C00139659,SB23.59102,,,CCM,BECCA BALINT FOR VERMONT,,,,,,P.O. BOX 291,,BURLINGTON,VT,05402,P2024,,2023-04-17,1500.00,,direct candidate contribution,,C00797175,BECCA BALINT FOR VERMONT,H2VT01076,BALINT,REBECCA 'BECCA',,,,H,VT,01,,,,,,,,
SB23,C00139659,SB23.59119,,,CCM,DAN GOLDMAN FOR NEW YORK,,,,,,PO BOX 3306,,NEW YORK,NY,10008,P2024,,2023-04-19,1500.00,,direct candidate contribution,,C00816660,DAN GOLDMAN FOR NEW YORK,H2NY10308,GOLDMAN,DANIEL,,,,H,NY,10,,,,,,,,
SB23,C00139659,SB23.59123,,,CCM,ELISSA SLOTKIN FOR MICHIGAN,,,,,,P.O. BOX 4145,,EAST LANSING,MI,48826,P2024,,2023-04-19,2500.00,,direct candidate contribution,,C00834218,ELISSA SLOTKIN FOR MICHIGAN,S4MI00470,SLOTKIN (sen),ELISSA,,,,S,MI,00,,,,,,,,
SB23,C00139659,SB23.59183,,,CCM,FRIENDS OF SHERROD BROWN,,,,,,2280 KRESGE DRIVE,Suite 800,AMHERST,OH,44001,P2024,,2023-04-03,150.00,,earmarked through ActBlue-Hathcock,,C00264697,FRIENDS OF SHERROD BROWN,H2OH13033,BROWN,SHERROD,,,,H,OH,13,,,,,,,X,
