form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00436998,SB21B.6271,,,ORG,ActBlue,,,,,,PO Box  441146,,Somerville,MA,02144,O2024,,2024-10-13,197.50,,Credit card processing fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00436998,SB21B.6276,,,ORG,ActBlue,,,,,,PO Box  441146,,Somerville,MA,02144,O2024,,2024-10-16,98.75,,Credit card processing fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00436998,SB21B.6283,,,ORG,ActBlue,,,,,,PO Box  441146,,Somerville,MA,02144,O2024,,2024-10-27,3.95,,Credit card processing fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00436998,SB21B.6289,,,ORG,ActBlue,,,,,,PO Box  441146,,Somerville,MA,02144,O2024,,2024-10-31,39.50,,Credit card processing fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00436998,SB21B.6299,,,ORG,ActBlue,,,,,,PO Box  441146,,Somerville,MA,02144,O2024,,2024-11-24,79.00,,Credit card processing fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00436998,SB21B.6305,,,ORG,ActBlue,,,,,,PO Box  441146,,Somerville,MA,02144,O2024,,2024-11-25,23.70,,Credit card processing fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00436998,SB21B.6243,,,ORG,Authorize.net,,,,,,10800 NE 8th Street,Suite 600,Bellevue,WA,98004,O2024,,2024-10-02,25.00,,Credit card processing fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00436998,SB21B.6265,,,ORG,Authorize.net,,,,,,10800 NE 8th Street,Suite 600,Bellevue,WA,98004,O2024,,2024-11-04,25.00,,Credit card processing fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00436998,SB21B.6242,,,ORG,Bank of America,,,,,,PO Box 15731,,Wilmington,DE,19886,O2024,,2024-10-01,222.20,,Credit card processing fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00436998,SB21B.6261,,,ORG,Bank of America,,,,,,PO Box 15731,,Wilmington,DE,19886,O2024,,2024-11-01,222.20,,Credit card processing fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00436998,SB21B.6262,,,ORG,GLH Consulting Inc.,,,,,,"425 Massachusetts Avenue, NW Apt.",,Washington,DC,20001,O2024,,2024-10-02,18.99,,Fundraising Consultant,003,,,,,,,,,,,,,,,,,,,
SB21B,C00436998,SB21B.6259,,,ORG,Teresa Mendez,,,,,,PO Box 2808,,Montgomery Village,MD,20886,O2024,,2024-10-18,1545.00,,Catering,003,,,,,,,,,,,,,,,,,,,
