form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00580100,SB21B.1006177,,,ORG,"2M DOCUMENT MANAGEMENT AND IMAGING, LLC",,,,,,955 CAMBRIDGE DRIVE SE,,EAST GRAND RAPIDS,MI,49506,,,2024-07-23,146185.16,,DOCUMENT HOSTING AND CONSULTING
SB21B,C00580100,SB21B.1010011,,,ORG,"2M DOCUMENT MANAGEMENT AND IMAGING, LLC",,,,,,955 CAMBRIDGE DRIVE SE,,EAST GRAND RAPIDS,MI,49506,,,2024-07-29,95867.67,,DOCUMENT HOSTING AND CONSULTING
SB21B,C00580100,SB21B.1016299,,,ORG,"2M DOCUMENT MANAGEMENT AND IMAGING, LLC",,,,,,955 CAMBRIDGE DRIVE SE,,EAST GRAND RAPIDS,MI,49506,,,2024-08-28,98295.16,,DOCUMENT HOSTING AND CONSULTING
SB21B,C00580100,SB21B.1021582,,,ORG,"2M DOCUMENT MANAGEMENT AND IMAGING, LLC",,,,,,955 CAMBRIDGE DRIVE SE,,EAST GRAND RAPIDS,MI,49506,,,2024-09-27,91471.75,,DOCUMENT HOSTING AND CONSULTING
SB21B,C00580100,SB21B.1002316,,,ORG,AMERICAN EXPRESS,,,,,,P.O. BOX 1270,,NEWARK,NJ,07101,,,2024-07-05,604.78,,CREDIT CARD PAYMENT: SEE ITEMIZATION(S) IF REQUIRED
SB21B,C00580100,SB21B.1002316.1,SB21B.1002316,SB21B,ORG,ADOBE,,,,,,345 PARK AVENUE,,SAN JOSE,CA,95110,,,2024-05-27,141.28,,SUBSCRIPTIONS,,,,,,,,,,,,,,,,,,,X
SB21B,C00580100,SB21B.1002316.4,SB21B.1002316,SB21B,ORG,MICROSOFT,,,,,,8TH FLOOR 91 MAIN ST,,DALLAS,TX,75202,,,2024-05-02,13.61,,SOFTWARE SERVICES,,,,,,,,,,,,,,,,,,,X
SB21B,C00580100,SB21B.1002316.2,SB21B.1002316,SB21B,ORG,MICROSOFT,,,,,,8TH FLOOR 91 MAIN ST,,DALLAS,TX,75202,,,2024-05-02,109.75,,SOFTWARE SERVICES,,,,,,,,,,,,,,,,,,,X
SB21B,C00580100,SB21B.1002316.3,SB21B.1002316,SB21B,ORG,MICROSOFT,,,,,,8TH FLOOR 91 MAIN ST,,DALLAS,TX,75202,,,2024-05-02,274.37,,SOFTWARE SERVICES,,,,,,,,,,,,,,,,,,,X
SB21B,C00580100,SB21B.1002316.6,SB21B.1002316,SB21B,ORG,MICROSOFT,,,,,,8TH FLOOR 91 MAIN ST,,DALLAS,TX,75202,,,2024-05-03,10.89,,SOFTWARE SERVICES,,,,,,,,,,,,,,,,,,,X
SB21B,C00580100,SB21B.1002316.5,SB21B.1002316,SB21B,ORG,MICROSOFT,,,,,,8TH FLOOR 91 MAIN ST,,DALLAS,TX,75202,,,2024-05-03,54.88,,SOFTWARE SERVICES,,,,,,,,,,,,,,,,,,,X
SB21B,C00580100,SB21B.1007155,,,ORG,AMERICAN EXPRESS,,,,,,P.O. BOX 1270,,NEWARK,NJ,07101,,,2024-07-24,604.78,,CREDIT CARD PAYMENT: SEE ITEMIZATION(S) IF REQUIRED
SB21B,C00580100,SB21B.1007155.1,SB21B.1007155,SB21B,ORG,ADOBE,,,,,,345 PARK AVENUE,,SAN JOSE,CA,95110,,,2024-06-27,141.28,,SUBSCRIPTIONS,,,,,,,,,,,,,,,,,,,X
SB21B,C00580100,SB21B.1007155.2,SB21B.1007155,SB21B,ORG,MICROSOFT,,,,,,8TH FLOOR 91 MAIN ST,,DALLAS,TX,75202,,,2024-06-02,13.61,,SOFTWARE SERVICES,,,,,,,,,,,,,,,,,,,X
SB21B,C00580100,SB21B.1007155.6,SB21B.1007155,SB21B,ORG,MICROSOFT,,,,,,8TH FLOOR 91 MAIN ST,,DALLAS,TX,75202,,,2024-06-03,10.89,,SOFTWARE SERVICES,,,,,,,,,,,,,,,,,,,X
SB21B,C00580100,SB21B.1007155.5,SB21B.1007155,SB21B,ORG,MICROSOFT,,,,,,8TH FLOOR 91 MAIN ST,,DALLAS,TX,75202,,,2024-06-03,54.88,,SOFTWARE SERVICES,,,,,,,,,,,,,,,,,,,X
SB21B,C00580100,SB21B.1007155.3,SB21B.1007155,SB21B,ORG,MICROSOFT,,,,,,8TH FLOOR 91 MAIN ST,,DALLAS,TX,75202,,,2024-06-03,109.75,,SOFTWARE SERVICES,,,,,,,,,,,,,,,,,,,X
SB21B,C00580100,SB21B.1007155.4,SB21B.1007155,SB21B,ORG,MICROSOFT,,,,,,8TH FLOOR 91 MAIN ST,,DALLAS,TX,75202,,,2024-06-03,274.37,,SOFTWARE SERVICES,,,,,,,,,,,,,,,,,,,X
SB21B,C00580100,SB21B.1013902,,,ORG,AMERICAN EXPRESS,,,,,,P.O. BOX 1270,,NEWARK,NJ,07101,,,2024-08-30,604.78,,CREDIT CARD PAYMENT: SEE ITEMIZATION(S) IF REQUIRED
SB21B,C00580100,SB21B.1013902.1,SB21B.1013902,SB21B,ORG,ADOBE,,,,,,345 PARK AVENUE,,SAN JOSE,CA,95110,,,2024-07-27,141.28,,SUBSCRIPTIONS,,,,,,,,,,,,,,,,,,,X
SB21B,C00580100,SB21B.1013902.6,SB21B.1013902,SB21B,ORG,MICROSOFT,,,,,,8TH FLOOR 91 MAIN ST,,DALLAS,TX,75202,,,2024-07-03,10.89,,SOFTWARE SERVICES,,,,,,,,,,,,,,,,,,,X
SB21B,C00580100,SB21B.1013902.3,SB21B.1013902,SB21B,ORG,MICROSOFT,,,,,,8TH FLOOR 91 MAIN ST,,DALLAS,TX,75202,,,2024-07-03,13.61,,SOFTWARE SERVICES,,,,,,,,,,,,,,,,,,,X
SB21B,C00580100,SB21B.1013902.4,SB21B.1013902,SB21B,ORG,MICROSOFT,,,,,,8TH FLOOR 91 MAIN ST,,DALLAS,TX,75202,,,2024-07-03,54.88,,SOFTWARE SERVICES,,,,,,,,,,,,,,,,,,,X
SB21B,C00580100,SB21B.1013902.2,SB21B.1013902,SB21B,ORG,MICROSOFT,,,,,,8TH FLOOR 91 MAIN ST,,DALLAS,TX,75202,,,2024-07-03,109.75,,SOFTWARE SERVICES,,,,,,,,,,,,,,,,,,,X
SB21B,C00580100,SB21B.1013902.5,SB21B.1013902,SB21B,ORG,MICROSOFT,,,,,,8TH FLOOR 91 MAIN ST,,DALLAS,TX,75202,,,2024-07-03,274.37,,SOFTWARE SERVICES,,,,,,,,,,,,,,,,,,,X
SB21B,C00580100,SB21B.1021202,,,ORG,AMERICAN EXPRESS,,,,,,P.O. BOX 1270,,NEWARK,NJ,07101,,,2024-09-17,91.35,,CARD SERVICES/TRANSACTION FEES
SB21B,C00580100,SB21B.1019224,,,ORG,AMERICAN EXPRESS,,,,,,P.O. BOX 1270,,NEWARK,NJ,07101,,,2024-09-17,800.76,,CREDIT CARD PAYMENT: SEE ITEMIZATION(S) IF REQUIRED
SB21B,C00580100,SB21B.1019224.1,SB21B.1019224,SB21B,ORG,ADOBE,,,,,,345 PARK AVENUE,,SAN JOSE,CA,95110,,,2024-08-27,141.28,,SUBSCRIPTIONS,,,,,,,,,,,,,,,,,,,X
