form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00324483,SB29.15029,,,COM,Chavez for Ohio,,,,,,4679 Winterset Dr,,Columbus,OH,43220,O2024,NA,2024-11-01,500.00,,Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00324483,SB29.15026,,,COM,Citizens for McColley,,,,,,15 Lemans Drive,,Napoleaon,OH,43545,O2026,NA,2024-11-01,1000.00,,Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00324483,SB29.15030,,,COM,Friends for Allen Landis,,,,,,4570 Harrol St NW,,Dover,OH,44622,O2024,NA,2024-11-01,500.00,,Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00324483,SB29.15028,,,COM,Friends of Bill Reineke,,,,,,4679 Winterset Dr,,Columbus,OH,43220,O2024,NA,2024-11-01,500.00,,Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00324483,SB29.15032,,,COM,Friends of Brian Stewart,,,,,,15075 Home Court,,Ashville,OH,43103,O2024,NA,2024-11-01,500.00,,Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00324483,SB29.15027,,,COM,Friends of Jerry Cirino,,,,,,8651 Kirtland-Chardon Rd,,Kirtland,OH,44094,O2024,NA,2024-11-01,500.00,,Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00324483,SB29.15033,,,COM,Friends of Thomas Hall,,,,,,6364 Trenton Franklin Rd,,Middletown,OH,45042,O2024,NA,2024-11-01,500.00,,Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00324483,SB29.15034,,,COM,Jeff LaRe for Ohio,,,,,,4679 Winterset Drive,,Columbus,OH,43220,O2024,NA,2024-11-01,500.00,,Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00324483,SB29.15013,,,COM,Matt Huffman for Ohio,,,,,,4679 Winterset Drive,,Columbus,OH,43220,O2024,NA,2024-11-01,1000.00,,Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00324483,SB29.15031,,,COM,Plummer for Ohio,,,,,,4679 Winterset Dr,,Columbus,OH,43220,O2024,NA,2024-11-01,500.00,,Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00324483,SB29.15025,,,COM,Stephens for Ohio,,,,,,4679 Winterset Dr,,Columbus,OH,43220,O2024,NA,2024-11-01,1000.00,,Contribution,011,,,,,,,,,,,,,,,,,,,
