form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00024968,50594209,,,CCM,"Laurel Lee For Congress, Inc.",,,,,,P.O. Box 2743,,Brandon,FL,33509,P2024,,2024-08-08,4000.00,0.00,Candidate Contribution,011,C00815373,"Laurel Lee For Congress, Inc.",H2FL15241,Lee,Laurel,,Rep.,,H,FL,15,,,,,,,,Candidate Contribution
SB23,C00024968,50594214,,,CCM,Bice For Congress,,,,,,PO Box 21315,,Oklahoma City,OK,73156,G2024,,2024-08-08,2500.00,0.00,Candidate Contribution,011,C00703843,Bice For Congress,H0OK05205,Bice,Stephanie,,Rep.,,H,OK,05,,,,,,,,Candidate Contribution
SB23,C00024968,50698086,,,CCM,Sylvia Garcia For Congress,,,,,,P.O. Box 8530,,Houston,TX,77249,G2024,,2024-08-29,2500.00,0.00,Candidate Contribution,011,C00660555,Sylvia Garcia For Congress,,Garcia,Sylvia,,,,H,TX,29,,,,,,,,Candidate Contribution
SB23,C00024968,50698088,,,CCM,Martin Heinrich For Senate,,,,,,P.O. Box 25763,,Albuquerque,NM,87125,G2024,,2024-08-29,5000.00,0.00,Candidate Contribution,011,C00434563,Martin Heinrich For Senate,S2NM00088,Heinrich,Martin,T.,Sen.,,S,NM,,,,,,,,,Candidate Contribution
SB23,C00024968,50698089,,,CCM,Gabe Vasquez For Congress,,,,,,Drawer L,,Mesilla,NM,88046,G2024,,2024-08-29,2500.00,0.00,Candidate Contribution,011,C00789404,Gabe Vasquez For Congress,H2NM02191,Vasquez,Gabe,,Rep.,,H,NM,02,,,,,,,,Candidate Contribution
SB23,C00024968,50698090,,,CCM,Teresa For All,,,,,,PO Box 2675,,Santa Fe,NM,87504,G2024,,2024-08-29,2500.00,0.00,Candidate Contribution,011,C00704049,Teresa For All,H0NM03102,Leger Fernandez,Teresa,,Rep.,,H,NM,03,,,,,,,,Candidate Contribution
SB23,C00024968,50698091,,,CCM,Melanie For New Mexico,,,,,,PO Box 51493,,Albuquerque,NM,87181,G2024,,2024-08-29,2500.00,0.00,Candidate Contribution,011,C00765099,Melanie For New Mexico,H2NM01144,Stansbury,Melanie,,,,H,NM,01,,,,,,,,Candidate Contribution
SB23,C00024968,50698093,,,CCM,Derek Schmidt For Congress,,,,,,PO Box 4010,,Topeka,KS,66604,G2024,,2024-08-29,5000.00,0.00,Candidate Contribution,011,C00877373,Derek Schmidt For Congress,H4KS02164,Schmidt,Derek,,Hon.,,H,KS,02,,,,,,,,Candidate Contribution
SB23,C00024968,50698094,,,CCM,Ron Estes For Congress,,,,,,12224 E Bracken Ct,,Wichita,KS,67206,G2024,,2024-08-29,3000.00,0.00,Candidate Contribution,011,C00632067,Ron Estes For Congress,H8KS04112,Estes,Ron,,,,H,KS,04,,,,,,,,Candidate Contribution
SB23,C00024968,50698095,,,PAC,Bluegrass Committee,,,,,,Post Office Box 3932,,Louisville,KY,40201,,,2024-08-29,5000.00,0.00,Committee Contribution,011,,,,,,,,,,,,,,,,,,,Committee Contribution
