form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00152892,SB23.4686,,,PAC,NATIONAL SOCIETY OF PROFESSIONAL SURVEYORS INC NSPS PAC,,,,,,21 Byte Ct,Suite H,FREDERICK,MD,21702,G2023,,2023-02-10,1000.00,,Contribution,,,,,Moore,Blake,,,,,,,,,,,,,,
SB23,C00152892,SB23.4687,,,PAC,NATIONAL SOCIETY OF PROFESSIONAL SURVEYORS INC NSPS PAC,,,,,,21 Byte Ct,Suite H,FREDERICK,MD,21702,G2023,,2023-02-10,1000.00,,Contribution,,,,H4WA04104,DAN NEWHOUSE FOR CONGRESS,,,,,H,WA,04,,,,,,,,
SB23,C00152892,SB23.4689,,,PAC,NATIONAL SOCIETY OF PROFESSIONAL SURVEYORS INC NSPS PAC,,,,,,21 Byte Ct,Suite H,FREDERICK,MD,21702,G2023,,2023-03-06,1000.00,,Contribution,,,,H2CA02142,LAMALFA,DOUG,,,,H,CA,01,,,,,,,,
SB23,C00152892,SB23.4691,,,PAC,NATIONAL SOCIETY OF PROFESSIONAL SURVEYORS INC NSPS PAC,,,,,,21 Byte Ct,Suite H,FREDERICK,MD,21702,G2023,,2023-03-22,1000.00,,Contribution,,,,,Carter,Buddy,,,,,,,,,,,,,,
SB23,C00152892,SB23.4692,,,PAC,NATIONAL SOCIETY OF PROFESSIONAL SURVEYORS INC NSPS PAC,,,,,,21 Byte Ct,Suite H,FREDERICK,MD,21702,G2023,,2023-03-22,1000.00,,Contribution,,,,H0MO06073,GRAVES,SAMUEL B. JR.,,,,H,MO,06,,,,,,,,
SB23,C00152892,SB23.4693,,,PAC,NATIONAL SOCIETY OF PROFESSIONAL SURVEYORS INC NSPS PAC,,,,,,21 Byte Ct,Suite H,FREDERICK,MD,21702,G2023,,2023-04-17,1000.00,,Contribution,,,,,Westerman,Bruce,,,,,,,,,,,,,,
SB23,C00152892,SB23.4694,,,PAC,NATIONAL SOCIETY OF PROFESSIONAL SURVEYORS INC NSPS PAC,,,,,,21 Byte Ct,Suite H,FREDERICK,MD,21702,G2023,,2023-05-05,1000.00,,Contribution,,,,H2FL04211,BEAN,AARON P.,,,,H,FL,04,,,,,,,,
SB23,C00152892,SB23.4696,,,PAC,NATIONAL SOCIETY OF PROFESSIONAL SURVEYORS INC NSPS PAC,,,,,,21 Byte Ct,Suite H,FREDERICK,MD,21702,G2023,,2023-05-05,1000.00,,Contribution,,,,H4LA06153,GARRET GRAVES FOR CONGRESS,,,,,H,LA,06,,,,,,,,
SB23,C00152892,SB23.4698,,,PAC,NATIONAL SOCIETY OF PROFESSIONAL SURVEYORS INC NSPS PAC,,,,,,21 Byte Ct,Suite H,FREDERICK,MD,21702,G2023,,2023-05-05,1000.00,,Contribution,,,,H2SC07280,FRY FOR CONGRESS,,,,,H,SC,07,,,,,,,,
SB23,C00152892,SB23.4700,,,PAC,NATIONAL SOCIETY OF PROFESSIONAL SURVEYORS INC NSPS PAC,,,,,,21 Byte Ct,Suite H,FREDERICK,MD,21702,G2023,,2023-06-23,1000.00,,Contribution,,,,H6TX15162,GONZALEZ,VICENTE,,,,H,TX,15,,,,,,,,
