form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00158881,18317203,,,CCM,Young Kim for Congress,,,,,,PO Box 17490,,Anaheim,CA,92817,G2024,,2024-06-04,5000.00,0.00,Contributions,011,C00665638,Young Kim for Congress,,Kim,Young,,,,H,CA,40,,,,,,,,Contributions
SB23,C00158881,18317597,,,CCM,Angie Craig For Congress,,,,,,PO Box 22116,,Eagan,MN,55122,G2024,,2024-06-04,5000.00,0.00,Contribution,011,C00575209,Angie Craig For Congress,H6MN02131,Craig,Angela,Dawn,,,H,MN,02,,,,,,,,Contribution
SB23,C00158881,18319037,,,CCM,Julia Letlow For Congress,,,,,,P.O. Box 539,,Rayville,LA,71269,G2024,,2024-06-04,5000.00,0.00,Contribution,011,C00766428,Julia Letlow For Congress,H2LA05126,Letlow,Julia,,,,H,LA,05,,,,,,,,Contribution
SB23,C00158881,19099898,,,PAC,California Leadership United for Victory PAC (CA LUV PAC),,,,,,"499 S. Capital Street, SW",Suite 420,Washington,DC,20003,,,2024-06-10,-5000.00,0.00,Void of 2/15/24 contribution,011,,,,,,,,,,,,,,,,,,,Void of 2/15/24 contribution
SB23,C00158881,19373727,,,PAC,Equality PAC,,,,,,P.O. Box 15337,,Washington,DC,20003,,,2024-06-25,5000.00,0.00,Contribution,011,C00550970,,,,,,,,,,,,,,,,,,Contribution
SB23,C00158881,19373728,,,CCM,Larson For Congress,,,,,,PO Box 261172,,Hartford,CT,06126,G2024,,2024-06-25,2500.00,0.00,Contribution,011,C00330142,Larson For Congress,H8CT01046,Larson,John,B.,,,H,CT,01,,,,,,,,Contribution
SB23,C00158881,19373729,,,CCM,Dan Newhouse For Congress,,,,,,PO Box 10949,,Yakima,WA,98909,G2024,,2024-06-25,2500.00,0.00,Contribution,011,C00559393,Dan Newhouse For Congress,H4WA04104,Newhouse,Dan,,,,H,WA,04,,,,,,,,Contribution
SB23,C00158881,19373730,,,CCM,Virginia Foxx For Congress,,,,,,PO Box 2676,,Boone,NC,28607,G2024,,2024-06-25,2000.00,0.00,Contribution,011,C00386748,Virginia Foxx For Congress,H4NC05146,Foxx,Virginia,Ann,,,H,NC,05,,,,,,,,Contribution
SB23,C00158881,19373731,,,PAC,Abraham Lincoln PAC,,,,,,"824 S Milledge Ave, Ste 101",,Athens,GA,30605,,,2024-06-25,2500.00,0.00,Contribution,011,C00631051,,,,,,,,,,,,,,,,,,Contribution
SB23,C00158881,19373732,,,CCM,Guthrie For Congress,,,,,,P.O. Box 22401,,Louisville,KY,40252,G2024,,2024-06-25,2500.00,0.00,Contribution,011,C00445023,Guthrie For Congress,H8KY02031,Guthrie,S. Brett,,,,H,KY,02,,,,,,,,Contribution
SB23,C00158881,19373733,,,CCM,Tammy Baldwin For Senate,,,,,,PO Box 696,,Madison,WI,53701,P2024,,2024-06-25,2500.00,0.00,Contribution,011,C00326801,Tammy Baldwin For Senate,S2WI00219,Baldwin,Tammy,,,,S,WI,,,,,,,,,Contribution
SB23,C00158881,19373734,,,CCM,Claudia Tenney For Congress,,,,,,PO Box 378,,Victor,NY,14564,P2024,,2024-06-25,1000.00,0.00,Contribution,011,C00632828,Claudia Tenney For Congress,H4NY22051,Tenney,Claudia,,,,H,NY,24,,,,,,,,Contribution
SB23,C00158881,19373735,,,CCM,Josh Gottheimer For Congress,,,,,,PO Box 584,,Ridgewood,NJ,07451,G2024,,2024-06-25,5000.00,0.00,Contribution,011,C00573949,Josh Gottheimer For Congress,H6NJ05171,Gottheimer,Josh,,,,H,NJ,05,,,,,,,,Contribution
SB23,C00158881,19373736,,,CCM,Kennedy For Congress,,,,,,PO Box 536,,Buffalo,NY,14201,P2024,,2024-06-25,1000.00,0.00,Contribution,011,C00856526,Kennedy For Congress,H4NY26078,Kennedy,Timothy,,,,H,NY,26,,,,,,,,Contribution
SB23,C00158881,19373737,,,CCM,Shontel Brown For Congress,,,,,,545 E. Town Street,,Columbus,OH,43215,G2024,,2024-06-25,2500.00,0.00,Contribution,011,C00764381,Shontel Brown For Congress,H2OH11169,Brown,M Shontel,,,,H,OH,11,,,,,,,,Contribution
SB23,C00158881,19373738,,,CCM,Sylvia Garcia For Congress,,,,,,PO Box 8530,,Houston,TX,77249,G2024,,2024-06-25,2500.00,0.00,Contribution,011,C00660555,Sylvia Garcia For Congress,H8TX29052,Garcia,Sylvia,R.,,,H,TX,29,,,,,,,,Contribution
SB23,C00158881,19373739,,,CCM,Chrissy Houlahan For Congress,,,,,,PO Box 222,,Devon,PA,19333,G2024,,2024-06-25,1000.00,0.00,Contribution,011,C00637371,Chrissy Houlahan For Congress,H8PA06087,Houlahan,Chrissy,,,,H,PA,06,,,,,,,,Contribution
SB23,C00158881,19373740,,,CCM,Aaron Bean for Congress,,,,,,2640A Mitcham Drive,,Tallahassee,FL,32308,G2024,,2024-06-25,1250.00,0.00,Contribution,011,C00816983,Aaron Bean for Congress,H2FL04211,Bean,Aaron,P,,,H,FL,04,,,,,,,,Contribution
SB23,C00158881,19373741,,,CCM,Katherine Clark For Congress,,,,,,"600 Pennsylvania Ave, Ste #15180",,Washington,DC,20003,G2024,,2024-06-25,5000.00,0.00,Contribution,011,C00541888,Katherine Clark For Congress,H4MA05084,Clark,Katherine,,,,H,MA,05,,,,,,,,Contribution
SB23,C00158881,19373742,,,PAC,Jobs Education & Families First - JEFF PAC,,,,,,P.O. Box 65322,,Washington,DC,20035,,,2024-06-25,5000.00,0.00,Contribution,011,C00617803,,,,,,,,,,,,,,,,,,Contribution
SB23,C00158881,19373743,,,CCM,Judy Chu For Congress,,,,,,16633 Ventura Blvd # 1008,,Encino,CA,91436,G2024,,2024-06-25,2500.00,0.00,Contribution,011,C00458125,Judy Chu For Congress,H0CA32101,Chu,Judy,,,,H,CA,28,,,,,,,,Contribution
SB23,C00158881,19373744,,,CCM,Mario Diaz-Balart For Congress,,,,,,8724 Sw 72nd St,# 420,Miami,FL,33173,P2024,,2024-06-25,1000.00,0.00,Contribution,011,C00376087,Mario Diaz-Balart For Congress,H2FL25018,Diaz-Balart,Mario,,,,H,FL,26,,,,,,,,Contribution
SB23,C00158881,19373745,,,CCM,Michelle Steel For Congress,,,,,,9070 Irvine Center Drive,Suite 150,Irvine,CA,92618,G2024,,2024-06-25,2500.00,0.00,Contribution,011,C00704981,Michelle Steel For Congress,H0CA48198,Steel,Michelle,,,,H,CA,45,,,,,,,,Contribution
SB23,C00158881,19373746,,,CCM,John Duarte For Congress,,,,,,9460 Tegner Road,,Hilmar,CA,95324,G2024,,2024-06-25,3750.00,0.00,Contribution,011,C00808279,John Duarte For Congress,H2CA13131,Duarte,John,,,,H,CA,13,,,,,,,,Contribution
SB23,C00158881,19373747,,,CCM,Tony Gonzales for Congress,,,,,,PO Box 700442,,San Antonio,TX,78270,G2024,,2024-06-25,5000.00,0.00,Contribution,011,C00706614,Tony Gonzales for Congress,,Gonzales,Ernest Anthony,'Tony',,II,H,TX,23,,,,,,,,Contribution
SB23,C00158881,19373748,,,CCM,"John James For Congress, Inc.",,,,,,PO Box 628,,St. Clair Shores,MI,48080,G2024,,2024-06-25,5000.00,0.00,Contribution,011,C00651208,"John James For Congress, Inc.",S8MI00372,James,John,,,,H,MI,10,,,,,,,,Contribution
SB23,C00158881,19373749,,,CCM,Kean For Congress Inc,,,,,,PO Box 999,,Edison,NJ,08818,G2024,,2024-06-25,5000.00,0.00,Contribution,011,C00703058,Kean For Congress Inc,H0NJ07261,Kean,Thomas,H,,Jr.,H,NJ,07,,,,,,,,Contribution
SB23,C00158881,19373750,,,CCM,Marc For Us Inc.,,,,,,P.O. Box 219,,Leeds,NY,12451,G2024,,2024-06-25,5000.00,0.00,Contribution,011,C00789586,Marc For Us Inc.,H2NY19127,Molinaro,Marcus,J,,,H,NY,19,,,,,,,,Contribution
SB23,C00158881,19373751,,,CCM,Brandon For Congress Ny22,,,,,,P.O. Box 3580,,Syracuse,NY,13220,G2024,,2024-06-25,5000.00,0.00,Contribution,011,C00806307,Brandon For Congress Ny22,H2NY22212,Williams,Brandon,McDonald,,,H,NY,22,,,,,,,,Contribution
SB23,C00158881,19373752,,,PAC,California Leadership United for Victory PAC (CA LUV PAC),,,,,,"499 S. Capital Street, SW",Suite 420,Washington,DC,20003,,,2024-06-25,5000.00,0.00,Contribution,011,,,,,,,,,,,,,,,,,,,Contribution
SB23,C00158881,19390551,,,PTY,DSCC,,,,,,120 Maryland Avenue NE,,Washington,DC,20002,,,2024-06-26,15000.00,0.00,Contribution,011,C00042366,,,,,,,,,,,,,,,,,,Contribution
SB23,C00158881,19391206,,,CCM,Miller-Meeks For Congress,,,,,,PO Box 33,,Ottumwa,IA,52501,G2024,,2024-06-26,5000.00,0.00,Contribution,011,C00558825,Miller-Meeks For Congress,H0IA02180,Miller-Meeks,Mariannette,Jane,,,H,IA,01,,,,,,,,Contribution
SB23,C00158881,19391642,,,CCM,Deborah Ross For Congress,,,,,,PO Box 28258,,Raleigh,NC,27611,G2024,,2024-06-26,2500.00,0.00,Contribution,011,C00729277,Deborah Ross For Congress,H0NC02125,Ross,Deborah,,,,H,NC,02,,,,,,,,Contribution
