form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00005249,20368430,,,CCM,Don Davis For Nc,,,,,,PO Box 511,,Snow Hill,NC,28580,G2024,,2024-09-11,2500.00,0.00,,011,C00795211,Don Davis For Nc,H2NC02287,Davis,Don,,Rep.,Dr.,H,NC,01,,,,,,,,
SB23,C00005249,20368432,,,CCM,Young Kim For Congress,,,,,,PO Box 17490,,Anaheim,CA,928177490,G2024,,2024-09-11,2500.00,0.00,,011,C00665638,Young Kim For Congress,H8CA39240,Kim,Young,,Rep.,,H,CA,40,,,,,,,,
SB23,C00005249,20368433,,,CCM,Darren Soto For Congress,,,,,,PO Box 421349,,Kissimmee,FL,34742,G2024,,2024-09-11,5000.00,0.00,,011,C00581074,Darren Soto For Congress,H6FL09179,Soto,Darren,,Rep.,,H,FL,09,,,,,,,,
SB23,C00005249,20368435,,,CCM,Biggs For Congress,,,,,,228 S Washington St,Suite 115,Alexandria,AZ,22314,G2024,,2024-09-11,1000.00,0.00,,011,C00610451,Biggs For Congress,H6AZ05083,Biggs,Andy,,Rep.,,H,AZ,05,,,,,,,,
SB23,C00005249,20368436,,,CCM,Rick Scott For Florida,,,,,,PO Box 130708,,Tampa,FL,33681,G2024,,2024-09-11,5000.00,0.00,,011,C00676965,Rick Scott For Florida,S8FL00273,Scott,Rick,,Sen.,,S,FL,,,,,,,,,
SB23,C00005249,20368437,,,CCM,Aaron Bean For Congress,,,,,,2640a Mitcham Drive,,Tallahassee,FL,32308,G2024,,2024-09-11,2500.00,0.00,,011,C00816983,Aaron Bean For Congress,H2FL04211,Bean,Aaron,,Rep.,,H,FL,04,,,,,,,,
SB23,C00005249,20368438,,,CCM,Cory Mills For Congress,,,,,,228 S Washington St,Ste 115,Alexandria,FL,223145404,G2024,,2024-09-11,1000.00,0.00,,011,C00774943,Cory Mills For Congress,H2FL07156,Mills,Cory,,Rep.,,H,FL,07,,,,,,,,
SB23,C00005249,20368439,,,CCM,Ted Cruz For Senate,,,,,,PO Box 25376,,Houston,TX,77265,G2024,,2024-09-11,5000.00,0.00,,011,C00492785,Ted Cruz For Senate,S2TX00312,Cruz,Ted,,Sen.,,S,TX,,,,,,,,,
SB23,C00005249,20368447,,,CCM,Rosen For Nevada,,,,,,PO Box 46110,,Las Vegas,NV,89114,G2024,,2024-09-11,5000.00,0.00,,011,C00606939,Rosen For Nevada,S8NV00156,Rosen,Jacky,,Sen.,,S,NV,,,,,,,,,
SB23,C00005249,20368448,,,CCM,Dina Titus For Congress,,,,,,PO Box 50614,,Henderson,NV,89016,G2024,,2024-09-11,2500.00,0.00,,011,C00450577,Dina Titus For Congress,H8NV03036,Titus,Dina,Constadina,Rep.,,H,NV,01,,,,,,,,
SB23,C00005249,20368449,,,CCM,Vince Fong For Congress,,,,,,PO Box 11156,,Bakersfield,CA,93389,G2024,,2024-09-11,2500.00,0.00,,011,C00859892,Vince Fong For Congress,H4CA20181,Fong,Vince,,Rep.,,H,CA,20,,,,,,,,
SB23,C00005249,20368450,,,CCM,Connolly For Congress,,,,,,PO Box 563,,Merrifield,VA,22116,G2024,,2024-09-11,1000.00,0.00,,011,C00445452,Connolly For Congress,H8VA11062,Connolly,Gerry,,Rep.,,H,VA,11,,,,,,,,
SB23,C00005249,20368451,,,CCM,Rulli For Ohio,,,,,,P.O. Box 2971,,Youngstown,OH,44511,G2024,,2024-09-11,1000.00,0.00,,011,C00858415,Rulli For Ohio,H4OH06165,Rulli,Michael,,Rep.,,H,OH,06,,,,,,,,
SB23,C00005249,20368452,,,CCM,Suozzi For Congress,,,,,,PO Box 669,,Glen Cove,NY,11542,G2024,,2024-09-11,2500.00,0.00,,011,C00607200,Suozzi For Congress,H6NY03247,Suozzi,Thomas,,Rep.,,H,NY,03,,,,,,,,
SB23,C00005249,20385598,,,CCM,Gabe Amo For Congress,,,,,,PO Box 40457,,Providence,RI,02940,G2024,,2024-09-25,4000.00,0.00,,011,C00838060,Gabe Amo For Congress,H4RI01265,Amo,Gabe,,Rep.,Jr.,H,RI,01,,,,,,,,
SB23,C00005249,20385599,,,CCM,Tim Sheehy For Montana,,,,,,PO Box 7209,,Helena,MT,59604,G2024,,2024-09-25,2500.00,0.00,,011,C00844159,Tim Sheehy For Montana,S4MT00183,Sheehy,Tim,,Mr.,,S,MT,,,,,,,,,
SB23,C00005249,20385600,,,CCM,Cartwright For Congress,,,,,,PO Box 414,,Scranton,PA,18501,G2024,,2024-09-25,1000.00,0.00,,011,C00509968,Cartwright For Congress,H2PA17079,Cartwright,Matt,,Rep.,,H,PA,08,,,,,,,,
SB23,C00005249,20385601,,,CCM,Don Bacon For Congress,,,,,,P.O. Box 391368,,Omaha,NE,68139,G2024,,2024-09-25,5000.00,0.00,,011,C00575167,Don Bacon For Congress,H6NE02125,Bacon,Don,,Rep.,Brig. Gen.,H,NE,02,,,,,,,,
SB23,C00005249,20387339,,,CCM,Buddy Carter For Congress,,,,,,PO Box 10570,,Savannah,GA,31412,G2024,,2024-09-27,1000.00,0.00,,011,C00543967,Buddy Carter For Congress,H4GA01039,Carter,Buddy,,Rep.,,H,GA,01,,,,,,,,
SB23,C00005249,20387340,,,CCM,Kennedy For Congress,,,,,,PO Box 536,,Buffalo,NY,14201,G2024,,2024-09-27,4000.00,0.00,,011,C00856526,Kennedy For Congress,H4NY26078,Kennedy,Timothy,M.,Rep.,,H,NY,26,,,,,,,,
SB23,C00005249,20387341,,,CCM,Troy Carter For Congress,,,,,,PO Box 50730,,New Orleans,LA,70150,G2024,,2024-09-27,1000.00,0.00,,011,C00763649,Troy Carter For Congress,H2LA02149,Carter,Troy,,Rep.,,H,LA,02,,,,,,,,
