form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00076182,B-11082,,,PAC,American Revival PAC,,,,,,2900 Clearview Pkwy,Suite 206,Metairie,LA,70006,O2024,Other-2024,2024-01-25,5000.00,5000.00,2024 LPAC Contribution,011,C00639229,American Revival PAC,,,,,,,,,,,,,,,,,
SB23,C00076182,B-11088,,,PAC,ARKANSAS FOR LEADERSHIP POLITICAL ACTION COMMITTEE (ARKPAC),,,,,,PO BOX 1672,,ALEXANDRIA,VA,22313,O2024,Other-2024,2024-01-25,5000.00,5000.00,2024 LPAC Contribution,011,C00413948,ARKANSAS FOR LEADERSHIP POLITICAL ACTION COMMITTEE (ARKPAC),,,,,,,,,,,,,,,,,
SB23,C00076182,B-11080,,,CCM,EMMER FOR CONGRESS,,,,,,PO BOX 998,,ANOKA,MN,55303,G2024,,2024-01-25,5000.00,7500.00,Contribution,011,C00545749,EMMER FOR CONGRESS,H4MN06087,Emmer,Tom,,Rep.,Jr.,H,MN,06,,,,,,,,
SB23,C00076182,B-11225,,,CCM,EMMER FOR CONGRESS,,,,,,PO BOX 998,,ANOKA,MN,55303,P2024,,2024-01-25,2500.00,7500.00,Contribution,011,C00545749,EMMER FOR CONGRESS,H4MN06087,Emmer,Tom,,Rep.,Jr.,H,MN,06,,,,,,,,
SB23,C00076182,B-11078,,,CCM,FEENSTRA FOR CONGRESS,,,,,,641 2ND ST,,HULL,IA,51239,G2024,,2024-01-25,5000.00,5000.00,Contribution,011,C00693663,FEENSTRA FOR CONGRESS,H0IA04145,Feenstra,Randy,,Rep.,,H,IA,04,,,,,,,,
SB23,C00076182,B-11092,,,CCM,Fischbach for Congress,,,,,,PO BOX 190,,LITCHFIELD,MN,55355,P2024,,2024-01-25,2500.00,7500.00,Contribution,011,C00702688,Take Back Mn-07 Republican Nominee Fund 2020,H0MN07091,Fischbach,Michelle,,,,H,MN,07,,,,,,,,
SB23,C00076182,B-11094,,,CCM,Fischbach for Congress,,,,,,PO BOX 190,,LITCHFIELD,MN,55355,G2024,,2024-01-25,5000.00,7500.00,Contribution,011,C00702688,Take Back Mn-07 Republican Nominee Fund 2020,H0MN07091,Fischbach,Michelle,,,,H,MN,07,,,,,,,,
SB23,C00076182,B-11084,,,CCM,MIKE JOHNSON FOR LOUISIANA,,,,,,2900 CLEARVIEW PKWY,SUITE 206,METAIRIE,LA,70006,G2024,,2024-01-25,5000.00,10000.00,Contribution,011,C00608695,MIKE JOHNSON FOR LOUISIANA,H6LA04138,Johnson,Mike,,Rep.,,H,LA,04,,,,,,,,
SB23,C00076182,B-11086,,,CCM,MIKE JOHNSON FOR LOUISIANA,,,,,,2900 CLEARVIEW PKWY,SUITE 206,METAIRIE,LA,70006,P2024,,2024-01-25,5000.00,10000.00,Contribution,011,C00608695,MIKE JOHNSON FOR LOUISIANA,H6LA04138,Johnson,Mike,,Rep.,,H,LA,04,,,,,,,,
SB23,C00076182,B-11076,,,PAC,Razor PAC,,,,,,PO BOX 508,,Rogers,AR,72757,O2024,Other-2024,2024-01-25,5000.00,5000.00,2024 LPAC Contribution,011,C00493361,Razor PAC,,,,,,,,,,,,,,,,,
SB23,C00076182,B-11090,,,PAC,Tuesday Group Political Action Committee,,,,,,610 S. Boulevard,,Tampa,FL,33606,O2024,Other-2024,2024-01-25,5000.00,5000.00,2024 Contribution,011,C00433060,Tuesday Group Political Action Committee,,,,,,,,,,,,,,,,,
SB23,C00076182,B-11074,,,PAC,BLUE DOG POLITICAL ACTION COMMITTEE,,,,,,PO BOX 83142,,GAITHERSBURG,MD,20883,O2024,Other-2024,2024-02-15,5000.00,5000.00,2024 Contribution,011,C00305318,BLUE DOG POLITICAL ACTION COMMITTEE,,,,,,,,,,,,,,,,,
SB23,C00076182,B-11072,,,CCM,Friends of Dusty Johnson,,,,,,PO BOX 278,,MITCHELL,SD,57301,G2024,,2024-02-15,5000.00,5000.00,Contribution,011,C00628917,Friends of Dusty Johnson,H8SD01055,Johnson,Dusty,,,,H,SD,00,,,,,,,,
SB23,C00076182,B-11068,,,CCM,Jimmy Panetta for Congress,,,,,,PO BOX 1579,,CARMEL VALLEY,CA,93924,P2024,,2024-02-15,5000.00,5000.00,Contribution,011,C00592154,Jimmy Panetta for Congress,H6CA20152,Panetta,Jimmy,,,,H,CA,19,,,,,,,,
SB23,C00076182,B-11066,,,CCM,MANN FOR CONGRESS,,,,,,PO BOX 1084,,SALINA,KS,674021084,G2024,,2024-02-15,5000.00,5000.00,Contribution,011,C00460659,Mann for Congress,H0KS01123,Mann,Tracey,Robert,,,H,KS,01,,,,,,,,
SB23,C00076182,B-11070,,,PAC,SUMMITT PAC,,,,,,P.O. BOX 22116,,EAGAN,MN,55122,O2024,Other-2024,2024-02-15,5000.00,5000.00,2024 LPAC Contribution,011,C00762369,SUMMITT PAC,,,,,,,,,,,,,,,,,
SB23,C00076182,B-11063,,,CCM,ASHLEY HINSON FOR CONGRESS,,,,,,PO BOX 811,,MARION,IA,52302,G2024,,2024-03-25,5000.00,5000.00,Contribution,011,C00706267,ASHLEY HINSON FOR CONGRESS,H0IA01174,Hinson,Ashley,,Rep.,,H,IA,02,,,,,,,,
SB23,C00076182,B-11045,,,CCM,Don Bacon for Congress,,,,,,P.o. Box 391368,,Omaha,NE,68139,P2024,,2024-03-25,2500.00,2500.00,Contribution,011,C00575167,Don Bacon for Congress,H6NE02125,Bacon,Donald,J,,,H,NE,02,,,,,,,,
SB23,C00076182,B-11041,,,CCM,Don Davis for NC,,,,,,PO BOX 511,,SNOW HILL,NC,28580,G2024,,2024-03-25,5000.00,5000.00,Contribution,011,C00795211,Don Davis for NC,H2NC02287,Davis,Don,,Rep.,,H,NC,01,,,,,,,,
SB23,C00076182,B-11057,,,PAC,Eye of the Tiger PAC,,,,,,PO BOX 9891,,Arlington,VA,22219,O2024,Other-2024,2024-03-25,5000.00,5000.00,2024 LPAC Contribution,011,C00467431,Eye of the Tiger PAC,,,,,,,,,,,,,,,,,
SB23,C00076182,B-11061,,,PAC,Fight on PAC,,,,,,PO Box 811,,Marion,IA,52302,O2024,Other-2024,2024-03-25,5000.00,5000.00,2024 LPAC Contribution,011,C00762328,Fight on PAC,,,,,,,,,,,,,,,,,
SB23,C00076182,B-11043,,,CCM,Huizenga for Congress,,,,,,PO Box 254,,Zeeland,MI,494641509,P2024,,2024-03-25,5000.00,5000.00,Contribution,011,C00459297,Huizenga for Congress,H0MI02094,Huizenga,Bill,,Rep.,,H,MI,04,,,,,,,,
SB23,C00076182,B-11049,,,CCM,LANGWORTHY FOR CONGRESS,,,,,,PO BOX 120,,CLARENCE,NY,14031,P2024,,2024-03-25,2500.00,2500.00,Contribution,011,C00817932,LANGWORTHY FOR CONGRESS,H2NY23228,Langworthy,Nicholas,A.,Rep.,,H,NY,23,,,,,,,,
SB23,C00076182,B-11051,,,CCM,Marc for US Inc.,,,,,,PO BOX 5158,,POUGHKEEPSIE,NY,12602,P2024,,2024-03-25,2500.00,2500.00,Contribution,011,C00775734,Molinaro for NY-19,H2NY19127,Molinaro,Marcus,J.,,,H,NY,19,,,,,,,,
SB23,C00076182,B-11047,,,CCM,MIKE BOST FOR CONGRESS COMMITTEE,,,,,,PO BOX 1212,,MURPHYSBORO,IL,62966,G2024,,2024-03-25,2500.00,2500.00,Contribution,011,C00546499,MIKE BOST FOR CONGRESS COMMITTEE,H4IL12060,Bost,Mike,,Rep.,,H,IL,12,,,,,,,,
SB23,C00076182,B-11053,,,CCM,Moolenaar for Congress,,,,,,5915 Eastman Avenue,Suite 100,Midland,MI,486406824,P2024,,2024-03-25,2500.00,7500.00,Contribution,011,C00561530,Moolenaar for Congress,H4MI04126,Moolenaar,John,,MR.,,H,MI,02,,,,,,,,
SB23,C00076182,B-11055,,,CCM,Moolenaar for Congress,,,,,,5915 Eastman Avenue,Suite 100,Midland,MI,486406824,G2024,,2024-03-25,5000.00,7500.00,Contribution,011,C00561530,Moolenaar for Congress,H4MI04126,Moolenaar,John,,MR.,,H,MI,02,,,,,,,,
SB23,C00076182,B-11237,,,PAC,VELVET HAMMER PAC,,,,,,P.O. BOX 14362,,SAINT PAUL,MN,55114,O2024,Other-2024,2024-03-25,5000.00,5000.00,2024 LPAC Contribution,011,C00692111,VELVET HAMMER PAC,,,,,,,,,,,,,,,,,
