form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00441808,20267225,,,COM,Heath Flora for State Assembly 2024,,,,,,PO Box 1027,,Ripon,CA,95366,,,2024-10-18,500.00,0.00,"Heath Flora, STATE HOUSE 9th CA",011,,,,Flora,Heath,,CA Hon.,,,,,,,,,,,,"Heath Flora, STATE HOUSE 9th CA"
SB29,C00441808,20267226,,,COM,Marc Berman for Assembly 2024,,,,,,PO Box 7176,,Menlo Park,CA,94026,,,2024-10-18,500.00,0.00,"Marc Berman, STATE HOUSE 23rd CA",011,,,,Berman,Marc,,CA Hon.,,,,,,,,,,,,"Marc Berman, STATE HOUSE 23rd CA"
SB29,C00441808,20267227,,,COM,Matt Haney for Assembly 2024,,,,,,2370 Market St.,Suite 103-463,San Francisco,CA,94114,,,2024-10-18,500.00,0.00,"Matt Haney, STATE HOUSE 17th CA",011,,,,Haney,Matt,,CA Hon.,,,,,,,,,,,,"Matt Haney, STATE HOUSE 17th CA"
SB29,C00441808,20267228,,,COM,Jed for Freedom,,,,,,1921 S. Bridge St. (East Unit),,Yorkville,IL,60560,,,2024-10-18,250.00,0.00,"Jed Davis, STATE HOUSE 75th IL",011,,,,Davis,Jed,,IL Rep.,,,,,,,,,,,,"Jed Davis, STATE HOUSE 75th IL"
SB29,C00441808,20267229,,,COM,Judy Aron for State Representative,,,,,,266 Forest Rd,,South Acworth,NH,03607,,,2024-10-18,500.00,0.00,"Judy Aron, STATE HOUSE New Hampshire House Sullivan 04 NH",011,,,,Aron,Judy,,NH Rep.,,,,,,,,,,,,"Judy Aron, STATE HOUSE New Hampshire House Sullivan 04 NH"
SB29,C00441808,20267231,,,COM,Committee to Elect Nicole Cannizzaro,,,,,,361 Soubrette Court,,Las Vegas,NV,89145,,,2024-10-18,500.00,0.00,"Nicole Cannizzaro, STATE SENATE Nevada Senate District 06 NV",011,,,,Cannizzaro,Nicole,,NV Sen.,,,,,,,,,,,,"Nicole Cannizzaro, STATE SENATE Nevada Senate District 06 NV"
SB29,C00441808,20267232,,,COM,Committee to Elect Steven Yeager,,,,,,10120 W. Flamingo Rd.,Suite 4162,Las Vegas,NV,89147,,,2024-10-18,500.00,0.00,"Steve Yeager, STATE HOUSE 9th NV",011,,,,Yeager,Steve,,NV Hon.,,,,,,,,,,,,"Steve Yeager, STATE HOUSE 9th NV"
SB29,C00441808,20272110,,,COM,Supporters of David Zimmerman,,,,,,PO Box 232,,East Earl,PA,17519,,,2024-10-22,500.00,0.00,"David Zimmerman, STATE HOUSE 99th PA",011,,,,Zimmerman,David,,PA Rep.,,,,,,,,,,,,"David Zimmerman, STATE HOUSE 99th PA"
SB29,C00441808,20272111,,,COM,Friends of John Lawrence,,,,,,PO Box 331,,West Grove,PA,19390,,,2024-10-23,500.00,0.00,"John Lawrence, STATE HOUSE 13th PA",011,,,,Lawrence,John,,PA Rep.,,,,,,,,,,,,"John Lawrence, STATE HOUSE 13th PA"
SB29,C00441808,21755893,,,COM,Clay Doggett for State Representative,,,,,,PO Box 396,,Pulaski,TN,38478,,,2024-10-27,500.00,0.00,"Clay Doggett, STATE HOUSE 70th TN",011,,,,Doggett,Clay,,TN Rep.,,,,,,,,,,,,"Clay Doggett, STATE HOUSE 70th TN"
SB29,C00441808,22662538,,,COM,Todd Gardenshire for Senate,,,,,,PO Box 4506,,Chattanooga,TN,37405,,,2024-10-29,500.00,0.00,"Todd Gardenhire, STATE SENATE 10th TN",011,,,,Gardenhire,Todd,,TN Sen.,,,,,,,,,,,,"Todd Gardenhire, STATE SENATE 10th TN"
SB29,C00441808,22965004,,,COM,Judy Aron for State Representative,,,,,,266 Forest Rd,,South Acworth,NH,03607,,,2024-11-13,-500.00,0.00,Void - Judy Aron for State Representative Check Dated 10/18/2024,011,,,,Aron,Judy,,NH Rep.,,,,,,,,,,,,Void - Judy Aron for State Representative Check Dated 10/18/2024
SB29,C00441808,23020290,,,COM,Rabon for Senate,,,,,,404 W Brunswick St,,Southport,NC,28461,,,2024-10-30,500.00,0.00,"Bill Rabon, STATE SENATE  NC",011,,,,Rabon,Bill,,,,,,,,,,,,,,"Bill Rabon, STATE SENATE  NC"
