form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00685693,500009525,,,IND,,Barraza,Perla,,,,1704 N Irving Heights Dr,,Irving,TX,750615150,P2024,,2024-04-10,0.00,,172383.01,Ad Production and Design - canceled - estimate filed 48H 4/12/2024,004,,S,H4VA07275,Guzman,Elizabeth,,,,H,07,VA,Guzman,Melissa,,,,2024-07-05,
SE,C00685693,500009527,,,ORG,Base Builder,,,,,,77 Sands St,Fl 6,Brooklyn,NY,112011431,P2024,,2024-04-10,21767.36,,172383.01,Canvassing - remainder of actual cost - Estimate $85k filed 48H 4/12/24 - matching debt on D,001,,S,H4VA07275,Guzman,Elizabeth,,,,H,07,VA,Guzman,Melissa,,,,2024-07-05,X,*
SE,C00685693,500009855,,,ORG,Base Builder,,,,,,77 Sands St,Fl 6,Brooklyn,NY,112011431,P2024,,2024-04-10,55466.46,2024-04-10,172383.01,Canvassing - Actual - Partial payment for TransID 500009527-Estimate $85k filed 48H 4/12/24,001,,S,H4VA07275,Guzman,Elizabeth,,,,H,07,VA,Guzman,Melissa,,,,2024-07-05,
SE,C00685693,500009655,,,ORG,Base Builder,,,,,,77 Sands St,Fl 6,Brooklyn,NY,112011431,P2024,,2024-04-17,3491.13,2024-05-10,13933.48,Canvassing - filed on 24H 5/31/24,001,,S,H4MD03198,LAM,CLARENCE,,,,H,03,MD,Guzman,Melissa,,,,2024-07-05,
SE,C00685693,500009659,,,ORG,Base Builder,,,,,,77 Sands St,Fl 6,Brooklyn,NY,112011431,P2024,,2024-04-28,2325.16,2024-05-24,13933.48,Canvassing - filed on 24H 5/31/24,001,,S,H4MD03198,LAM,CLARENCE,,,,H,03,MD,Guzman,Melissa,,,,2024-07-05,
SE,C00685693,500009660,,,ORG,Base Builder,,,,,,77 Sands St,Fl 6,Brooklyn,NY,112011431,P2024,,2024-05-05,1779.36,2024-06-07,13933.48,Canvassing - filed 24H 5/31/24,001,,S,H4MD03198,LAM,CLARENCE,,,,H,03,MD,Guzman,Melissa,,,,2024-07-05,
SE,C00685693,500009661,,,ORG,Base Builder,,,,,,77 Sands St,Fl 6,Brooklyn,NY,112011431,P2024,,2024-05-12,770.55,2024-06-07,13933.48,Canvassing - filed 24H 5/31/24,001,,S,H4MD03198,LAM,CLARENCE,,,,H,03,MD,Guzman,Melissa,,,,2024-07-05,
SE,C00685693,500009662,,,ORG,Base Builder,,,,,,77 Sands St,Fl 6,Brooklyn,NY,112011431,P2024,,2024-05-12,181.31,2024-06-07,13933.48,Canvassing - filed 24H 5/31/24,001,,S,H4MD03198,LAM,CLARENCE,,,,H,03,MD,Guzman,Melissa,,,,2024-07-05,
SE,C00685693,500009528,,,ORG,CASA In Action,,,,,,8151 15Th Ave,,Hyattsville,MD,207833501,P2024,,2024-04-10,9233.22,,172383.01,"Staff Time -Estimated remainder, filed 48H 4/12/24 - partially paid in Q2 - matching debt on D",001,,S,H4VA07275,Guzman,Elizabeth,,,,H,07,VA,Guzman,Melissa,,,,2024-07-05,X,*
SE,C00685693,500009656,,,ORG,CASA In Action,,,,,,8151 15Th Ave,,Hyattsville,MD,207833501,P2024,,2024-04-17,2364.25,2024-06-27,13933.48,"Staff Time - Actual - Estimate $1,934.69 filed on 24H 5/31/24",001,,S,H4MD03198,LAM,CLARENCE,,,,H,03,MD,Guzman,Melissa,,,,2024-07-05,
SE,C00685693,500009664,,,ORG,CASA In Action,,,,,,8151 15Th Ave,,Hyattsville,MD,207833501,P2024,,2024-04-29,1643.84,2024-06-27,13933.48,"Staff Time - Actual - Estimate $1,460.77 filed 24H 5/31/24",001,,S,H4MD03198,LAM,CLARENCE,,,,H,03,MD,Guzman,Melissa,,,,2024-07-05,
SE,C00685693,500009665,,,ORG,CASA In Action,,,,,,8151 15Th Ave,,Hyattsville,MD,207833501,P2024,,2024-05-13,565.28,2024-06-27,13933.48,Staff Time - filed 24H 5/31/24,001,,S,H4MD03198,LAM,CLARENCE,,,,H,03,MD,Guzman,Melissa,,,,2024-07-05,
SE,C00685693,500009853,,,ORG,CASA In Action,,,,,,8151 15Th Ave,,Hyattsville,MD,207833501,P2024,,2024-04-16,621.27,2024-06-27,621.27,Staff Time - Actual,001,,O,S4MD00483,HOGAN,LARRY,,,,S,00,MD,Guzman,Melissa,,,,2024-07-05,
SE,C00685693,500009854,,,ORG,CASA In Action,,,,,,8151 15Th Ave,,Hyattsville,MD,207833501,P2024,,2024-04-10,17475.86,2024-06-27,172383.01,Staff Time -Partial payment for transaction ID 500009528 - 48H filed 4/12/24,001,,S,H4VA07275,Guzman,Elizabeth,,,,H,07,VA,Guzman,Melissa,,,,2024-07-05,
