form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00079541,500002404,,,ORG,ActBlue Technical Services,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-10-20,20.95,0.00,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00079541,500002545,,,ORG,ActBlue Technical Services,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-10-27,9.01,0.00,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00079541,500002546,,,ORG,ActBlue Technical Services,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-10-31,2.19,0.00,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00079541,500002547,,,ORG,ActBlue Technical Services,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-11-03,1.00,0.00,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00079541,500002548,,,ORG,ActBlue Technical Services,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-11-05,5.11,0.00,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00079541,500002549,,,ORG,ActBlue Technical Services,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-11-10,7.99,0.00,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00079541,500002550,,,ORG,ActBlue Technical Services,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-11-17,17.50,0.00,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00079541,500002551,,,ORG,ActBlue Technical Services,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-11-24,7.68,0.00,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00079541,500002552,,,ORG,ActBlue Technical Services,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-11-25,0.50,0.00,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00079541,500002558,,,ORG,"Democracy Engine, LLC",,,,,,2125 14Th St NW,,Washington,DC,200094464,,,2024-10-29,4000.00,0.00,Website Hosting,,,,,,,,,,,,,,,,,,,,
SB21B,C00079541,500002555,,,ORG,Truist,,,,,,1909 K St NW,,Washington,DC,200061152,,,2024-10-21,302.69,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
