form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00002089,500024558,,,PAC,AMERICA WORKS FEDERAL PAC,,,,,,918 Pennsylvania Ave SE,,Washington,DC,200032140,,,2024-01-30,5000.00,0.00,Federal Committee Contribution,011,C00331694,AMERICA WORKS FEDERAL PAC,,,,,,,,,,,,,,,,,
SB23,C00002089,500024561,,,PAC,BLUE MAJORITY PAC,,,,,,PO Box 327,,Madison,WI,537010327,,,2024-01-30,5000.00,0.00,Federal Committee Contribution,011,C00529693,BLUE MAJORITY PAC,,,,,,,,,,,,,,,,,
SB23,C00002089,500024570,,,PAC,BLUE WAVE PROJECT,,,,,,PO Box 14172,,Portland,OR,972930172,,,2024-01-09,5000.00,0.00,Federal Committee Contribution,011,C00460972,BLUE WAVE PROJECT,,,,,,,,,,,,,,,,,
SB23,C00002089,500024588,,,PAC,Cantwell Victory 2024,,,,,,401 2nd Ave S,Ste 303,Seattle,WA,981042862,,,2024-01-04,5000.00,0.00,Federal Committee Contribution,011,C00723189,Cantwell Victory 2024,,,,,,,,,,,,,,,,,
SB23,C00002089,500024576,,,CCM,COHEN FOR CONGRESS,,,,,,349 Kenilworth Pl,,Memphis,TN,381125405,P2024,,2024-01-25,1000.00,0.00,Federal Candidate Contribution,011,C00422980,,,Cohen,Steve,I,,,H,TN,09,,,,,,,,
SB23,C00002089,500024574,,,CCM,COMMITTEE TO RE-ELECT HENRY HANK JOHNSON,,,,,,4153 Flat Shoals Pkwy,Bldg C,Decatur,GA,300344106,P2024,,2024-01-09,5000.00,0.00,Federal Candidate Contribution,011,C00418293,,,Johnson,Henry Hank,,,Jr.,H,GA,04,,,,,,,,
SB23,C00002089,500024592,,,CCM,COOKE FOR CONGRESS,,,,,,PO Box 1846,,Eau Claire,WI,547021846,P2024,,2024-01-18,2500.00,0.00,Federal Candidate Contribution,011,C00844993,,,Cooke,Rebecca,,,,H,WI,03,,,,,,,,
SB23,C00002089,500024578,,,CCM,DelBene for Congress,,,,,,PO Box 487,,Bothell,WA,980410487,P2024,,2024-01-18,2500.00,0.00,Federal Candidate Contribution,011,C00459099,,,DelBene,Suzan,,,,H,WA,01,,,,,,,,
SB23,C00002089,500024550,,,CCM,DOGGETT FOR CONGRESS,,,,,,1157 San Bernard St,,Austin,TX,787022029,P2024,,2024-01-04,1500.00,0.00,Federal Candidate Contribution,011,C00286500,,,DOGGETT,LLOYD,,,,H,TX,35,,,,,,,,
SB23,C00002089,500024571,,,PTY,DSCC,,,,,,120 Maryland Ave NE,,Washington,DC,200025610,,,2024-01-25,60000.00,0.00,Federal Committee Contribution,011,C00042366,DSCC,,,,,,,,,,,,,,,,,
SB23,C00002089,500024573,,,PAC,Equality PAC,,,,,,PO Box 15337,,Washington,DC,200030337,,,2024-01-18,5000.00,0.00,Federal Committee Contribution,011,C00550970,Equality PAC,,,,,,,,,,,,,,,,,
SB23,C00002089,500024501,,,CCM,FRIENDS OF DAN KILDEE,,,,,,6450 Flagstone Ct,,Flushing,MI,484332584,P2024,,2024-01-09,-5000.00,0.00,Federal Candidate Contribution,011,C00499947,,,KILDEE,DANIEL,,,,H,MI,08,,,,,,,,
