form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00137273,SB29.4863,,,CCM,Brook Lierman for Maryland,,,,,,PO Box 891,,Baltimore,MD,21203,G2026,,2023-08-17,1000.00,,PAC State Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00137273,SB29.4880,,,PAC,Citizens for George Hartwick III,,,,,,813 Chambers St,,Steelton,PA,17113,G2023,,2023-09-07,500.00,,PAC State Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00137273,SB29.4884,,,PAC,Friends for Kathy Hochul,,,,,,PO Box 1463,,New York,NY,10021,G2026,,2023-09-21,2500.00,,PAC State Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00137273,SB29.4857,,,CCM,Friends of Kevin Hardwick,,,,,,PO Box 552,,Buffalo,NY,14201,G2023,,2023-07-23,500.00,,PAC State Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00137273,SB29.4878,,,PAC,Genesee County Republican Committee,,,,,,PO Box 171,,Batavia,NY,14021,O2023,,2023-09-07,250.00,,PAC State Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00137273,SB29.4853,,,CCM,Kennedy for Senate,,,,,,PO Box 73,,Buffalo,NY,14220,G2023,,2023-07-11,1000.00,,PAC State Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00137273,SB29.4895,,,CCM,Kennedy for Senate,,,,,,PO Box 73,,Buffalo,NY,14220,G2024,,2023-10-20,1000.00,,PAC State Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00137273,SB29.4898,,,CCM,Kennedy for Senate,,,,,,PO Box 73,,Buffalo,NY,14220,G2024,,2023-11-15,-1000.00,,Void PAC State Political Contribution 10/20/23- Will not Reissue,011,,,,,,,,,,,,,,,,,,,
SB29,C00137273,SB29.4870,,,COM,Niagara County Republican Committee,,,,,,PO Box 1226,,North Tonawanda,NY,14120,O2023,,2023-08-17,1300.00,,PAC State Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00137273,SB29.4886,,,PAC,Virginia BankPAC,,,,,,4490 Cox Road,,Glen Allen,VA,23060,O2023,,2023-09-21,2500.00,,PAC State Political Contribution,011,,,,,,,,,,,,,,,,,,,
