form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00787879,B2BB3A3D2366343969CC,,,ORG,ARISTOTLE INTERNATIONAL,,,,,,PO BOX 716045,,PHILADELPHIA,PA,191716045,,,2023-08-08,450.00,,PAC DATABASE SOFTWARE,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00787879,BC03119DBB2AE4978987,,,ORG,ARISTOTLE INTERNATIONAL,,,,,,PO BOX 716045,,PHILADELPHIA,PA,191716045,,,2023-10-25,375.00,,PAC DATABASE SOFTWARE,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00787879,BC09B240B61F54C39B0D,,,ORG,BOBBY VAN'S STEAKHOUSE,,,,,,809 15TH ST NW,,WASHINGTON,DC,200052203,,,2023-08-14,257.74,,PAC MEETING EXPENSE,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00787879,BDD7615B1A6B7422381F,,,ORG,CAPITAL GRILLE,,,,,,601 PENNSYLVANIA AVE NW,,WASHINGTON,DC,200042601,,,2023-07-13,303.00,,PAC MEETING EXPENSE,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00787879,B3DFD410B8D0A4557938,,,ORG,CAPITAL GRILLE,,,,,,601 PENNSYLVANIA AVE NW,,WASHINGTON,DC,200042601,,,2023-11-09,160.83,,PAC MEETING EXPENSE,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00787879,B0BE1359663C1499880F,,,ORG,DUE SOUTH,,,,,,301 WATER ST. SE,,WASHINGTON,DC,20003,,,2023-07-13,714.49,,PAC CATERING,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00787879,B85882A8B9CE34CA483B,,,ORG,DUE SOUTH,,,,,,301 WATER ST. SE,,WASHINGTON,DC,20003,,,2023-07-14,18.66,,PAC MEETING EXPENSE,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00787879,BA03DEC6BE7F142579A3,,,COM,FOPA LODGE #5,,,,,,6800 SCHROCK HILL CT,,COLUMBUS,OH,432291562,,,2023-12-13,1000.00,,PAC SPONSORSHIP,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00787879,B8EB1D5F447654B89863,,,PTY,FRANKLIN COUNTY REPUBLICAN PARTY,,,,,,15 N 4TH ST,,COLUMBUS,OH,432153601,,,2023-10-04,2500.00,,PAC SPONSORSHIP,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00787879,B2A16EF4A4A474D2CA7C,,,CCM,LARE FOR OHIO,,,,,,4679 WINTERSET DR,,COLUMBUS,OH,432208113,,,2023-11-13,2500.00,,PAC EVENT SPONSORSHIP,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00787879,BA459C50314E74712831,,,ORG,LOTTE NY PALACE,,,,,,455 MADISON AVE,,NEW YORK,NY,100226845,,,2023-12-01,24.50,,PAC TRAVEL EXPENSE,002,,,,,,,,,,,,,,,,,,,,
SB21B,C00787879,B5F6343E04C864447A01,,,ORG,LOTTE NY PALACE,,,,,,455 MADISON AVE,,NEW YORK,NY,100226845,,,2023-12-01,1473.50,,PAC TRAVEL EXPENSE,002,,,,,,,,,,,,,,,,,,,,
SB21B,C00787879,B795EBCB1CCC2434D8CF,,,ORG,PROFESSIONAL DATA SERVICES,,,,,,824 S. MILLEDGE AVE,STE 101,ATHENS,GA,30605,,,2023-07-17,500.60,,PAC COMPLIANCE CONSULTING,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00787879,B342AE34C07814D3EA1F,,,ORG,PROFESSIONAL DATA SERVICES,,,,,,824 S. MILLEDGE AVE,STE 101,ATHENS,GA,30605,,,2023-08-28,542.00,,PAC COMPLIANCE CONSULTING,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00787879,B9266AE87C51C41099BC,,,ORG,PROFESSIONAL DATA SERVICES,,,,,,824 S. MILLEDGE AVE,STE 101,ATHENS,GA,30605,,,2023-09-20,521.63,,PAC COMPLIANCE CONSULTING,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00787879,BA881F17D65EC401E90A,,,ORG,PROFESSIONAL DATA SERVICES,,,,,,824 S. MILLEDGE AVE,STE 101,ATHENS,GA,30605,,,2023-10-25,521.00,,PAC COMPLIANCE CONSULTING,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00787879,BC56FD309CE97490F86D,,,ORG,PROFESSIONAL DATA SERVICES,,,,,,824 S. MILLEDGE AVE,STE 101,ATHENS,GA,30605,,,2023-11-22,545.04,,PAC COMPLIANCE CONSULTING,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00787879,B0A9B1B73538B4745A1F,,,ORG,PROFESSIONAL DATA SERVICES,,,,,,824 S. MILLEDGE AVE,STE 101,ATHENS,GA,30605,,,2023-12-18,500.00,,PAC COMPLIANCE CONSULTING,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00787879,B6F9282A4670E4B5AB25,,,ORG,THE ATHLETIC CLUB OF COLUMBUS,,,,,,136 E BROAD ST.,,COLUMBUS,OH,43215,,,2023-07-26,344.01,,PAC MEMBERSHIP FEES,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00787879,BF8448FF3631D4C90A77,,,ORG,THE ATHLETIC CLUB OF COLUMBUS,,,,,,136 E BROAD ST.,,COLUMBUS,OH,43215,,,2023-08-23,344.01,,PAC MEMBERSHIP FEES,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00787879,BA381ADA22E4D41BDA32,,,ORG,THE ATHLETIC CLUB OF COLUMBUS,,,,,,136 E BROAD ST.,,COLUMBUS,OH,43215,,,2023-09-22,360.13,,PAC MEMBERSHIP FEES,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00787879,B69739723707C406A828,,,ORG,THE ATHLETIC CLUB OF COLUMBUS,,,,,,136 E BROAD ST.,,COLUMBUS,OH,43215,,,2023-10-24,360.13,,PAC MEMBERSHIP FEES,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00787879,B9E6AC47E26E941B1A1E,,,ORG,THE ATHLETIC CLUB OF COLUMBUS,,,,,,136 E BROAD ST.,,COLUMBUS,OH,43215,,,2023-11-24,360.13,,PAC MEMBERSHIP FEES,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00787879,BA2EDD76660D04BC0A4B,,,ORG,THE ATHLETIC CLUB OF COLUMBUS,,,,,,136 E BROAD ST.,,COLUMBUS,OH,43215,,,2023-12-22,360.13,,PAC MEMBERSHIP FEES,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00787879,BBF2CDCCF8A7B4837B01,,,ORG,THE RESTORATION BAR,,,,,,136 E FRANCIS ST,,WILLIAMSBURG,VA,231854271,,,2023-11-29,551.20,,PAC CATERING,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00787879,B80BC23E8515B4E1AAD9,,,ORG,THE WOODBURY,,,,,,215 E TOWN ST,,COLUMBUS,OH,432154609,,,2023-08-07,94.00,,PAC MEETING EXPENSE,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00787879,BCDE1ED492AE34C35966,,,ORG,THE WOODBURY,,,,,,215 E TOWN ST,,COLUMBUS,OH,432154609,,,2023-11-02,60.38,,PAC MEETING EXPENSE,001,,,,,,,,,,,,,,,,,,,,
