form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00764480,B855119,,,CCM,Cole for Congress,,,,,,P.O. Box 722256,,Norman,OK,73070,P2024,,2023-10-27,1500.00,,Contribution,011,C00379735,,H2OK04055,Cole,Tom,J,,,H,OK,04,,,,,,,,
SB23,C00764480,B853664,,,CCM,Jake Ellzey for Congress,,,,,,1005 Congress Avenue Suite 400,,Austin,TX,78701,P2024,,2023-10-27,1000.00,,Contribution,011,C00770438,,H8TX06266,Ellzey,John,K,,,H,TX,06,,,,,,,,
SB23,C00764480,B854316,,,CCM,Kay Granger Campaign Fund,,,,,,1701 River Run  Suite 1010,,Fort Worth,TX,76107,P2024,,2023-10-27,1000.00,,Contribution,011,C00310532,,H6TX12060,Granger,Kay,,,,H,TX,12,,,,,,,,
SB23,C00764480,B857852,,,CCM,Montanans for Tester,,,,,,PO Box 1135,,Helena,MT,59624,P2023,,2023-10-27,1000.00,,Contribution,011,C00412304,,S6MT00162,Tester,Jon,,,,S,MT, ,,,,,,,,
SB23,C00764480,B857853,,,COM,Jacky Rosen Victory Fund,,,,,,611 Pennsylvania Ave SE #143,,Washington,DC,20003,O2023,Not Applicable,2023-11-01,1000.00,,Contribution,011,C00772517,,,,,,,,,, ,,,,,,,,
SB23,C00764480,B857854,,,CCM,Kaine Victory Fund,,,,,,1751 Potomac Greens Dr,,Alexandria,VA,22314,O2023,Not Applicable,2023-11-01,1000.00,,Contribution,011,C00833350,,,,,,,,,, ,,,,,,,,
SB23,C00764480,B858681,,,CCM,Steve Cohen for Congress,,,,,,349 Kenilworth Place,,Memphis,TN,38112,P2024,,2023-11-01,1000.00,,Contribution,011,C00422980,,H6TN09068,Cohen,Stephen,,,,H,TN,09,,,,,,,,
SB23,C00764480,B858679,,,CCM,Terri Sewell for Congress,,,,,,P.O. Box 1964,,Birmingham,AL,35201,P2024,,2023-11-01,1000.00,,Contribution,011,C00458976,,H0AL07086,Sewell,Terri,,,,H,AL,07,,,,,,,,
SB23,C00764480,B858677,,,PAC,M-PAC,,,,,,401 2nd Avenue South Suite 303,,Seattle,WA,98104,O2023,Not Applicable,2023-11-02,1000.00,,Contribution,011,C00365270,,,,,,,,,, ,,,,,,,,
SB23,C00764480,B858951,,,PAC,All For Our Country Leadership PAC,,,,,,1520 Belle View Blvd Suite 3438,,Alexandria,VA,22307,O2023,Not Applicable,2023-11-03,1000.00,,Contribution,011,C00629212,,,,,,,,,, ,,,,,,,,
SB23,C00764480,B859597,,,CCM,Ken Calvert For Congress Committee,,,,,,PO Box 2438,,Corona,CA,92878,P2024,,2023-11-15,1000.00,,Contribution,011,C00257337,,H2CA37023,Calvert,Ken,,,,H,CA,41,,,,,,,,
SB23,C00764480,B856040,,,CCM,Jasmine for US,,,,,,PO Box 227235,,Dallas,TX,75222,P2024,,2023-12-05,1000.00,,Contribution,011,C00795450,,H2TX30178,Crockett,Jasmine,,,,H,TX,30,,,,,,,,
SB23,C00764480,B861569,,,CCM,Graves for Congress,,,,,,PO Box 201,,Kansas City,MO,64079,P2024,,2023-12-06,1000.00,,Contribution,011,C00359034,,H0MO06073,Graves,Sam,,,,H,MO,06,,,,,,,,
