form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00239780,88709806,,,CCM,Dr John Joyce for Congress,,,,,,"1002 Logan Blvd, Ste 114 #237",,Altoona,PA,16602,G2024,,2024-05-16,1000.00,0.00,Contribution,011,C00674259,Dr John Joyce for Congress,H8PA13125,Joyce,John,,Rep.,,H,PA,13,,,,,,,,Contribution
SB23,C00239780,88709854,,,CCM,Bilirakis for Congress,,,,,,PO Box 606,,Tarpon Springs,FL,346880606,P2024,,2024-05-16,2000.00,0.00,Contribution,011,C00408534,Bilirakis for Congress,H6FL09070,Bilirakis,Gus,M.,Rep.,,H,FL,12,,,,,,,,Contribution
SB23,C00239780,88709857,,,PAC,Continuing America's Strength and Security PAC,,,,,,PO Box 80505,,Baton Rouge,LA,70898,,,2024-05-16,1000.00,0.00,Contribution,011,C00480228,,S4LA00107,,,,,,,,,,,,,,,,Contribution
SB23,C00239780,88709860,,,CCM,Elise for Congress,,,,,,PO Box 500,,Glens Falls,NY,12801,P2024,,2024-05-16,1000.00,0.00,Contribution,011,C00547893,Elise for Congress,H4NY21079,Stefanik,Elise,M.,Rep.,,H,NY,21,,,,,,,,Contribution
SB23,C00239780,88709862,,,CCM,Bob Casey for Senate Inc,,,,,,PO Box 58746,,Philadelphia,PA,19102,G2024,,2024-05-16,2000.00,0.00,Contribution,011,C00431056,Bob Casey for Senate Inc,S6PA00217,Casey,Robert,P.,Sen.,Jr.,S,PA,,,,,,,,,Contribution
SB23,C00239780,88709900,,,PAC,Advanced Medical Technology Association Political Action Committee,,,,,,"1301 Pennsylvania Ave NW, Suite 40",,Washington,DC,20004,,,2024-05-16,5000.00,0.00,Contribution,011,C00340356,,,,,,,,,,,,,,,,,,Contribution
SB23,C00239780,88709904,,,PAC,Heartland Values PAC,,,,,,PO Box 505,,Sioux Falls,SD,571010505,,,2024-05-16,2000.00,0.00,Contribution,011,C00409003,,S2SD00068,,,,,,,,,,,,,,,,Contribution
SB23,C00239780,88755387,,,CCM,Andy Ogles for Congress,,,,,,29 Public Square,,Columbia,TN,38401,P2024,,2024-05-29,1000.00,0.00,Contribution,011,C00811844,Andy Ogles for Congress,H2TN05446,Ogles,Andy,,Rep.,,H,TN,05,,,,,,,,Contribution
SB23,C00239780,88755388,,,CCM,Guy for Congress,,,,,,PO Box 23177,,Pittsburgh,PA,15222,G2024,,2024-05-29,1000.00,0.00,Contribution,011,C00657833,Guy for Congress,H8PA18199,Reschenthaler,Guy,,Rep.,,H,PA,14,,,,,,,,Contribution
SB23,C00239780,88755389,,,CCM,Buddy Carter for Congress,,,,,,PO Box 10570,,Savannah,GA,31412,G2024,,2024-05-29,1000.00,0.00,Contribution,011,C00543967,Buddy Carter for Congress,H4GA01039,Carter,Earl,Leroy,Rep.,,H,GA,01,,,,,,,,Contribution
SB23,C00239780,88755390,,,PAC,Granite Values PAC,,,,,,105 N State Street,,Concord,NH,03301,,,2024-05-29,1000.00,0.00,Contribution,011,C00629311,,,,,,,,,,,,,,,,,,Contribution
