form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00415752,SB23.67287,,,PTY,ALL IN PAC,,,,,,P.O. Box 601651,,Dallas,TX,75360,G2024,,2024-09-03,5000.00,,contribution,011,,,S4TX00722,Allred,Collin,,,,S,TX,00,,,,,,,,
SB23,C00415752,SB23.67285,,,CCM,Colin Allred for Senate,,,,,,P.O. Box 601631,,Dallas,TX,75360,G2024,,2024-09-03,5000.00,,contribution,011,C00839597,Colin Allred for Senate,S4TX00722,Allred,Collin,,,,S,TX,00,,,,,,,,
SB23,C00415752,SB23.67286,,,CCM,Colin Allred Victory Fund,,,,,,611 Pennsylvania Ave SE #143,,WASHINGTON,DC,20003,G2024,,2024-09-03,5000.00,,contribution,011,C00862995,Colin Allred Victory Fund,S4TX00722,Allred,Collin,,,,S,TX,00,,,,,,,,
SB23,C00415752,SB23.67294,,,PAC,Congressional Progressive Caucus PAC,,,,,,P.O. Box 33079,,Washington,DC,20033,G2024,,2024-09-30,5000.00,,contribution,011,C00513176,Congressional Progressive Caucus PAC,,,,,,,,,,,,,,,,,
SB23,C00415752,SB23.67277,,,PAC,House Majority PAC,,,,,,1032 15th Stree NW suite 247,,WASHINGTON,DC,20005,G2024,,2024-07-16,2500.00,,contribution,011,C00495028,House Majority PAC,,,,,,,,,,,,,,,,,
SB23,C00415752,SB23.67292,,,CCM,Michelle Vallejo for Congress,,,,,,POST OFFICE BOX 1265,,Mission,TX,78573,G2024,,2024-09-30,5000.00,,contribution,011,C00797217,Michelle Vallejo for Congress,H2TX15203,Vallejo,Michelle,,,,H,TX,15,,,,,,,,
SB23,C00415752,SB23.67274,,,CCM,Teran for Congress,,,,,,P.O. BOX 1041,,Glendale,AZ,85311,P2024,,2024-07-25,5000.00,,contribution,011,C00836890,Teran for Congress,H4AZ03117,Teran,Raquel,,,,H,AZ,03,,,,,,,,
SB23,C00415752,SB23.67293,,,PAC,Vallejo Victory Fund,,,,,,122 C St NW suite 360,,Washington,DC,20001,G2024,,2024-09-30,5000.00,,contribution,011,,,H2TX15203,Vallejo,Michelle,,,,H,TX,15,,,,,,,,
SB23,C00415752,SB23.67295,,,PAC,VICTORY BY INVESTING BUILDING AND EMPOWERING (VIBE) PAC,,,,,,ONE PARK ROW 5TH FLOOR,,PROVIDENCE,RI,02903,G2024,,2024-07-01,5000.00,,contribution,011,,,H2CA28113,CARDENAS,TONY,,,,H,CA,29,,,,,,,,
SB23,C00415752,SB23.67280,,,PAC,Victory PAC,,,,,,5716 N 19th Ave,,Phoeniz,AZ,85015,G2024,,2024-07-25,5000.00,,contribution,011,,,H4AZ03117,Teran,Raquel,,,,H,AZ,03,,,,,,,,
