form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00349746,EB5923,,,CCM,"BERA FOR CONGRESS, AMI",,,,,,P.O. BOX 582496,,ELK GROVE,CA,95758,P2024,,2023-04-27,1500.00,,Political Contribution,011,C00461061,"BERA FOR CONGRESS, AMI",,BERA,AMI,,,,H,CA,07,,,,,,,,
SB23,C00349746,EB5924,,,CCM,"Calvert for Congress, Ken",,,,,,P.O. Box 2438,,Corona,CA,92878,P2024,,2023-04-27,1500.00,,Political Contribution,011,C00257337,"Calvert for Congress, Ken",,Calvert,Ken,,,,H,CA,41,,,,,,,,
SB23,C00349746,EB5917,,,COM,DAKOTA PAC,,,,,,P.O. BOX 3206,,BISMARCK,ND,58502,,,2023-04-27,5000.00,,Political Contribution,011,C00493072,DAKOTA PAC,,,,,,,,,,,,,,,,,
SB23,C00349746,EB5919,,,COM,Defend the Dream PAC,,,,,,"777 S. Figueroa Street, Suite 4050",,Los Angeles,CA,90017,,,2023-04-27,5000.00,,Political Contribution,011,C00771238,Defend the Dream PAC,,,,,,,,,,,,,,,,,
SB23,C00349746,EB5926,,,CCM,"DELBENE FOR CONGRESS, SUZAN",,,,,,P.O. BOX 477,,KIRKLAND,WA,98083,P2024,,2023-04-27,2500.00,,Political Contribution,011,C00459099,"DELBENE FOR CONGRESS, SUZAN",,DELBENE,SUZAN,,,,H,WA,01,,,,,,,,
SB23,C00349746,EB5927,,,COM,"Duarte for Congress, John",,,,,,9460 Tegner Road,,Hilmar,CA,95324,P2024,,2023-04-27,1000.00,,Political Contribution,011,C00808279,"Duarte for Congress, John",,Duarte,John,,,,H,CA,13,,,,,,,,
SB23,C00349746,EB5918,,,COM,Free State PAC,,,,,,P.O. Box 1152,,Hays,KS,67601,,,2023-04-27,5000.00,,Political Contribution,011,C00455717,Free State PAC,,PAC,Free State,,,,,,,,,,,,,,
SB23,C00349746,EB5928,,,COM,"Garcia for Congress, Mike",,,,,,"23890 Copper Hill Drive, Suite 365",,Valencia,CA,91354,P2024,,2023-04-27,5000.00,,Political Contribution,011,C00701102,"Garcia for Congress, Mike",,Garcia,Mike,,,,H,CA,21,,,,,,,,
SB23,C00349746,EB5929,,,COM,"Gomez for Congress, Jimmy",,,,,,777 S. Figueroa Street,Suite 4050,Los Angeles,CA,90017,P2024,,2023-04-27,1000.00,,Political Contribution,011,C00629659,"Gomez for Congress, Jimmy",,Gomez,Jimmy,,,,H,CA,34,,,,,,,,
SB23,C00349746,EB5930,,,CCM,"Harder for Congress, Josh",,,,,,P.O. Box 4426,,Modesto,CA,95352,P2024,,2023-04-27,1000.00,,Political Contribution,011,C00639146,"Harder for Congress, Josh",,Harder,Josh,,,,H,CA,10,,,,,,,,
