form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00504530,SB.78,,,ORG,America Rising LLC,,,,,,1500 Wilson Blvd,5th Floor,Arlington,VA,22209,,,2024-03-05,28000.00,,Research,005,,,,,,,,,,,,  ,,,,,,,Non-contribution account
SB29,C00504530,SB.79,,,ORG,America Rising LLC,,,,,,1500 Wilson Blvd,5th Floor,Arlington,VA,22209,,,2024-03-05,28000.00,,Research,005,,,,,,,,,,,,  ,,,,,,,Non-contribution account
SB29,C00504530,SB.76,,,ORG,"American Viewpoint, Inc.",,,,,,1199 North Lee Street,Suite 808,Alexandria,VA,22314,,,2024-03-05,25100.00,,Polling,005,,,,,,,,,,,,  ,,,,,,,Non-contribution account
SB29,C00504530,SB.62,,,ORG,CMDI,,,,,,1593 Spring Hill Road,Suite 400,Tysons Corner,VA,22182,,,2024-03-05,2122.45,,Donor database services,003,,,,,,,,,,,,  ,,,,,,,Non-contribution account
SB29,C00504530,SB.69,,,ORG,"KAP Print, LLC",,,,,,220 Quinn Drive,,Dripping Springs,TX,78620,,,2024-03-05,10210.74,,Media production - ad not disseminated,004,,,,,,,,,,,,  ,,,,,,,Non-contribution account
SB29,C00504530,SB.80,,,ORG,Look Ahead Strategies,,,,,,1500 Wilson Blvd,5th Floor,Arlington,VA,22209,,,2024-03-05,31000.00,,Research,005,,,,,,,,,,,,  ,,,,,,,Non-contribution account
SB29,C00504530,SB.71,,,ORG,Pantheon Systems Inc.,,,,,,717 California Street,,San Francisco,CA,94108,,,2024-03-05,9969.30,,Computer Services,001,,,,,,,,,,,,  ,,,,,,,Non-contribution account
SB29,C00504530,SB.68,,,ORG,Prime Media Partners,,,,,,4201 Wilson Blvd. ,#110-126,Arlington,VA,22203,,,2024-03-05,7740.00,,Media production - ad not disseminated,004,,,,,,,,,,,,  ,,,,,,,Non-contribution account
SB29,C00504530,SB.82,,,ORG,"Strategic Advance Services, LLC",,,,,,611 Pennsylvania Ave. SE,Suite 267,Washington,DC,20003,,,2024-03-05,18693.22,,Travel and event planning services,002,,,,,,,,,,,,  ,,,,,,,Non-contribution account
SB29,C00504530,SB.75,,,ORG,The Tarrance Group,,,,,,201 N. Union St,Suite 410,Alexandria,VA,22314,,,2024-03-05,18152.00,,Polling,005,,,,,,,,,,,,  ,,,,,,,Non-contribution account
SB29,C00504530,SB.81,,,ORG,"Tray - Printing, Mailing, Logistics",,,,,,PO Box 1360,,Glen Burnie,MD,21061,,,2024-03-05,150.12,,Stationery,001,,,,,,,,,,,,  ,,,,,,,Non-contribution account
SB29,C00504530,SB.73,,,ORG,American Action Network,,,,,,1747 Pennsylvania Ave. NW,5th Floor,Washington,DC,20006,,,2024-03-06,194695.12,,"Cost share payment - payroll, website support, overhead",001,,,,,,,,,,,,  ,,,,,,,Non-contribution account
SB29,C00504530,SB.4,,,ORG,Convergence Media LLC,,,,,,130 N Fayette Street,,Alexandria,VA,22314,,,2024-03-06,1.25,,Fundraising Consulting,003,,,,,,,,,,,,  ,,,,,,,Non-contribution account
SB29,C00504530,SB.77,,,ORG,"Meeting Street Research, LLC",,,,,,962 Houston Northcutt Blvd.,Suite 201,Mount Pleasant,SC,29464,,,2024-03-06,16000.00,,Polling,005,,,,,,,,,,,,  ,,,,,,,Non-contribution account
SB29,C00504530,SB.3,,,ORG,Red Fog Media LLC,,,,,,1209 Orange Street,,Wilmington,DE,19801,,,2024-03-06,10.00,,Fundraising Consulting,003,,,,,,,,,,,,  ,,,,,,,Non-contribution account
SB29,C00504530,SB.1,,,ORG,WinRed Technical Services,,,,,,1776 Wilson Blvd.,Suite 530,Arlington,VA,22209,,,2024-03-06,16.67,,Merchant fee,003,,,,,,,,,,,,  ,,,,,,,Non-contribution account
SB29,C00504530,SB.5,,,ORG,WinRed Technical Services,,,,,,1776 Wilson Blvd.,Suite 530,Arlington,VA,22209,,,2024-03-06,8.13,,Merchant fee,003,,,,,,,,,,,,  ,,,,,,,Non-contribution account
SB29,C00504530,SB.8,,,ORG,Convergence Media LLC,,,,,,130 N Fayette Street,,Alexandria,VA,22314,,,2024-03-07,2.00,,Fundraising Consulting,003,,,,,,,,,,,,  ,,,,,,,Non-contribution account
SB29,C00504530,SB.6,,,ORG,WinRed Technical Services,,,,,,1776 Wilson Blvd.,Suite 530,Arlington,VA,22209,,,2024-03-07,36.40,,Merchant fee,003,,,,,,,,,,,,  ,,,,,,,Non-contribution account
SB29,C00504530,SB.7,,,ORG,WinRed Technical Services,,,,,,1776 Wilson Blvd.,Suite 530,Arlington,VA,22209,,,2024-03-07,16.74,,Merchant fee,003,,,,,,,,,,,,  ,,,,,,,Non-contribution account
SB29,C00504530,SB.83,,,IND,,Allen,Meredith,,,,1747 Pennsylvania Ave. NW,5th Floor,Washington,DC,20006,,,2024-03-08,1884.99,,Travel reimbursement - see memo entries below,002,,,,,,,,,,,,  ,,,,,,,Non-contribution account
